compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
49	P07497363	-340.76	-360.393	-357.892	-27.7	99.54	P07497363	-54.6102	-5	adenine	4TZX
50	P07497363	-337.678	-357.962	-357.042	-27.7	99.54	P07497363	-54.3777	-5	adenine	4TZX
51	P07497363	-338.971	-358.958	-357.102	-3.67	123.61	P07497363	-54.3736	-5	adenine	4TZX
52	P08390249	-298.215	-305.345	-312.312	347.92	504.95	P08390249	-51.5857	-5	adenine	4TZX
53	P08390249	-296.66	-300.382	-305.68	309.28	459.31	P08390249	-49.7268	-5	adenine	4TZX
54	P08390249	-288.726	-298.343	-305.402	388.27	536.42	P08390249	-49.3094	-5	adenine	4TZX
55	P09082078	-173.336	-179.086	-178.633	-378.65	-287.18	P09082078	-40.3389	-5	adenine	4TZX
56	P09082078	-176.918	-182.071	-183.512	-550.47	-439.6	P09082078	-39.9633	-5	adenine	4TZX
57	P09082078	-178.152	-183.298	-183.941	-534.9	-424.4	P09082078	-39.7541	-5	adenine	4TZX
58	P09577449	-128.972	-128.53	-138.104	-982.68	-1013.05	P09577449	-55.5036	-5	adenine	4TZX
59	P09577449	-168.034	-175.912	-178.017	-2133.84	-2164.84	P09577449	-52.6222	-5	adenine	4TZX
60	P09577449	-160.666	-164.135	-166.869	-1405.21	-1428.59	P09577449	-52.2718	-5	adenine	4TZX
61	P101123070	-267.274	-283.073	-286.694	-2098.02	-2118.56	P101123070	-46.7225	-5	adenine	4TZX
62	P101123070	-268.75	-282.653	-288.868	-2122.42	-2143.49	P101123070	-45.8553	-5	adenine	4TZX
63	P101123070	-268.3	-283.473	-285.786	-2098.02	-2118.56	P101123070	-44.5675	-5	adenine	4TZX
64	P101128085	-257.79	-270.28	-275.377	-808.98	-788.6	P101128085	-53.2709	-6	adenine	4TZX
65	P101128085	-255.514	-268.308	-273.029	-836.55	-818.69	P101128085	-52.0003	-6	adenine	4TZX
66	P101128085	-251.485	-263.575	-265.128	-850.84	-832.59	P101128085	-51.7808	-6	adenine	4TZX
67	P105879035	-259.411	-265.843	-262.252	-1096.86	-1037.31	P105879035	-38.4539	-5	adenine	4TZX
68	P105879035	-258.849	-266.16	-264.047	-1046.67	-977.54	P105879035	-38.2574	-5	adenine	4TZX
