compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
135	P109007011	-159.592	-166.775	-166.462
136	P109007214	-260.916	-272.738	-272.202
137	P109007214	-213.062	-222.786	-223.963
138	P109007214	-213.882	-222.371	-224.321
139	P109007524	-187.37	-193.805	-197.712
140	P109007524	-164.869	-168.116	-166.398
141	P109007524	-163.252	-163.337	-168.783
142	P109008946	-193.041	-203.479	-208.499
143	P109008946	-192.549	-203.209	-208.1
144	P109008946	-198.085	-209.018	-213.419
145	P109011612	-225.735	-239.638	-240.761
146	P109011612	-217.827	-224.194	-234.037
147	P109011612	-212.81	-221.991	-225.467
148	P109011981	-273.712	-271.415	-279.5
149	P109011981	-271.444	-273.307	-283.112
150	P109011981	-273.241	-276.035	-284.148
151	P109018549	-228.331	-225.341	-231.454
152	P109018549	-228.767	-227.348	-233.013
153	P109018549	-228.087	-230.023	-234.633
154	P109018794	-243.975	-255.52	-258.204
155	P109018794	-243.501	-258.98	-260.369
156	P109018794	-246.588	-258.834	-261.736
157	P109049405	-357.765	-381.074	-382.27
158	P109049405	-334.023	-343.249	-355.264
159	P109049405	-284.051	-297.883	-308.703
160	P109615893	-216.035	-226.393	-222.646
161	P109615893	-219.619	-229.283	-224.851
162	P109615893	-213.315	-223.303	-221.987
163	P111214489	-220.152	-228.932	-229.354
164	P111214489	-218.619	-227.843	-229.102
165	P111214489	-284.118	-304.701	-305.728
166	P111223242	-151.402	-148.297	-151.801
167	P111223242	-152.486	-151.142	-153.549
168	P111223242	-152.669	-150.527	-153.012
169	P111278486	-342.391	-361.304	-364.319
170	P111278486	-275.872	-294.779	-292.009
171	P111278486	-273.719	-293.042	-288.966
172	P111922037	-154.058	-151.868	-153.71
173	P111922037	-201.391	-208.641	-204.961
174	P111922037	-193.494	-196.468	-196.555
175	P112142068	-330.284	-344.555	-350.405
176	P112142068	-351.81	-359.409	-372.349
177	P112142068	-329.994	-344.847	-348.145
178	P112221919	-339.213	-349.503	-350.312
179	P112221919	-403.224	-427.303	-430.627
180	P112221919	-406.654	-429.298	-440.888
181	P112429950	-185.99	-191.404	-187.314
182	P112429950	-247.696	-273.749	-269.122
183	P112429950	-192.063	-205.166	-202.718
