compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
615	P152625938	-224.441	-239.398	-234.624
616	P153029743	-226.266	-236.161	-229.001
617	P153029743	-224.965	-233.762	-227.362
618	P153029743	-213.667	-220.435	-222.77
619	P155110579	-186.429	-195.147	-189.892
620	P155110579	-186.206	-195.722	-189.779
621	P155110579	-186.628	-196.957	-191.417
622	P155268485	-224.001	-236.523	-242.83
623	P155268485	-245.588	-260.418	-264.421
624	P155268485	-227.048	-239.203	-245.435
625	P155774521	-274.761	-279.535	-282.588
626	P155774521	-264.48	-266.014	-264.879
627	P155774521	-265.667	-267.075	-264.914
628	P155841029	-188.517	-194.612	-202.699
629	P155841029	-174.753	-181.382	-196.873
630	P155841029	-189.923	-194.649	-203.619
631	P156180563	-296.071	-310.626	-318.565
632	P156180563	-296.451	-310.878	-317.812
633	P156180563	-303.033	-316.304	-327.878
634	P156234412	-344.149	-357.933	-361.869
635	P156234412	-342.579	-365.589	-378.485
636	P156234412	-343.507	-354.811	-359.89
637	P156238498	-310.923	-326.861	-332.539
638	P156238498	-322.767	-330.161	-337.096
639	P156238498	-323.338	-332.675	-339.229
640	P156243627	-227.454	-237.504	-247.566
641	P156243627	-227.178	-237.57	-247.375
642	P156243627	-227.613	-236.121	-247.085
643	P156251492	-168.127	-163.395	-165.092
644	P156251492	-165.844	-159.85	-164.495
645	P156251492	-175.419	-171.187	-179.923
646	P156450664	-188.418	-191.516	-190.924
647	P156450664	-186.2	-190.733	-192.165
648	P156450664	-188.436	-190.289	-189.023
649	P20462346	-167.452	-168.9	-167.865
650	P20462346	-156.2	-160.296	-157.582
651	P20462346	-167.352	-170.089	-169.4
652	P20855218	-353.869	-380.849	-383.132
653	P20855218	-353.723	-385.001	-385.597
654	P20855218	-351.577	-379.752	-381.619
655	P21190230	-266.011	-275.449	-286.234
656	P21190230	-259.41	-268.969	-276.925
657	P21190230	-273.477	-282.563	-293.529
658	P22525129	-288.86	-303.37	-311.508
659	P22525129	-281.359	-295.798	-303.795
660	P22525129	-189.618	-188.051	-186.978
661	P22525140	-265.731	-279.05	-286.745
662	P22525140	-261.671	-274.484	-281.189
663	P22525140	-171.11	-178.713	-180.695
664	P23843064	-203.277	-204.412	-209.352
665	P23843064	-204.009	-212.542	-214.315
666	P23843064	-193.444	-200.543	-202.955
667	P23868837	-177.317	-175.62	-182.132
668	P23868837	-167.976	-166.469	-173.235
669	P23868837	-262.873	-274.349	-284.014
670	P23886423	-231.381	-230.111	-235.828
671	P23886423	-232.94	-230.714	-237.77
672	P23886423	-232.655	-231.864	-237.437
673	P23925466	-182.62	-185.287	-188.129
674	P23925466	-181.988	-185.887	-188.162
675	P23925466	-182.418	-185.919	-188.001
676	P23933286	-317.096	-332.621	-342.269
677	P23933286	-315.629	-333.114	-341.843
678	P23933286	-315.687	-332.316	-341.087
679	P23936416	-164.228	-167.116	-169.219
680	P23936416	-163.009	-165.999	-168.113
681	P23936416	-162.219	-163.754	-166.643
682	P23938388	-160.477	-168.687	-171.11
683	P23938388	-179.754	-188.066	-190.13
684	P23938388	-173.123	-183.051	-181.241
685	P23963563	-146.972	-142.358	-147.09
686	P23963563	-146.021	-141.939	-146.398
687	P23963563	-144.977	-143.828	-145.552
688	P24019403	-213.789	-226.0	-230.41
689	P24019403	-212.458	-224.869	-228.881
690	P24019403	-209.048	-224.017	-230.055
691	P24071195	-181.679	-177.16	-179.55
692	P24071195	-204.721	-217.524	-219.233
693	P24071195	-347.46	-372.746	-383.529
694	P24135333	-356.125	-376.597	-374.105
695	P24135333	-356.09	-376.889	-373.547
696	P24135333	-354.599	-376.323	-374.732
697	P24145078	-192.846	-197.739	-200.936
698	P24145078	-197.986	-201.952	-206.562
699	P24145078	-181.728	-194.548	-195.304
700	P24155541	-166.23	-167.717	-170.747
701	P24155541	-162.737	-167.327	-169.162
702	P24155541	-150.846	-154.499	-153.974
703	P24180736	-167.572	-175.214	-178.97
704	P24180736	-141.849	-147.093	-148.4
705	P24180736	-114.356	-110.351	-115.655
706	P24207812	-310.779	-312.259	-314.446
707	P24207812	-312.394	-313.755	-315.307
708	P24207812	-311.193	-315.013	-315.237
709	P24228551	-383.171	-424.807	-423.129
710	P24228551	-321.508	-318.068	-332.234
711	P24228551	-321.571	-318.457	-330.677
712	P24228552	-341.851	-343.778	-359.709
713	P24228552	-342.974	-345.063	-362.522
714	P24228552	-339.974	-342.31	-358.418
715	P24240664	-268.22	-257.604	-269.526
716	P24240664	-209.632	-207.808	-214.194
717	P24240664	-226.993	-231.041	-232.848
718	P24243466	-287.04	-290.896	-299.423
719	P24243466	-287.89	-291.106	-299.919
720	P24243466	-285.914	-291.874	-298.353
721	P24318520	-180.233	-188.616	-188.535
722	P24318520	-187.648	-195.634	-195.594
723	P24318520	-186.294	-194.649	-195.002
724	P25485764	-346.492	-357.809	-365.421
725	P25485764	-346.228	-357.036	-365.06
726	P25485764	-307.804	-313.835	-318.3
727	P28316096	-295.2	-312.959	-311.496
728	P28316096	-281.588	-283.621	-280.74
729	P28316096	-282.292	-282.853	-280.47
730	P28811580	-211.821	-210.467	-216.788
731	P28811580	-236.417	-250.756	-254.439
732	P28811580	-236.29	-250.188	-253.838
733	P29352675	-305.3	-332.79	-333.164
734	P29352675	-318.909	-342.283	-341.329
735	P29352675	-301.231	-318.976	-322.732
736	P29568059	-162.046	-159.075	-160.934
737	P29568059	-162.426	-159.752	-160.461
738	P29568059	-160.787	-159.931	-161.702
739	P30393900	-259.968	-276.602	-277.449
740	P30393900	-260.223	-276.998	-277.69
741	P30393900	-237.996	-242.803	-245.324
742	P32736201	-331.527	-340.394	-346.803
743	P32736201	-332.801	-341.768	-345.853
744	P32736201	-330.178	-341.025	-343.652
745	P32804231	-184.567	-185.127	-190.423
746	P32804231	-182.359	-183.516	-189.442
747	P32804231	-183.671	-184.682	-191.208
748	P32822350	-272.121	-292.631	-288.895
749	P32822350	-272.438	-292.275	-289.371
750	P32822350	-269.968	-288.542	-286.262
751	P32833212	-346.522	-350.479	-349.405
752	P32833212	-341.256	-341.57	-343.446
753	P32833212	-345.539	-348.055	-347.422
754	P33491762	-151.812	-152.617	-153.65
755	P33491762	-129.391	-132.108	-131.358
756	P33491762	-215.111	-217.902	-214.896
757	P38900066	-262.618	-280.234	-288.237
758	P38900066	-260.448	-278.633	-285.742
759	P38900066	-260.406	-280.303	-286.485
760	P41974730	-198.527	-205.487	-204.446
761	P41974730	-192.026	-201.027	-201.781
762	P41974730	-193.629	-199.719	-201.006
763	P43850240	-233.081	-234.995	-245.239
764	P43850240	-235.582	-238.035	-248.148
765	P43850240	-235.482	-238.074	-247.294
766	P49788671	-183.956	-180.162	-182.762
767	P49788671	-177.677	-175.337	-177.898
768	P49788671	-182.387	-178.463	-181.581
769	P50742774	-230.385	-233.506	-237.839
770	P50742774	-231.758	-234.377	-239.712
771	P50742774	-231.189	-232.147	-238.473
772	P51215067	-255.847	-263.31	-261.936
773	P51215067	-255.91	-263.825	-262.796
774	P51215067	-256.914	-263.889	-263.927
775	P51916455	-241.723	-252.633	-246.8
776	P51916455	-234.153	-236.729	-239.091
777	P51916455	-243.748	-253.257	-249.28
778	P51916469	-228.651	-241.599	-236.553
779	P51916469	-322.909	-325.076	-336.035
780	P51916469	-321.477	-324.792	-336.499
781	P52025934	-288.054	-298.691	-306.43
782	P52025934	-287.899	-298.966	-307.054
783	P52025934	-287.102	-297.095	-304.487
784	P52893162	-290.095	-305.261	-307.807
785	P52893162	-287.242	-302.249	-305.526
786	P52893162	-291.134	-308.496	-310.651
787	P53118001	-275.303	-280.247	-288.471
788	P53118001	-274.622	-279.758	-288.542
789	P53118001	-274.009	-279.727	-286.734
790	P53484841	-363.587	-398.349	-404.406
791	P53484841	-364.154	-398.937	-403.262
792	P53484841	-363.233	-399.15	-404.688
793	P53731179	-224.153	-232.321	-231.727
794	P53731179	-234.43	-239.587	-241.31
795	P53731179	-223.03	-233.19	-225.392
796	P53888216	-149.192	-152.1	-155.398
797	P53888216	-149.865	-153.651	-156.967
798	P53888216	-150.223	-154.905	-159.734
799	P53976880	-240.433	-242.067	-244.422
800	P53976880	-242.617	-243.213	-246.001
801	P53976880	-239.984	-242.295	-243.707
802	P54000040	-119.385	-126.625	-123.673
803	P54000040	-146.676	-154.513	-154.452
804	P54000040	-141.395	-141.421	-144.236
805	P54927197	-192.53	-195.317	-189.757
806	P54927197	-193.101	-199.836	-192.95
807	P54927197	-197.007	-202.97	-200.423
808	P54927198	-210.04	-218.978	-219.635
809	P54927198	-226.566	-233.485	-238.591
810	P54927198	-224.896	-231.278	-236.627
811	P54927225	-224.92	-239.211	-231.231
812	P54927225	-193.833	-199.96	-198.485
813	P54927225	-220.344	-231.884	-223.28
814	P55398921	-239.551	-242.08	-246.726
815	P55398921	-240.136	-241.928	-240.709
816	P55398921	-217.139	-215.913	-219.742
817	P55709751	-241.576	-263.032	-266.341
818	P55709751	-239.684	-262.774	-264.837
819	P55709751	-240.227	-261.064	-264.243
820	P56031139	-282.346	-304.159	-316.372
821	P56031139	-259.345	-279.506	-292.767
822	P56031139	-276.243	-281.238	-287.328
823	P56076031	-229.942	-235.456	-241.899
824	P56076031	-229.6	-236.198	-241.226
825	P56076031	-230.525	-244.422	-244.735
826	P56550642	-258.15	-269.201	-271.324
827	P56550642	-259.005	-269.799	-269.938
828	P56550642	-240.455	-247.382	-252.6
829	P59171232	-277.31	-289.665	-294.468
830	P59171232	-277.004	-290.205	-295.433
831	P59171232	-156.098	-169.301	-169.045
832	P59176407	-225.23	-240.79	-250.701
833	P59176407	-226.073	-242.561	-252.197
834	P59176407	-223.616	-240.497	-249.857
835	P59177695	-312.601	-336.742	-332.351
836	P59177695	-305.399	-321.808	-319.233
837	P59177695	-307.395	-323.434	-321.851
838	P59177859	-268.044	-273.669	-277.405
839	P59177859	-266.412	-270.771	-277.498
840	P59177859	-267.756	-273.376	-275.828
841	P59177909	-270.769	-275.825	-288.958
842	P59177909	-270.613	-277.319	-290.038
843	P59177909	-270.686	-274.276	-288.353
844	P59178709	-220.507	-240.592	-243.047
845	P59178709	-221.014	-241.454	-243.782
846	P59178709	-221.859	-242.775	-244.612
847	P59182810	-336.015	-355.989	-366.865
848	P59182810	-334.821	-355.916	-364.814
849	P59182810	-347.696	-383.744	-385.891
850	P59185642	-186.395	-183.277	-196.284
851	P59185642	-186.222	-187.485	-199.656
852	P59185642	-182.814	-184.408	-190.698
853	P59188741	-169.577	-169.352	-174.346
854	P59188741	-169.99	-169.366	-175.816
855	P59188741	-300.993	-319.176	-318.247
856	P59189263	-236.046	-234.212	-233.984
857	P59189263	-236.775	-234.152	-233.805
858	P59189263	-232.514	-238.378	-240.222
859	P59189804	-244.898	-257.567	-267.268
860	P59189804	-247.23	-264.351	-270.566
861	P59189804	-248.191	-266.038	-272.11
862	P59190002	-206.342	-203.373	-212.21
863	P59190002	-234.485	-245.063	-254.632
864	P59190002	-235.022	-244.947	-254.915
865	P59191345	-296.626	-316.576	-316.0
866	P59191345	-294.006	-313.624	-312.241
867	P59191345	-293.491	-296.576	-299.199
868	P59192640	-239.041	-246.81	-248.772
869	P59192640	-235.591	-239.187	-243.595
870	P59192640	-233.773	-236.294	-240.909
871	P59196469	-250.492	-253.451	-262.462
872	P59196469	-251.477	-256.29	-262.167
873	P59196469	-253.418	-256.805	-264.088
874	P59198805	-194.934	-194.357	-196.894
875	P59198805	-195.267	-195.358	-197.796
876	P59198805	-195.707	-195.832	-198.701
877	P59199259	-204.776	-212.099	-212.634
878	P59199259	-195.623	-202.628	-199.712
879	P59199259	-195.653	-203.882	-201.267
880	P59204138	-184.403	-186.205	-187.457
881	P59204138	-186.464	-187.339	-194.476
882	P59204138	-204.365	-211.962	-215.758
883	P59204206	-111.618	-117.046	-115.814
884	P59204206	-110.387	-116.793	-114.549
885	P59204206	-110.46	-109.431	-110.755
886	P59205821	-240.621	-258.227	-255.581
887	P59205821	-239.925	-258.759	-256.193
888	P59205821	-240.278	-258.472	-257.051
889	P59226121	-189.369	-195.502	-197.995
890	P59226121	-188.359	-194.672	-197.088
891	P59226121	-291.823	-297.686	-307.825
892	P59255515	-153.903	-155.757	-157.048
893	P59255515	-145.878	-145.113	-148.951
894	P59255515	-153.384	-154.251	-154.912
895	P59273005	-336.428	-367.79	-379.621
896	P59273005	-338.065	-369.553	-379.378
897	P59273005	-337.355	-368.156	-380.519
898	P59283247	-266.922	-279.563	-277.961
899	P59283247	-261.818	-273.912	-271.446
900	P59283247	-278.102	-288.241	-292.952
901	P59287310	-159.796	-162.764	-166.288
902	P59287310	-159.897	-163.583	-166.773
903	P59287310	-159.291	-162.813	-166.346
904	P59289755	-220.477	-224.556	-223.146
905	P59289755	-262.238	-259.013	-267.726
906	P59289755	-261.818	-258.486	-266.921
907	P59419231	-236.768	-241.003	-238.599
908	P59419231	-194.325	-199.011	-197.197
909	P59419231	-197.693	-204.201	-202.911
910	P59419233	-221.414	-224.64	-226.062
911	P59419233	-204.874	-209.668	-202.842
912	P59419233	-328.057	-341.622	-344.513
913	P60589159	-306.027	-325.361	-328.306
914	P60589159	-305.54	-325.657	-328.833
915	P60589159	-304.554	-323.337	-327.996
916	P60619143	-212.183	-225.372	-225.169
917	P60619143	-162.266	-166.588	-168.215
918	P60619143	-161.986	-165.701	-167.323
919	P61273721	-191.595	-190.083	-191.92
920	P61273721	-224.451	-230.517	-229.512
921	P61273721	-205.979	-207.458	-208.702
922	P61281466	-151.892	-156.321	-157.625
923	P61281466	-159.769	-162.675	-163.937
924	P61281466	-210.92	-217.694	-219.899
925	P61362450	-315.907	-330.553	-336.166
926	P61362450	-316.892	-330.704	-336.406
927	P61362450	-310.216	-325.459	-330.336
928	P61812363	-275.243	-290.025	-289.698
929	P61812363	-280.748	-297.711	-296.555
930	P61812363	-272.51	-286.741	-289.439
931	P62005643	-272.452	-286.177	-288.577
932	P62005643	-219.259	-231.547	-227.532
933	P62005643	-224.219	-235.037	-234.436
934	P64104804	-173.626	-176.104	-178.828
935	P64104804	-172.713	-176.164	-179.538
936	P64104804	-172.242	-176.765	-178.014
937	P64169147	-124.204	-127.178	-125.134
938	P64169147	-129.164	-127.409	-130.427
939	P64169147	-98.24	-99.105	-95.528
940	P64169151	-165.198	-170.752	-180.383
941	P64169151	-131.285	-133.104	-133.828
942	P64169151	-179.755	-183.543	-195.001
943	P64253460	-192.864	-189.846	-190.887
944	P64253460	-205.587	-205.796	-209.006
945	P64253460	-208.395	-210.392	-208.572
946	P64682578	-187.019	-194.596	-196.932
947	P64682578	-187.277	-195.85	-197.068
948	P64682578	-181.703	-191.945	-193.654
949	P66010263	-273.723	-293.496	-297.3
950	P66010263	-274.339	-298.242	-298.777
951	P66010263	-275.476	-296.033	-297.323
952	P67315782	-350.533	-373.863	-382.114
953	P67315782	-348.675	-372.181	-380.097
954	P67315782	-350.408	-373.354	-382.789
955	P67889152	-173.188	-177.964	-180.676
956	P67889152	-136.552	-135.512	-132.162
957	P67889152	-165.336	-167.301	-171.021
958	P74273782	-276.919	-278.739	-286.877
959	P74273782	-272.084	-273.599	-282.364
960	P74273782	-210.595	-215.797	-211.155
961	P74301782	-174.158	-175.395	-181.829
962	P74301782	-253.549	-257.285	-255.557
963	P74301782	-254.124	-256.216	-256.263
964	P75223345	-321.206	-339.816	-339.384
965	P75223345	-318.026	-340.091	-339.172
966	P75223345	-315.018	-340.81	-338.543
967	P75337551	-230.366	-241.731	-249.513
968	P75337551	-235.09	-247.889	-254.338
969	P75337551	-229.51	-241.976	-248.858
970	P75363919	-168.982	-178.409	-177.264
971	P75363919	-170.703	-180.156	-178.825
972	P75363919	-169.639	-179.383	-176.866
973	P76310038	-310.279	-328.664	-334.27
974	P76310038	-312.313	-332.297	-334.681
975	P76310038	-222.853	-217.013	-223.566
976	P76326276	-130.274	-136.517	-136.237
977	P76326276	-130.085	-137.784	-138.22
978	P76326276	-129.574	-136.82	-137.06
979	P77621951	-193.879	-211.0	-214.428
980	P77621951	-150.331	-153.331	-158.169
981	P77621951	-181.931	-187.186	-192.91
982	P77621952	-196.735	-207.029	-204.832
983	P77621952	-198.513	-208.319	-206.592
984	P77621952	-198.066	-209.238	-206.5
985	P77714041	-211.113	-208.449	-216.706
986	P77714041	-225.715	-243.295	-245.366
987	P77714041	-220.051	-226.542	-228.275
988	P77886738	-112.844	-116.225	-116.552
989	P77886738	-129.212	-135.292	-137.834
990	P77886738	-112.066	-115.766	-116.913
991	P78162057	-173.302	-189.842	-186.565
992	P78162057	-176.552	-192.584	-189.624
993	P78162057	-176.88	-192.739	-189.937
994	P78273403	-247.776	-247.009	-258.229
995	P78273403	-244.545	-244.767	-257.211
996	P78273403	-243.986	-243.683	-256.222
997	P79172745	-196.776	-204.61	-210.567
998	P79172745	-204.024	-218.734	-226.85
999	P79172745	-158.517	-161.219	-161.47
1000	P79173498	-121.044	-127.705	-134.877
1001	P79173498	-181.868	-183.983	-185.579
1002	P79173498	-185.778	-190.042	-191.662
1003	P79173919	-230.766	-244.171	-249.175
1004	P79173919	-207.291	-221.804	-222.417
1005	P79173919	-205.233	-219.678	-221.096
1006	P79187767	-125.798	-127.423	-128.704
1007	P79187767	-126.243	-125.944	-129.22
1008	P79187767	-125.613	-126.733	-127.979
1009	P79647323	-159.236	-160.082	-163.093
1010	P79647323	-165.752	-178.784	-179.149
1011	P79647323	-160.584	-160.011	-165.184
1012	P81831364	-238.603	-261.902	-266.454
1013	P81831364	-238.76	-262.725	-265.959
1014	P81831364	-238.006	-262.216	-264.598
1015	P81864887	-343.459	-373.089	-372.786
1016	P81864887	-344.293	-373.535	-369.856
1017	P81864887	-288.851	-297.551	-306.94
1018	P81941650	-232.258	-247.359	-256.359
1019	P81941650	-231.972	-247.448	-254.432
1020	P81941650	-231.797	-248.114	-256.104
1021	P82048427	-234.815	-252.523	-257.672
1022	P82048427	-234.796	-252.76	-258.454
1023	P82048427	-120.12	-130.091	-128.498
1024	P83576915	-299.817	-303.284	-307.075
1025	P83576915	-299.746	-303.268	-306.883
1026	P83576915	-298.893	-302.581	-306.695
1027	P85902119	-286.112	-294.505	-298.248
1028	P85902119	-288.31	-302.43	-304.555
1029	P85902119	-286.998	-297.871	-302.625
1030	P89812344	-176.495	-179.582	-180.634
1031	P89812344	-174.703	-175.785	-178.432
1032	P89812344	-173.463	-176.101	-178.697
1033	P89999547	-293.316	-295.925	-298.568
1034	P89999547	-294.23	-298.603	-298.445
1035	P89999547	-294.211	-297.708	-297.68
1036	P90009263	-196.85	-200.582	-201.618
1037	P90009263	-195.81	-199.095	-201.169
1038	P90009263	-195.384	-198.622	-200.399
1039	P90543722	-219.769	-226.982	-226.935
1040	P90543722	-238.167	-240.579	-241.232
1041	P90543722	-230.803	-236.579	-234.08
1042	P90563101	-305.154	-326.117	-334.561
1043	P90563101	-293.894	-294.584	-298.454
1044	P90563101	-305.417	-328.025	-335.444
1045	P90832059	-278.184	-291.011	-292.479
1046	P90832059	-262.86	-277.414	-276.588
1047	P90832059	-280.119	-292.532	-295.004
1048	P91593447	-159.343	-162.25	-162.767
1049	P91593447	-150.506	-151.751	-153.227
1050	P91593447	-150.336	-152.613	-152.285
1051	P92124050	-175.945	-177.368	-179.965
1052	P92124050	-173.764	-169.814	-179.522
1053	P92124050	-165.771	-170.082	-169.346
1054	P92298492	-341.782	-368.553	-377.269
1055	P92298492	-336.26	-366.131	-373.658
1056	P92298492	-335.898	-365.796	-373.188
1057	P92298493	-289.261	-308.377	-305.243
1058	P92298493	-329.929	-359.197	-363.068
1059	P92298493	-328.888	-358.179	-361.946
1060	P93947832	-250.878	-252.799	-255.336
1061	P93947832	-250.772	-251.832	-254.252
1062	P93947832	-249.906	-253.402	-254.382
1063	P94260767	-296.988	-319.919	-315.699
1064	P94260767	-322.39	-347.933	-349.022
1065	P94260767	-322.45	-347.66	-348.712
1066	P94512349	-163.042	-165.447	-166.537
1067	P94512349	-173.399	-176.999	-180.346
1068	P94512349	-163.19	-165.073	-168.409
1069	P94512424	-175.79	-183.643	-179.07
1070	P94512424	-175.934	-183.549	-179.398
1071	P94512424	-176.019	-182.639	-179.566
1072	P94524995	-187.722	-186.94	-187.921
1073	P94524995	-186.749	-183.203	-179.019
1074	P94524995	-186.659	-182.189	-179.992
1075	P94526040	-214.964	-213.14	-215.25
1076	P94526040	-184.393	-181.694	-181.022
1077	P94526040	-207.599	-206.515	-205.744
1078	P94526490	-148.635	-143.37	-150.261
1079	P94526490	-144.967	-140.87	-147.977
1080	P94526490	-147.546	-142.808	-149.529
1081	P94938241	-227.089	-237.211	-239.15
1082	P94938241	-228.066	-237.524	-238.57
1083	P94938241	-226.895	-237.113	-238.406
1084	P96217416	-184.846	-186.599	-190.385
1085	P96217416	-259.25	-275.254	-281.442
1086	P96217416	-188.661	-184.198	-190.027
1087	P96377371	-153.585	-157.966	-159.087
1088	P96377371	-154.328	-164.828	-166.363
1089	P96377371	-148.427	-148.156	-150.939
1090	adenine	-379.932	-421.805	-423.653
1091	adenine	-383.825	-426.898	-426.201
1092	adenine	-385.903	-428.198	-431.6
1093	guanine	-397.029	-431.997	-444.767
1094	guanine	-399.43	-437.413	-448.446
1095	guanine	-394.6	-430.329	-442.32
1096	hypoxanthine	-370.202	-401.063	-409.827
1097	hypoxanthine	-369.521	-400.454	-408.348
1098	hypoxanthine	-370.257	-401.319	-409.635
1099	purine	-372.99	-405.616	-408.482
1100	purine	-372.992	-403.16	-406.881
1101	purine	-374.539	-405.249	-408.508
1102	xanthine	-407.75	-447.79	-456.019
1103	xanthine	-410.032	-450.766	-458.92
1104	xanthine	-400.917	-439.224	-450.184
