compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
49	P07497363	-342.912	-361.776	-362.724	109.55	222.3	P07497363	-54.9379	-5	adenine	1Y26
50	P07497363	-341.345	-358.538	-361.62	115.3	231.41	P07497363	-54.6126	-5	adenine	1Y26
51	P07497363	-341.04	-357.357	-359.796	134.07	248.95	P07497363	-54.4754	-5	adenine	1Y26
52	P08390249	-286.337	-292.331	-301.723	471.91	604.34	P08390249	-52.7136	-5	adenine	1Y26
53	P08390249	-298.066	-301.243	-308.742	414.37	566.74	P08390249	-51.4727	-5	adenine	1Y26
54	P08390249	-289.698	-292.068	-298.72	429.27	579.12	P08390249	-51.2743	-5	adenine	1Y26
55	P09082078	-172.736	-176.759	-178.007	-334.37	-257.56	P09082078	-42.7679	-5	adenine	1Y26
56	P09082078	-172.271	-175.845	-177.411	-337.96	-259.53	P09082078	-42.4064	-5	adenine	1Y26
57	P09082078	-172.488	-176.781	-176.982	-333.67	-256.85	P09082078	-41.9143	-5	adenine	1Y26
58	P09577449	-142.796	-144.858	-144.446	-1042.01	-1075.26	P09577449	-56.2016	-5	adenine	1Y26
59	P09577449	-153.535	-156.487	-159.834	-1271.74	-1301.89	P09577449	-55.1542	-5	adenine	1Y26
60	P09577449	-142.174	-142.853	-147.508	-1179.92	-1230.28	P09577449	-53.3682	-5	adenine	1Y26
61	P101123070	-261.658	-277.117	-279.683	-2135.68	-2162.81	P101123070	-47.3086	-5	adenine	1Y26
62	P101123070	-263.407	-278.751	-281.684	-2135.68	-2162.81	P101123070	-47.0936	-5	adenine	1Y26
63	P101123070	-265.762	-283.368	-283.184	-2053.72	-2081.54	P101123070	-46.4835	-5	adenine	1Y26
64	P101128085	-244.589	-252.695	-256.014	-677.54	-658.46	P101128085	-53.8147	-6	adenine	1Y26
65	P101128085	-280.361	-291.412	-292.573	-691.56	-667.43	P101128085	-53.6359	-6	adenine	1Y26
66	P101128085	-243.074	-253.428	-255.558	-680.14	-668.29	P101128085	-52.1844	-6	adenine	1Y26
67	P105879035	-258.617	-263.364	-260.832	-1036.79	-984.98	P105879035	-41.9917	-5	adenine	1Y26
68	P105879035	-257.7	-263.595	-260.703	-1055.37	-1002.27	P105879035	-40.7705	-5	adenine	1Y26
69	P105879035	-257.988	-264.503	-260.908	-1058.71	-1005.92	P105879035	-40.572	-5	adenine	1Y26
70	P107007207	-192.1	-190.729	-197.795	-836.34	-833.54	P107007207	-37.3237	-5	adenine	1Y26
71	P107007207	-194.965	-194.736	-202.475	-857.01	-851.11	P107007207	-36.508	-5	adenine	1Y26
72	P107007207	-263.172	-276.52	-280.333	-287.29	-227.3	P107007207	-29.7508	-5	adenine	1Y26
73	P107007208	-202.836	-206.642	-214.387	-257.57	-247.38	P107007208	-28.0132	-5	adenine	1Y26
74	P107007208	-212.883	-212.074	-219.295	-25.93	5.74	P107007208	-25.0554	-5	adenine	1Y26
75	P107007208	-211.761	-218.906	-218.491	-44.76	-11.79	P107007208	-24.4518	-5	adenine	1Y26
76	P107221164	-218.478	-239.492	-238.694	-1055.54	-999.53	P107221164	-39.3493	-6	adenine	1Y26
77	P107221164	-221.068	-243.21	-241.897	-1062.75	-1006.31	P107221164	-39.2347	-6	adenine	1Y26
78	P107221164	-201.15	-213.132	-216.152	-1111.72	-1078.95	P107221164	-39.0234	-6	adenine	1Y26
79	P107223365	-284.779	-292.759	-296.034	-499.5	-438.45	P107223365	-46.1797	-6	adenine	1Y26
80	P107223365	-274.716	-273.161	-276.714	-837.43	-776.11	P107223365	-44.8955	-6	adenine	1Y26
81	P107223365	-278.789	-296.821	-295.164	-678.92	-606.59	P107223365	-44.6387	-6	adenine	1Y26
82	P107232038	-202.8	-213.527	-218.875	-942.93	-936.21	P107232038	-55.2862	-6	adenine	1Y26
83	P107232038	-202.451	-212.995	-217.537	-937.01	-932.09	P107232038	-54.9592	-6	adenine	1Y26
84	P107232038	-201.215	-208.182	-211.363	-930.69	-925.8	P107232038	-54.8971	-5	adenine	1Y26
85	P107375654	-224.892	-241.037	-239.566	-608.29	-605.85	P107375654	-50.6137	-5	adenine	1Y26
86	P107375654	-223.892	-238.16	-235.883	-593.0	-589.34	P107375654	-48.1232	-5	adenine	1Y26
87	P107375654	-225.641	-239.594	-238.346	-631.57	-627.77	P107375654	-46.9408	-5	adenine	1Y26
88	P107405414	-264.948	-281.244	-278.063	-541.22	-519.05	P107405414	-42.6484	-5	adenine	1Y26
89	P107405414	-248.142	-257.931	-259.417	-544.93	-523.33	P107405414	-42.458	-5	adenine	1Y26
90	P107405414	-241.662	-250.1	-251.618	-524.21	-500.53	P107405414	-41.9972	-5	adenine	1Y26
91	P107707251	-202.166	-195.458	-206.619	-344.5	-243.56	P107707251	-53.0433	-5	adenine	1Y26
92	P107707251	-201.023	-195.002	-203.981	-317.95	-219.61	P107707251	-52.9838	-5	adenine	1Y26
93	P107707251	-203.442	-207.861	-213.194	-380.74	-284.02	P107707251	-52.4219	-5	adenine	1Y26
