compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
253	P103691314	-223.53	-229.801	-235.927
254	P103691314	-213.257	-221.117	-228.5
255	P103691314	-224.994	-231.869	-236.616
256	P10377623	-269.36	-278.837	-287.75
257	P10377623	-259.761	-264.325	-272.338
258	P10377623	-255.954	-266.009	-273.18
259	P103850692	-227.776	-239.914	-236.501
260	P103850692	-234.86	-233.675	-237.441
261	P103850692	-228.667	-229.46	-227.22
262	P103912829	-170.781	-178.279	-182.386
263	P103912829	-169.984	-177.43	-180.64
264	P103912829	-170.868	-178.124	-182.075
265	P104038521	-218.399	-228.357	-231.179
266	P104038521	-216.963	-223.512	-228.716
267	P104038521	-220.727	-220.759	-222.074
268	P104182726	-215.501	-223.505	-233.229
269	P104182726	-199.69	-207.115	-207.956
270	P104182726	-198.503	-207.754	-207.609
271	P104187211	-196.489	-209.93	-213.333
272	P104187211	-197.105	-214.391	-212.845
273	P104187211	-195.481	-212.549	-211.275
274	P104252115	-391.013	-406.423	-406.726
275	P104252115	-391.587	-401.086	-411.023
276	P104252115	-387.188	-399.783	-409.017
277	P104263955	-388.457	-392.963	-393.358
278	P104263955	-392.762	-396.751	-406.633
279	P104263955	-345.285	-350.836	-352.902
280	P104265007	-396.648	-392.496	-415.711
281	P104265007	-419.957	-421.892	-431.117
282	P104265007	-389.245	-401.427	-416.644
283	P104267766	-361.162	-366.324	-365.698
284	P104267766	-316.839	-320.015	-332.018
285	P104267766	-336.11	-343.001	-351.009
286	P104356830	-209.171	-208.843	-203.741
287	P104356830	-271.455	-288.274	-295.943
288	P104356830	-266.663	-285.239	-296.775
289	P104372387	-182.395	-184.233	-190.399
290	P104372387	-191.051	-192.682	-202.416
291	P104372387	-200.065	-194.85	-203.046
292	P104790471	48.827	42.637	36.983
293	P104790471	48.392	42.871	38.39
294	P104790471	47.404	41.918	35.203
295	P105166943	-197.736	-206.161	-213.141
296	P105166943	-200.872	-207.893	-212.624
297	P105166943	-164.377	-169.086	-172.779
298	P105239960	-123.024	-125.907	-130.753
299	P105239960	-123.587	-129.696	-131.788
300	P105239960	-125.907	-130.23	-132.842
301	P105275514	-67.136	-76.291	-74.965
302	P105275514	-79.013	-86.203	-81.849
303	P105275514	-76.463	-86.026	-79.691
304	P105279507	-70.674	-72.86	-77.871
305	P105279507	-70.015	-72.822	-77.444
306	P105279507	-68.977	-74.681	-79.46
307	P105402092	-203.041	-220.26	-219.437
308	P105402092	-197.659	-215.609	-214.148
309	P105402092	-198.159	-217.199	-215.416
310	P105403428	-162.934	-165.907	-168.132
311	P105403428	-160.751	-161.994	-164.411
312	P105403428	-163.716	-166.929	-169.439
313	P105489030	-189.025	-187.551	-203.934
314	P105489030	-189.235	-187.799	-203.709
315	P105489030	-188.857	-187.673	-203.473
316	P10629120	-251.059	-264.348	-274.261
317	P10629120	-251.526	-263.564	-273.199
318	P10629120	-253.216	-264.504	-274.692
319	P106692815	-165.992	-166.641	-169.561
320	P106692815	-135.392	-138.19	-143.873
321	P106692815	-148.113	-155.114	-161.248
322	P10673337	-174.856	-179.015	-179.327
323	P10673337	-171.175	-178.789	-177.231
324	P10673337	-144.41	-149.037	-150.334
325	P107141601	-176.242	-183.405	-189.2
326	P107141601	-156.59	-161.728	-166.882
327	P107141601	-174.07	-180.989	-182.42
328	P107223414	-176.263	-180.733	-183.086
329	P107223414	-175.558	-181.84	-184.143
330	P107223414	-176.021	-179.851	-183.48
331	P107607769	-116.401	-118.785	-118.623
332	P107607769	-112.381	-113.997	-113.158
333	P107607769	-123.637	-128.335	-133.696
334	P107915779	-187.427	-199.798	-200.146
335	P107915779	-180.981	-183.482	-190.508
336	P107915779	-188.656	-200.993	-201.18
337	P108069316	-150.284	-152.512	-156.414
338	P108069316	-169.606	-179.268	-182.796
339	P108069316	-148.611	-149.85	-153.291
340	P108117551	-198.694	-207.137	-209.486
341	P108117551	-197.044	-205.61	-209.017
342	P108117551	-195.013	-197.872	-203.454
343	P10814160	-299.083	-299.582	-312.609
344	P10814160	-309.56	-307.025	-318.59
345	P10814160	-301.176	-298.586	-312.238
346	P108343499	-184.756	-188.657	-189.534
347	P108343499	-164.937	-164.953	-178.447
348	P108343499	-176.424	-177.568	-178.36
349	P10846819	-246.425	-258.638	-263.201
350	P10846819	-245.472	-257.387	-262.224
351	P10846819	-248.574	-259.041	-266.384
352	P108575324	-73.661	-83.462	-84.089
353	P108575324	-66.13	-69.915	-74.78
354	P108575324	-72.716	-84.401	-83.37
355	P108795261	-238.447	-246.215	-254.935
356	P108795261	-236.28	-242.799	-248.981
357	P108795261	-209.196	-215.743	-230.113
358	P108795557	-237.807	-242.871	-251.763
359	P108795557	-233.636	-244.026	-253.303
360	P108795557	-237.43	-244.099	-253.562
361	P108795560	-211.752	-223.922	-232.522
362	P108795560	-218.757	-226.685	-236.251
363	P108795560	-214.969	-224.838	-233.949
364	P108853774	-142.361	-149.518	-156.868
365	P108853774	-140.79	-148.662	-154.544
366	P108853774	-140.019	-147.317	-153.534
367	P108909692	-169.85	-172.555	-180.415
368	P108909692	-169.876	-171.252	-180.576
369	P108909692	-169.873	-175.144	-180.883
370	P108910541	-154.157	-155.658	-160.209
371	P108910541	-160.669	-161.096	-165.798
372	P108910541	-160.526	-162.963	-168.377
373	P108923552	-94.231	-91.91	-98.129
374	P108923552	-96.899	-111.538	-113.585
375	P108923552	-92.585	-93.296	-99.11
376	P108923555	-168.375	-177.636	-180.896
377	P108923555	-160.432	-165.273	-166.982
378	P108923555	-166.538	-179.56	-182.342
379	P108923624	-129.603	-128.352	-135.157
380	P108923624	-131.424	-130.605	-137.103
381	P108923624	-129.764	-128.563	-134.884
382	P108930707	-114.678	-114.658	-120.667
383	P108930707	-114.947	-116.083	-121.348
384	P108930707	-116.127	-117.034	-121.843
385	P108957104	-188.51	-190.467	-196.376
386	P108957104	-187.836	-190.704	-195.487
387	P108957104	-189.156	-190.714	-196.872
388	P108983143	-149.605	-153.894	-158.172
389	P108983143	-149.1	-154.187	-157.023
390	P108983143	-148.614	-154.65	-158.038
391	P109013976	-402.343	-415.275	-421.252
392	P109013976	-405.442	-421.891	-422.674
393	P109013976	-400.263	-414.28	-421.711
394	P109364680	-92.064	-111.82	-110.205
395	P109364680	-95.409	-98.689	-99.659
396	P109364680	-85.616	-97.125	-96.341
397	P109414857	-189.469	-202.516	-198.961
398	P109414857	-181.912	-190.709	-195.851
399	P109414857	-183.445	-191.286	-196.049
400	P109752549	-184.625	-187.159	-201.025
401	P109752549	-182.342	-185.536	-196.94
402	P109752549	-183.021	-188.151	-198.708
403	P110099627	-220.597	-226.849	-228.346
404	P110099627	-215.267	-220.364	-222.368
405	P110099627	-218.04	-220.377	-223.432
406	P110099658	-222.848	-229.362	-232.776
407	P110099658	-219.278	-222.425	-227.864
408	P110099658	-223.246	-229.4	-234.405
409	P110121043	-244.354	-259.552	-275.544
410	P110121043	-228.75	-240.6	-257.209
411	P110121043	-219.496	-232.401	-242.961
412	P110140927	-233.406	-244.218	-255.024
413	P110140927	-244.756	-256.383	-265.918
414	P110140927	-252.445	-263.207	-265.931
415	P110412683	-173.086	-175.883	-178.659
416	P110412683	-173.086	-176.177	-178.67
417	P110412683	-174.963	-178.599	-181.061
418	P110414695	-159.255	-173.544	-175.692
419	P110414695	-164.373	-180.776	-187.589
420	P110414695	-160.892	-174.95	-177.471
421	P110433915	-198.131	-215.628	-215.306
422	P110433915	-199.27	-213.753	-218.231
423	P110433915	-200.116	-215.628	-217.173
424	P110452798	-308.099	-300.665	-316.325
425	P110452798	-303.041	-295.143	-307.504
426	P110452798	-326.497	-334.388	-348.678
427	P110452805	-322.349	-329.832	-336.829
428	P110452805	-332.7	-337.912	-343.167
429	P110452805	-322.531	-325.461	-335.288
430	P110452832	-386.909	-381.417	-398.158
431	P110452832	-407.972	-419.02	-426.933
432	P110452832	-409.427	-421.47	-430.487
433	P110503261	-206.285	-208.171	-219.098
434	P110503261	-204.488	-207.245	-217.515
435	P110503261	-203.962	-207.181	-216.856
436	P111158846	-149.901	-160.508	-156.545
437	P111158846	-171.777	-178.565	-181.596
438	P111158846	-199.962	-213.804	-223.766
439	P111173003	-282.67	-286.636	-305.117
440	P111173003	-287.325	-303.053	-311.3
441	P111173003	-295.296	-309.719	-318.455
442	P111200482	-245.203	-251.618	-252.734
443	P111200482	-231.676	-233.636	-244.582
444	P111200482	-226.114	-228.429	-232.109
445	P111200483	-263.854	-272.069	-276.829
446	P111200483	-267.122	-267.162	-269.137
447	P111200483	-251.523	-245.939	-258.41
448	P111200484	-211.823	-211.268	-223.701
449	P111200484	-241.121	-243.362	-255.618
450	P111200484	-269.189	-274.644	-277.282
451	P111200485	-250.601	-256.266	-261.076
452	P111200485	-258.904	-258.517	-260.717
