compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
166	P111223242	-145.756	-142.936	-145.237	-1421.3	-1447.87	P111223242	-44.3887	-5	adenine	4XNR
167	P111223242	-145.796	-142.755	-145.529	-1416.9	-1443.58	P111223242	-44.3743	-5	adenine	4XNR
168	P111223242	-145.682	-142.531	-144.877	-1416.9	-1443.58	P111223242	-44.3141	-5	adenine	4XNR
169	P111278486	-335.128	-351.707	-356.795	202.62	324.14	P111278486	-44.7074	-5	adenine	4XNR
170	P111278486	-265.439	-283.31	-278.861	263.3	366.23	P111278486	-42.8163	-5	adenine	4XNR
171	P111278486	-345.835	-367.276	-368.391	151.99	273.42	P111278486	-42.4309	-5	adenine	4XNR
172	P111922037	-164.428	-168.116	-170.161	-211.69	-195.31	P111922037	-41.5054	-5	adenine	4XNR
173	P111922037	-170.623	-171.337	-172.148	-194.47	-183.2	P111922037	-38.978	-5	adenine	4XNR
174	P111922037	-167.987	-169.943	-167.27	165.59	189.99	P111922037	-38.5817	-5	adenine	4XNR
175	P112142068	-237.946	-248.828	-245.674	-647.14	-589.27	P112142068	-41.0189	-5	adenine	4XNR
176	P112142068	-347.62	-356.502	-368.145	-2518.81	-2411.39	P112142068	-39.401	-5	adenine	4XNR
177	P112142068	-385.854	-404.225	-423.203	-3661.51	-3524.81	P112142068	-37.7816	-5	adenine	4XNR
178	P112221919	-405.058	-424.937	-435.129	-830.66	-836.46	P112221919	-58.2327	-6	adenine	4XNR
179	P112221919	-404.571	-422.934	-433.39	-836.43	-840.65	P112221919	-57.965	-6	adenine	4XNR
180	P112221919	-411.108	-430.977	-441.172	-797.74	-801.85	P112221919	-55.985	-6	adenine	4XNR
181	P112429950	-251.535	-259.005	-269.156	-4635.29	-4486.4	P112429950	-51.3115	-6	adenine	4XNR
182	P112429950	-251.744	-259.093	-269.0	-4635.29	-4486.4	P112429950	-50.5727	-6	adenine	4XNR
183	P112429950	-251.43	-259.751	-269.129	-4635.29	-4486.4	P112429950	-50.4423	-6	adenine	4XNR
184	P114849488	-274.328	-290.818	-291.169	-1614.48	-1636.43	P114849488	-53.2985	-6	adenine	4XNR
185	P114849488	-274.305	-291.888	-290.617	-1616.22	-1638.14	P114849488	-53.165	-6	adenine	4XNR
186	P114849488	-274.675	-291.975	-291.423	-1629.31	-1651.06	P114849488	-52.6234	-6	adenine	4XNR
187	P117550138	-167.052	-172.75	-177.338	-1664.67	-1673.19	P117550138	-45.5176	-5	adenine	4XNR
188	P117550138	-166.161	-171.744	-176.504	-1629.52	-1636.3	P117550138	-45.5007	-5	adenine	4XNR
189	P117550138	-165.527	-171.166	-175.617	-1629.52	-1636.3	P117550138	-45.4971	-5	adenine	4XNR
190	P117557462	-224.128	-240.565	-245.774	-1758.41	-1735.66	P117557462	-47.1227	-5	adenine	4XNR
