compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
327	P107971120	-237.521	-242.69	-250.062
328	P107971141	-293.808	-309.167	-312.043
329	P107971141	-293.372	-307.579	-311.764
330	P107971141	-294.141	-306.451	-312.518
331	P107971192	-221.933	-227.497	-227.726
332	P107971192	-229.116	-239.397	-248.466
333	P107971192	-228.708	-238.115	-245.597
334	P108002980	-254.258	-270.826	-270.648
335	P108002980	-253.535	-269.948	-269.538
336	P108002980	-253.203	-269.53	-270.187
337	P108003789	-258.248	-264.056	-266.74
338	P108003789	-271.996	-301.601	-300.943
339	P108003789	-273.504	-303.751	-302.402
340	P108035210	-253.576	-273.614	-278.98
341	P108035210	-252.979	-273.757	-278.764
342	P108035210	-246.059	-267.66	-272.072
343	P108133308	-224.483	-243.434	-241.844
344	P108133308	-222.871	-239.185	-239.428
345	P108133308	-285.485	-339.192	-332.092
346	P108190724	-219.025	-233.001	-237.913
347	P108190724	-218.585	-232.279	-236.915
348	P108190724	-219.823	-233.822	-239.25
349	P108205878	-277.153	-296.144	-294.943
350	P108205878	-251.173	-260.261	-265.047
351	P108205878	-256.66	-263.335	-269.449
352	P108214649	-293.939	-303.219	-307.891
353	P108214649	-300.333	-311.02	-313.756
354	P108214649	-291.448	-300.568	-305.037
355	P108231347	-229.192	-247.908	-242.142
356	P108231347	-226.901	-243.187	-238.502
357	P108231347	-208.807	-221.984	-215.375
358	P108238131	-284.418	-282.397	-282.44
359	P108238131	-313.898	-319.731	-319.689
360	P108238131	-314.001	-317.07	-314.819
361	P108240568	-282.384	-271.153	-281.913
362	P108240568	-277.727	-272.309	-283.802
363	P108240568	-282.088	-268.686	-279.812
364	P108260283	-279.361	-294.85	-299.172
365	P108260283	-280.483	-295.623	-299.608
366	P108260283	-278.018	-294.128	-297.758
367	P108275138	-257.677	-266.905	-262.943
368	P108275138	-238.697	-241.495	-241.518
369	P108275138	-242.071	-245.023	-249.737
370	P108524635	-296.163	-301.982	-307.951
371	P108524635	-297.015	-304.427	-305.817
372	P108524635	-297.409	-305.663	-306.489
373	P108544226	-80.665	-91.16	-81.877
374	P108544226	-176.879	-183.537	-186.818
375	P108544226	-174.619	-177.186	-179.394
376	P108563185	-268.491	-295.814	-293.421
377	P108563185	-254.173	-283.968	-277.68
378	P108563185	-267.739	-284.967	-285.34
379	P108566261	-237.269	-274.483	-280.108
380	P108566261	-229.019	-261.965	-268.273
381	P108566261	-233.876	-271.841	-276.402
382	P108576161	-318.033	-339.826	-342.445
383	P108576161	-376.975	-402.239	-407.09
384	P108576161	-378.286	-402.371	-407.88
385	P108623945	-327.812	-340.416	-336.293
386	P108623945	-335.955	-355.286	-353.78
387	P108623945	-322.443	-335.497	-329.831
388	P108663606	-205.372	-210.951	-217.579
389	P108663606	-268.226	-282.858	-286.405
390	P108663606	-269.522	-294.116	-297.188
391	P108753834	-216.806	-251.983	-253.12
392	P108753834	-218.431	-254.621	-253.273
393	P108753834	-219.399	-254.521	-253.726
394	P108834497	-273.803	-272.841	-279.963
395	P108834497	-273.16	-271.686	-280.13
