compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
337	P110132829	-152.94	-155.905	-158.408
338	P110132829	-153.118	-155.82	-158.172
339	P110132829	-152.849	-156.137	-158.275
340	P110574908	-378.54	-406.632	-412.681
341	P110574908	-375.239	-403.356	-410.288
342	P110574908	-375.544	-406.142	-410.719
343	P110840273	-145.489	-146.313	-146.3
344	P110840273	-141.008	-143.831	-142.447
345	P110840273	-141.946	-145.365	-144.664
346	P111922037	-208.016	-209.753	-209.84
347	P111922037	-208.706	-209.546	-209.128
348	P111922037	-160.547	-160.855	-161.152
349	P112142002	-393.189	-413.418	-420.519
350	P112142002	-428.054	-446.431	-454.105
351	P112142002	-427.609	-448.407	-454.854
352	P112142028	-402.54	-427.127	-434.938
353	P112142028	-399.22	-421.21	-424.981
354	P112142028	-391.187	-425.526	-432.959
355	P112154856	-331.106	-335.252	-342.513
356	P112154856	-204.551	-203.313	-205.247
357	P112154856	-332.935	-337.918	-346.392
358	P112176413	-175.349	-177.989	-179.053
359	P112176413	-176.212	-179.247	-180.133
360	P112176413	-175.565	-178.034	-179.078
361	P112221885	-403.635	-428.54	-430.722
362	P112221885	-387.344	-411.962	-416.652
363	P112221885	-383.994	-402.263	-401.825
364	P112299114	-288.298	-293.225	-300.089
365	P112299114	-288.226	-294.22	-299.397
366	P112299114	-288.932	-293.378	-300.246
367	P112473017	-284.811	-302.901	-309.481
368	P112473017	-286.281	-302.236	-308.464
369	P112473017	-286.899	-304.498	-311.071
370	P114977737	-118.312	-123.709	-125.248
371	P114977737	-236.791	-251.529	-260.971
372	P114977737	-236.571	-250.874	-260.803
373	P114977741	-136.348	-133.339	-132.043
374	P114977741	-131.662	-129.638	-129.2
375	P114977741	-120.578	-120.244	-120.178
376	P116724644	-162.598	-164.666	-163.797
377	P116724644	-130.445	-137.72	-137.311
378	P116724644	-182.528	-187.396	-188.445
379	P117554789	-160.001	-167.1	-164.356
380	P117554789	-167.92	-171.824	-169.112
381	P117554789	-183.329	-180.907	-181.381
382	P117564743	-167.428	-175.0	-177.034
383	P117564743	-168.571	-175.695	-178.177
384	P117564743	-168.097	-174.358	-176.484
385	P117594404	-200.226	-195.456	-202.46
386	P117594404	-199.882	-196.652	-202.307
387	P117594404	-206.116	-206.367	-208.442
388	P117595008	-298.07	-319.631	-324.492
389	P117595008	-299.013	-320.237	-324.713
390	P117595008	-301.142	-321.98	-330.692
391	P117751975	-275.035	-277.024	-281.381
392	P117751975	-274.743	-276.709	-282.782
393	P117751975	-259.151	-262.579	-265.816
394	P118653057	-193.347	-202.226	-200.112
395	P118653057	-198.906	-207.584	-205.362
