compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
154	P08210471	-174.793	-174.034	-180.029
155	P08210471	-168.972	-166.107	-173.098
156	P08210471	-156.471	-161.756	-162.692
157	P08210477	-189.004	-196.217	-198.122
158	P08210477	-196.108	-196.013	-206.428
159	P08210477	-155.634	-162.181	-166.574
160	P08231427	-190.115	-203.143	-207.647
161	P08231427	-192.244	-192.067	-200.543
162	P08231427	-197.921	-215.896	-216.335
163	P08592829	-134.733	-135.384	-138.176
164	P08592829	-134.854	-135.796	-137.506
165	P08592829	-134.745	-135.117	-137.61
166	P08781595	-153.562	-158.038	-159.01
167	P08781595	-156.202	-166.228	-164.788
168	P08781595	-153.598	-156.757	-162.149
169	P08845651	-265.869	-258.173	-271.306
170	P08845651	-200.27	-207.081	-212.9
171	P08845651	-219.459	-218.601	-226.264
172	P08858537	-148.936	-155.995	-151.272
173	P08858537	-145.245	-149.186	-150.972
174	P08858537	-166.667	-170.202	-175.152
175	P09064713	-192.411	-200.568	-205.155
176	P09064713	-193.129	-200.73	-201.973
177	P09064713	-167.648	-177.983	-180.852
178	P09065639	-203.096	-214.374	-217.33
179	P09065639	-194.993	-206.916	-211.41
180	P09065639	-186.207	-199.649	-205.173
181	P09072673	-130.168	-132.324	-138.181
182	P09072673	-101.967	-98.331	-104.265
183	P09072673	-111.041	-111.803	-115.167
184	P09110681	-241.424	-253.253	-257.385
185	P09110681	-245.95	-255.916	-260.835
186	P09110681	-232.354	-240.334	-250.113
187	P09112194	-237.901	-239.186	-240.779
188	P09112194	-234.222	-235.927	-242.834
189	P09112194	-237.292	-240.877	-240.82
190	P09150375	-344.395	-357.117	-359.443
191	P09150375	-327.626	-356.247	-361.214
192	P09150375	-346.121	-357.075	-360.213
193	P09151738	-222.516	-242.691	-237.652
194	P09151738	-173.428	-179.328	-182.891
195	P09151738	-204.153	-212.944	-214.878
196	P09152596	-204.646	-212.503	-215.014
197	P09152596	-202.62	-212.174	-211.975
198	P09152596	-197.997	-207.295	-206.331
199	P09372097	-321.158	-351.207	-356.354
200	P09372097	-320.088	-353.047	-359.961
201	P09372097	-329.266	-349.042	-361.053
202	P09399348	-301.815	-322.943	-324.835
203	P09399348	-303.84	-322.12	-324.183
204	P09399348	-303.355	-322.567	-326.673
205	P09585773	-255.905	-263.281	-263.379
206	P09585773	-271.564	-281.135	-273.524
207	P09585773	-260.555	-269.271	-267.849
208	P09594140	-322.882	-350.54	-353.72
209	P09594140	-316.191	-342.44	-342.542
210	P09594140	-308.931	-318.376	-322.554
211	P09793650	-180.072	-191.462	-191.416
212	P09793650	-184.458	-194.201	-195.762
213	P09793650	-175.811	-172.211	-179.059
214	P100435734	-157.408	-171.865	-173.597
215	P100435734	-156.255	-169.253	-170.606
216	P100435734	-156.99	-171.426	-173.273
217	P101142557	-255.514	-260.324	-268.194
218	P101142557	-245.447	-249.986	-253.397
219	P101142557	-262.5	-263.102	-268.274
220	P102006731	-182.509	-182.727	-190.409
221	P102006731	-159.023	-149.608	-157.722
222	P102006731	-168.879	-179.508	-173.197
223	P10246164	-324.966	-327.481	-334.087
224	P10246164	-323.391	-332.942	-345.542
