compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
54	P05695100	-189.439	-198.688	-202.995	-1958.94	-1908.87	P05695100	-80.7551	-6	FMN	5KX9
55	P05741367	-222.931	-239.817	-241.333	-3041.61	-3012.32	P05741367	-101.122	-6	FMN	5KX9
56	P05741367	-225.449	-241.169	-248.466	-3097.84	-3072.14	P05741367	-100.743	-6	FMN	5KX9
57	P05741367	-222.974	-237.33	-240.598	-3100.43	-3075.1	P05741367	-99.6903	-6	FMN	5KX9
58	P05825277	-291.316	-306.421	-304.569	-1273.01	-1250.3	P05825277	-91.7833	-6	FMN	5KX9
59	P05825277	-286.107	-303.728	-302.041	-1126.99	-1104.44	P05825277	-91.68	-6	FMN	5KX9
60	P05825277	-290.657	-304.533	-301.408	-1362.0	-1336.77	P05825277	-91.0284	-6	FMN	5KX9
61	P06032388	-263.504	-276.288	-263.673	-1324.22	-1293.77	P06032388	-93.7074	-6	FMN	5KX9
62	P06032388	-265.699	-276.417	-263.838	-1299.75	-1267.76	P06032388	-93.2623	-6	FMN	5KX9
63	P06032388	-268.26	-280.289	-267.287	-1276.39	-1249.51	P06032388	-92.3796	-6	FMN	5KX9
64	P06064347	-319.577	-335.477	-340.99	-1898.24	-1842.64	P06064347	-94.496	-6	FMN	5KX9
65	P06064347	-324.252	-339.719	-341.882	-2240.81	-2177.62	P06064347	-88.219	-6	FMN	5KX9
66	P06064347	-286.878	-289.332	-296.013	-1374.9	-1324.38	P06064347	-87.1272	-6	FMN	5KX9
67	P06120254	-264.016	-277.895	-276.564	-1903.15	-1817.71	P06120254	-84.2578	-6	FMN	5KX9
68	P06120254	-261.922	-279.21	-276.934	-1710.03	-1616.49	P06120254	-84.2179	-6	FMN	5KX9
69	P06120254	-267.868	-285.603	-283.62	-1874.39	-1784.2	P06120254	-83.2864	-6	FMN	5KX9
70	P06191905	-271.579	-285.198	-286.603	937.24	1059.05	P06191905	-81.0297	-5	FMN	5KX9
71	P06191905	-272.129	-289.325	-287.645	1002.89	1123.12	P06191905	-80.2638	-5	FMN	5KX9
72	P06191905	-269.999	-285.106	-285.695	897.86	1019.9	P06191905	-79.5437	-5	FMN	5KX9
73	P06220759	-509.413	-517.609	-529.454	364.36	428.66	P06220759	-88.1309	-5	FMN	5KX9
74	P06220759	-517.001	-534.313	-549.077	197.14	269.0	P06220759	-87.3881	-5	FMN	5KX9
75	P06220759	-521.787	-527.11	-538.545	41.45	125.12	P06220759	-86.8716	-5	FMN	5KX9
76	P06232446	-340.432	-346.587	-341.088	-605.48	-541.67	P06232446	-83.47	-5	FMN	5KX9
77	P06232446	-341.63	-362.252	-360.064	-1166.97	-1085.31	P06232446	-79.6888	-6	FMN	5KX9
78	P06232446	-343.54	-354.343	-350.241	-561.73	-493.38	P06232446	-79.4282	-5	FMN	5KX9
79	P06868648	-268.557	-286.245	-293.142	-2534.31	-2446.37	P06868648	-82.302	-6	FMN	5KX9
80	P06868648	-276.189	-296.207	-296.477	-2651.66	-2563.55	P06868648	-81.4703	-6	FMN	5KX9
81	P06868648	-255.669	-280.61	-279.848	-2969.42	-2869.46	P06868648	-81.3956	-6	FMN	5KX9
82	P07014171	-293.696	-315.144	-310.558	-1690.62	-1606.3	P07014171	-81.5525	-6	FMN	5KX9
83	P07014171	-292.358	-312.323	-310.406	-1749.38	-1664.88	P07014171	-80.9864	-6	FMN	5KX9
84	P07014171	-289.572	-315.272	-307.792	-1365.77	-1272.78	P07014171	-80.8486	-6	FMN	5KX9
85	P07309907	-244.388	-266.191	-271.94	-2330.21	-2209.01	P07309907	-81.2923	-6	FMN	5KX9
86	P07309907	-244.678	-260.618	-267.23	-2489.46	-2377.58	P07309907	-79.9609	-6	FMN	5KX9
87	P07309907	-240.852	-260.055	-262.611	-2298.04	-2178.96	P07309907	-79.3664	-6	FMN	5KX9
88	P07377776	-214.909	-217.633	-224.028	-2594.77	-2507.24	P07377776	-78.7355	-6	FMN	5KX9
89	P07377776	-219.026	-224.086	-227.126	-2453.46	-2372.11	P07377776	-77.2114	-6	FMN	5KX9
90	P07377776	-215.387	-225.443	-230.792	-2200.13	-2123.13	P07377776	-76.3934	-6	FMN	5KX9
91	P07486837	-258.662	-267.222	-273.335	-852.87	-824.62	P07486837	-81.0287	-6	FMN	5KX9
92	P07486837	-235.042	-243.164	-256.812	-815.9	-782.7	P07486837	-79.363	-6	FMN	5KX9
93	P07486837	-252.148	-255.321	-265.656	-862.41	-836.56	P07486837	-77.3736	-6	FMN	5KX9
94	P07518761	-353.011	-366.49	-374.287	-1620.33	-1577.82	P07518761	-81.1508	-6	FMN	5KX9
95	P07518761	-342.962	-344.113	-343.885	-1382.68	-1345.6	P07518761	-80.0992	-6	FMN	5KX9
96	P07518761	-339.867	-349.864	-358.88	-1947.29	-1917.69	P07518761	-79.9259	-6	FMN	5KX9
97	P07629653	-241.028	-254.808	-261.638	-1881.56	-1772.45	P07629653	-94.8411	-6	FMN	5KX9
98	P07629653	-251.296	-256.367	-262.348	-1953.89	-1854.14	P07629653	-88.3723	-6	FMN	5KX9
99	P07629653	-255.602	-258.718	-268.562	-1974.55	-1868.91	P07629653	-87.0985	-6	FMN	5KX9
100	P08034799	-275.718	-292.622	-292.081	-3155.45	-3055.64	P08034799	-77.9853	-6	FMN	5KX9
101	P08034799	-274.675	-295.277	-296.0	-2810.5	-2719.93	P08034799	-76.7729	-6	FMN	5KX9
102	P08034799	-282.616	-296.116	-297.591	-3154.53	-3058.75	P08034799	-76.437	-6	FMN	5KX9
103	P08073217	-238.91	-249.216	-255.938	-1661.02	-1621.13	P08073217	-98.7456	-6	FMN	5KX9
104	P08073217	-275.843	-296.683	-295.374	-3005.1	-2914.01	P08073217	-97.548	-6	FMN	5KX9
105	P08073217	-239.879	-244.193	-249.191	-1495.77	-1454.59	P08073217	-96.656	-6	FMN	5KX9
106	P08165416	-241.267	-250.756	-252.712	-1676.29	-1657.89	P08165416	-100.879	-6	FMN	5KX9
107	P08165416	-243.329	-250.815	-253.591	-1661.27	-1642.3	P08165416	-98.4745	-6	FMN	5KX9
108	P08165416	-239.694	-254.154	-254.834	-1855.96	-1848.19	P08165416	-98.29	-6	FMN	5KX9
109	P08171193	-281.039	-293.346	-303.252	-2647.35	-2548.85	P08171193	-89.6768	-6	FMN	5KX9
110	P08171193	-255.963	-269.913	-279.367	-2022.83	-1990.43	P08171193	-87.5434	-6	FMN	5KX9
111	P08171193	-263.591	-274.452	-277.546	-2275.22	-2209.99	P08171193	-87.4169	-6	FMN	5KX9
112	P08214030	-266.897	-285.415	-285.415	-2032.24	-1894.04	P08214030	-90.2686	-6	FMN	5KX9
113	P08214030	-275.543	-296.083	-299.829	-1913.9	-1779.67	P08214030	-89.7448	-6	FMN	5KX9
114	P08214030	-275.485	-297.267	-301.508	-1912.07	-1778.71	P08214030	-88.5805	-6	FMN	5KX9
115	P08409141	-293.758	-293.135	-298.642	-1231.66	-1169.35	P08409141	-87.5126	-6	FMN	5KX9
116	P08409141	-295.443	-298.392	-308.85	-1218.94	-1159.96	P08409141	-87.1974	-6	FMN	5KX9
