compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
31	FMNH2	-507.655	-532.837	-540.315
32	FMNH2	-474.049	-506.357	-522.051
33	FMNH2	-512.142	-540.145	-563.209
34	Lumiflavin	-238.279	-271.548	-265.281
35	Lumiflavin	-238.443	-270.053	-264.141
36	Lumiflavin	-238.303	-270.434	-263.85
37	P05056767	-175.017	-183.464	-182.113
38	P05056767	-170.35	-182.862	-181.925
39	P05056767	-172.699	-180.538	-179.966
40	P05242674	-322.694	-358.093	-360.673
41	P05242674	-337.911	-369.47	-366.145
42	P05242674	-298.569	-321.19	-323.685
43	P05314242	-296.433	-309.293	-310.462
44	P05314242	-294.773	-304.768	-311.28
45	P05314242	-297.784	-311.938	-312.739
46	P05520828	-246.2	-251.974	-260.794
47	P05520828	-241.474	-252.168	-258.27
48	P05520828	-252.75	-258.237	-259.605
49	P05531451	-213.928	-221.335	-220.904
50	P05531451	-231.504	-236.233	-237.427
51	P05531451	-221.634	-227.965	-232.574
52	P05695100	-189.62	-197.454	-205.269
53	P05695100	-183.046	-197.068	-207.333
54	P05695100	-189.439	-198.688	-202.995
55	P05741367	-222.931	-239.817	-241.333
56	P05741367	-225.449	-241.169	-248.466
57	P05741367	-222.974	-237.33	-240.598
58	P05825277	-291.316	-306.421	-304.569
59	P05825277	-286.107	-303.728	-302.041
60	P05825277	-290.657	-304.533	-301.408
61	P06032388	-263.504	-276.288	-263.673
62	P06032388	-265.699	-276.417	-263.838
63	P06032388	-268.26	-280.289	-267.287
64	P06064347	-319.577	-335.477	-340.99
65	P06064347	-324.252	-339.719	-341.882
66	P06064347	-286.878	-289.332	-296.013
67	P06120254	-264.016	-277.895	-276.564
68	P06120254	-261.922	-279.21	-276.934
69	P06120254	-267.868	-285.603	-283.62
70	P06191905	-271.579	-285.198	-286.603
71	P06191905	-272.129	-289.325	-287.645
72	P06191905	-269.999	-285.106	-285.695
73	P06220759	-509.413	-517.609	-529.454
74	P06220759	-517.001	-534.313	-549.077
75	P06220759	-521.787	-527.11	-538.545
76	P06232446	-340.432	-346.587	-341.088
77	P06232446	-341.63	-362.252	-360.064
78	P06232446	-343.54	-354.343	-350.241
79	P06868648	-268.557	-286.245	-293.142
80	P06868648	-276.189	-296.207	-296.477
81	P06868648	-255.669	-280.61	-279.848
82	P07014171	-293.696	-315.144	-310.558
83	P07014171	-292.358	-312.323	-310.406
84	P07014171	-289.572	-315.272	-307.792
85	P07309907	-244.388	-266.191	-271.94
86	P07309907	-244.678	-260.618	-267.23
87	P07309907	-240.852	-260.055	-262.611
88	P07377776	-214.909	-217.633	-224.028
89	P07377776	-219.026	-224.086	-227.126
90	P07377776	-215.387	-225.443	-230.792
91	P07486837	-258.662	-267.222	-273.335
92	P07486837	-235.042	-243.164	-256.812
93	P07486837	-252.148	-255.321	-265.656
94	P07518761	-353.011	-366.49	-374.287
95	P07518761	-342.962	-344.113	-343.885
96	P07518761	-339.867	-349.864	-358.88
97	P07629653	-241.028	-254.808	-261.638
98	P07629653	-251.296	-256.367	-262.348
99	P07629653	-255.602	-258.718	-268.562
100	P08034799	-275.718	-292.622	-292.081
101	P08034799	-274.675	-295.277	-296.0
102	P08034799	-282.616	-296.116	-297.591
103	P08073217	-238.91	-249.216	-255.938
104	P08073217	-275.843	-296.683	-295.374
105	P08073217	-239.879	-244.193	-249.191
106	P08165416	-241.267	-250.756	-252.712
107	P08165416	-243.329	-250.815	-253.591
108	P08165416	-239.694	-254.154	-254.834
109	P08171193	-281.039	-293.346	-303.252
110	P08171193	-255.963	-269.913	-279.367
111	P08171193	-263.591	-274.452	-277.546
112	P08214030	-266.897	-285.415	-285.415
113	P08214030	-275.543	-296.083	-299.829
114	P08214030	-275.485	-297.267	-301.508
115	P08409141	-293.758	-293.135	-298.642
116	P08409141	-295.443	-298.392	-308.85
117	P08409141	-294.371	-295.467	-302.1
118	P09091916	-156.79	-155.247	-157.98
119	P09091916	-157.841	-156.154	-160.027
120	P09091916	-157.404	-155.49	-160.098
121	P09147173	-289.421	-303.308	-306.378
122	P09147173	-311.277	-320.056	-328.23
123	P09147173	-288.162	-305.056	-313.447
124	P09148077	-310.482	-336.39	-327.259
125	P09148077	-317.313	-343.729	-337.87
126	P09148077	-268.08	-276.691	-281.24
127	P09150375	-392.987	-398.266	-412.286
128	P09150375	-395.016	-402.676	-417.971
129	P09150375	-394.626	-400.489	-412.697
130	P09201043	-244.906	-242.856	-252.05
131	P09201043	-292.495	-315.911	-316.709
132	P09201043	-284.229	-297.07	-305.51
133	P09236091	-254.3	-277.892	-282.051
134	P09236091	-241.265	-259.327	-262.384
135	P09236091	-243.066	-266.556	-271.561
136	P09401551	-184.739	-197.58	-198.775
137	P09401551	-184.637	-202.037	-201.676
138	P09401551	-217.351	-231.459	-233.115
139	P09471094	-288.037	-296.241	-293.34
140	P09471094	-289.189	-298.461	-297.362
141	P09471094	-301.406	-309.922	-309.95
142	P09472188	-309.505	-315.688	-319.831
143	P09472188	-303.878	-317.788	-318.456
144	P09472188	-288.781	-295.391	-302.089
145	P09473480	-269.81	-276.802	-288.768
146	P09473480	-260.095	-270.172	-283.897
147	P09473480	-255.922	-269.15	-273.658
148	P09507310	-280.262	-290.783	-286.752
149	P09507310	-274.58	-292.303	-288.849
150	P09507310	-272.943	-278.369	-279.69
151	P09530964	-315.328	-326.474	-337.357
152	P09530964	-308.732	-332.256	-330.698
153	P09530964	-329.228	-337.949	-342.449
154	P09575044	-281.406	-295.828	-299.883
155	P09575044	-290.729	-308.922	-316.034
156	P09575044	-275.794	-272.308	-279.915
157	P09593862	-287.489	-298.975	-306.286
158	P09593862	-252.528	-256.622	-263.619
159	P09593862	-243.139	-250.095	-259.457
160	P09621644	-236.308	-249.735	-252.819
161	P09621644	-251.591	-259.303	-265.646
162	P09621644	-254.327	-263.26	-266.245
163	P09657949	-296.664	-300.321	-300.826
164	P09657949	-292.002	-307.041	-311.038
165	P09657949	-273.169	-288.614	-276.481
166	P09658041	-254.51	-272.195	-267.466
167	P09658041	-259.576	-272.122	-267.572
168	P09658041	-270.406	-277.686	-277.018
169	P09736107	-252.762	-259.691	-268.333
170	P09736107	-250.648	-257.336	-259.607
171	P09736107	-258.015	-261.825	-264.323
172	P09893684	-286.489	-296.105	-307.293
173	P09893684	-292.783	-307.895	-323.634
174	P09893684	-289.893	-305.819	-323.043
175	P09964906	-290.381	-290.516	-299.806
176	P09964906	-274.433	-277.496	-279.404
177	P09964906	-296.801	-301.259	-307.133
178	P10016483	-282.475	-301.072	-302.058
179	P10016483	-304.789	-327.038	-333.252
180	P10016483	-307.764	-326.492	-332.422
181	P100408260	-242.677	-260.5	-254.429
182	P100408260	-227.877	-236.1	-246.783
183	P100408260	-214.854	-227.068	-227.034
184	P10041333	-280.848	-288.139	-296.168
185	P10041333	-276.385	-288.734	-295.298
186	P10041333	-282.228	-288.546	-296.099
187	P100471755	-282.375	-300.952	-301.561
188	P100471755	-284.023	-298.179	-302.418
189	P100471755	-283.867	-298.172	-300.169
190	P100730401	-263.401	-282.121	-279.041
191	P100730401	-257.594	-268.283	-269.739
192	P100730401	-269.583	-290.938	-290.434
193	P100904886	-244.44	-260.729	-258.396
194	P100904886	-240.508	-256.62	-256.387
195	P100904886	-255.662	-259.307	-263.159
196	P10167152	-219.411	-224.652	-229.256
197	P10167152	-238.085	-255.729	-256.763
198	P10167152	-211.286	-216.515	-218.845
199	P10192443	-276.741	-289.369	-294.924
200	P10192443	-279.504	-301.875	-302.589
201	P10192443	-268.95	-280.28	-288.575
202	P10217508	-201.178	-209.007	-207.818
203	P10217508	-193.828	-195.096	-195.421
204	P10217508	-192.766	-194.647	-198.89
205	P102454077	-236.946	-244.016	-245.667
206	P102454077	-241.503	-246.031	-246.037
207	P102454077	-253.905	-270.504	-278.928
208	P10246488	-350.15	-362.534	-364.591
209	P10246488	-349.417	-360.235	-363.658
210	P10246488	-335.547	-339.921	-343.319
211	P10283076	-246.65	-264.71	-260.917
212	P10283076	-229.722	-247.963	-254.472
213	P10283076	-244.842	-264.612	-262.046
214	P102910173	-176.05	-183.502	-190.605
215	P102910173	-203.118	-211.647	-213.715
216	P102910173	-192.592	-197.477	-206.74
217	P103049697	-204.822	-225.495	-228.857
218	P103049697	-211.743	-228.546	-230.032
219	P103049697	-210.343	-235.804	-232.449
220	P103381935	-261.818	-273.31	-276.143
221	P103381935	-265.738	-283.467	-283.994
222	P103381935	-260.63	-265.434	-269.401
223	P103725505	-204.269	-216.422	-210.273
224	P103725505	-223.696	-223.046	-233.734
225	P103725505	-200.939	-209.831	-205.746
226	P104005248	-410.263	-426.359	-447.015
227	P104005248	-389.83	-396.34	-413.364
228	P104005248	-400.898	-407.047	-429.64
229	P104005257	-381.945	-378.524	-394.033
230	P104005257	-384.776	-384.73	-398.934
231	P104005257	-379.595	-379.641	-394.271
232	P104005261	-403.084	-438.157	-445.188
233	P104005261	-412.112	-434.336	-444.325
234	P104005261	-398.814	-423.889	-436.993
235	P10406462	-183.255	-199.154	-205.702
236	P10406462	-151.515	-164.331	-163.57
237	P10406462	-175.626	-187.562	-196.626
238	P104151278	-307.174	-337.426	-338.427
239	P104151278	-297.641	-313.443	-309.136
240	P104151278	-305.683	-322.546	-327.067
241	P104246290	-244.882	-270.078	-271.851
242	P104246290	-255.885	-277.703	-276.297
243	P104246290	-253.074	-274.64	-273.1
244	P104253568	-519.379	-554.925	-557.472
245	P104253568	-534.505	-567.359	-565.906
246	P104253568	-522.208	-559.853	-563.684
247	P104261955	-445.692	-462.663	-471.619
248	P104261955	-488.041	-507.239	-512.79
249	P104261955	-454.342	-477.63	-479.508
250	P104263400	-481.461	-509.61	-512.551
251	P104263400	-466.841	-501.312	-501.084
252	P104263400	-482.591	-506.084	-504.19
253	P104267063	-494.378	-509.147	-519.082
254	P104267063	-519.656	-556.603	-547.713
255	P104267063	-485.95	-496.2	-519.642
256	P104295960	-206.822	-218.431	-217.156
257	P104295960	-226.874	-247.608	-251.039
258	P104295960	-224.504	-240.023	-246.198
259	P104375958	-205.645	-218.026	-216.874
260	P104375958	-192.982	-202.596	-210.818
261	P104375958	-180.703	-193.431	-190.123
262	P105257034	-188.392	-193.519	-197.712
263	P105257034	-189.616	-193.45	-197.979
264	P105257034	-188.917	-194.188	-197.981
265	P10527430	-265.565	-282.399	-287.926
266	P10527430	-283.308	-302.575	-304.402
267	P10527430	-244.24	-250.782	-250.785
268	P105605404	-335.638	-357.356	-360.653
269	P105605404	-332.865	-347.785	-346.879
270	P105605404	-326.878	-351.256	-353.452
271	P105703926	-252.441	-261.626	-273.308
272	P105703926	-230.22	-236.468	-236.91
273	P105703926	-241.623	-251.614	-254.799
274	P106400671	-248.267	-272.026	-274.915
275	P106400671	-217.565	-220.335	-231.367
276	P106400671	-251.892	-265.758	-271.303
277	P106832860	-163.105	-178.492	-188.76
278	P106832860	-161.035	-178.452	-186.976
279	P106832860	-158.146	-176.819	-183.656
280	P107109825	-289.012	-309.925	-312.927
281	P107109825	-292.289	-303.365	-314.855
282	P107109825	-286.905	-291.12	-298.007
283	P107962527	-244.3	-264.496	-267.269
284	P107962527	-258.086	-266.486	-277.901
285	P107962527	-254.371	-269.53	-270.026
286	P108077547	-245.039	-258.307	-256.608
287	P108077547	-246.852	-270.442	-259.53
288	P108077547	-244.011	-253.671	-255.171
289	P108079876	-225.73	-236.703	-240.823
290	P108079876	-204.39	-220.16	-218.138
291	P108079876	-206.631	-219.367	-219.786
292	P108523659	-223.172	-238.224	-242.388
293	P108523659	-226.35	-239.542	-245.504
294	P108523659	-226.629	-239.805	-244.793
295	P109027915	-321.265	-339.215	-336.473
296	P109027915	-318.758	-334.889	-336.765
297	P109027915	-308.256	-335.286	-330.145
298	P109134838	-266.56	-282.119	-282.931
299	P109134838	-308.57	-332.339	-334.763
300	P109134838	-290.352	-314.235	-323.603
301	P109285966	-218.832	-239.905	-240.926
302	P109285966	-219.581	-237.133	-238.739
303	P109285966	-215.583	-237.941	-237.536
304	P109290177	-162.027	-170.984	-173.617
305	P109290177	-161.867	-178.875	-174.281
306	P109290177	-158.843	-177.197	-173.498
307	P109424822	-269.207	-276.441	-281.108
308	P109424822	-255.713	-276.469	-279.949
309	P109424822	-246.114	-266.256	-272.439
310	P109575139	-167.37	-175.587	-179.328
311	P109575139	-166.859	-168.848	-167.159
312	P109575139	-168.081	-169.483	-166.473
313	P10985892	-286.998	-293.62	-299.367
314	P10985892	-344.635	-359.573	-360.672
315	P10985892	-288.188	-292.703	-294.036
316	P110501989	-239.847	-263.286	-263.016
317	P110501989	-298.21	-317.327	-322.68
318	P110501989	-237.347	-256.007	-251.396
319	P110774458	-195.317	-204.746	-201.553
320	P110774458	-224.437	-251.048	-246.922
321	P110774458	-174.148	-187.61	-190.267
322	P110845004	-171.066	-177.119	-171.582
323	P110845004	-187.915	-197.752	-191.3
324	P110845004	-188.393	-199.971	-191.805
325	P110864821	-203.589	-208.237	-208.714
326	P110864821	-221.571	-218.33	-230.763
327	P110864821	-203.336	-203.893	-206.214
328	P111068727	-377.946	-403.595	-409.595
329	P111068727	-300.634	-308.589	-310.221
330	P111068727	-300.272	-315.993	-322.37
331	P111132133	-272.111	-277.563	-277.027
332	P111132133	-298.319	-308.591	-322.763
333	P111132133	-266.981	-275.898	-279.788
334	P111191271	-267.166	-292.972	-296.083
335	P111191271	-291.008	-314.774	-322.945
336	P111191271	-268.737	-290.92	-292.25
337	P111197784	-223.396	-247.861	-255.328
338	P111197784	-252.325	-275.488	-283.936
339	P111197784	-260.289	-285.644	-279.412
340	P111218520	-170.342	-180.907	-177.364
341	P111218520	-168.631	-179.19	-175.815
342	P111218520	-175.516	-182.454	-181.128
343	P111236556	-389.802	-395.225	-400.509
344	P111236556	-387.053	-397.355	-404.801
345	P111236556	-386.218	-400.609	-406.789
346	P111304567	-259.861	-277.845	-278.941
347	P111304567	-257.991	-263.88	-267.259
348	P111304567	-259.353	-269.862	-276.418
349	P111315818	-135.051	-167.364	-167.198
350	P111315818	-132.248	-163.525	-163.253
351	P111315818	-119.174	-140.849	-145.586
352	P111458888	-285.877	-311.26	-306.694
353	P111458888	-272.557	-285.587	-290.844
354	P111458888	-278.794	-297.937	-298.508
355	P111529999	-200.851	-217.923	-220.428
356	P111529999	-231.599	-249.437	-245.331
357	P111529999	-223.313	-237.892	-238.604
358	P111530071	-247.749	-263.037	-261.265
359	P111530071	-241.071	-257.984	-262.836
360	P111530071	-238.866	-243.135	-245.862
361	P111682756	-240.74	-258.431	-258.899
362	P111682756	-267.06	-287.75	-294.59
363	P111682756	-229.033	-244.041	-246.435
364	P111693609	-230.289	-250.939	-258.323
365	P111693609	-248.367	-264.574	-262.569
366	P111693609	-238.721	-274.261	-269.027
367	P111697947	-275.944	-290.352	-290.043
368	P111697947	-275.02	-290.185	-289.012
369	P111697947	-274.269	-292.444	-289.274
370	P111717488	-265.755	-278.179	-279.09
371	P111717488	-262.928	-279.175	-280.847
372	P111717488	-263.006	-276.905	-282.597
373	P111770338	-302.064	-323.246	-322.055
374	P111770338	-301.022	-326.169	-321.154
375	P111770338	-301.969	-327.742	-324.268
376	P111892376	-249.886	-268.757	-271.357
377	P111892376	-226.286	-240.058	-242.89
378	P111892376	-223.437	-248.167	-249.436
379	P112023372	-252.328	-272.97	-274.669
380	P112023372	-286.437	-308.353	-307.37
381	P112023372	-261.668	-274.299	-277.584
382	P112024333	-347.943	-372.306	-374.331
383	P112024333	-354.513	-380.751	-379.195
384	P112024333	-338.726	-381.641	-378.584
385	P112062310	-212.975	-229.128	-233.559
386	P112062310	-204.187	-219.867	-224.479
387	P112062310	-232.901	-243.362	-244.829
388	P112066939	-207.536	-218.931	-221.365
389	P112066939	-219.205	-233.185	-231.082
390	P112066939	-220.361	-234.361	-233.291
391	P112365624	-118.687	-131.695	-132.486
392	P112365624	-130.575	-136.938	-141.47
393	P112365624	-133.198	-140.554	-153.181
394	P112387045	-240.259	-241.023	-240.889
395	P112387045	-236.42	-239.39	-248.302
396	P112387045	-229.453	-240.339	-234.379
397	P112541969	-284.154	-298.108	-300.526
398	P112541969	-279.681	-297.922	-299.665
399	P112541969	-273.196	-279.181	-281.939
400	P112599083	-256.664	-272.539	-272.647
401	P112599083	-254.777	-260.93	-264.145
402	P112599083	-251.427	-264.503	-264.634
403	P112601763	-287.66	-296.154	-301.979
404	P112601763	-289.634	-311.096	-310.066
405	P112601763	-283.297	-297.117	-303.363
406	P112646479	-254.295	-263.084	-261.487
407	P112646479	-255.341	-264.449	-262.499
408	P112646479	-254.526	-267.591	-261.37
409	P112707308	-271.608	-291.458	-289.443
410	P112707308	-294.402	-291.109	-295.294
411	P112707308	-275.56	-288.954	-284.192
412	P112707604	-316.419	-336.977	-342.277
413	P112707604	-313.699	-334.302	-336.385
414	P112707604	-314.545	-343.477	-341.007
415	P112712745	-248.491	-268.514	-273.419
416	P112712745	-246.211	-251.811	-263.02
417	P112712745	-255.109	-264.07	-272.448
418	P112765433	-271.099	-292.273	-289.941
419	P112765433	-261.751	-279.069	-274.568
420	P112765433	-260.111	-278.581	-274.213
421	P112768652	-290.638	-300.606	-298.852
422	P112768652	-292.132	-306.54	-304.582
423	P112768652	-289.541	-299.393	-299.612
424	P114258818	-285.576	-306.776	-310.946
425	P114258818	-283.118	-294.713	-291.879
426	P114258818	-272.015	-282.78	-283.91
427	P114312622	-267.959	-274.719	-279.557
428	P114312622	-260.042	-259.761	-261.964
429	P114312622	-293.591	-302.201	-306.364
430	P115024530	-247.444	-258.697	-262.202
431	P115024530	-253.986	-257.939	-266.66
432	P115024530	-269.623	-277.14	-278.418
433	P116373036	-224.142	-233.04	-236.595
434	P116373036	-226.175	-234.217	-237.148
435	P116373036	-226.143	-234.584	-235.834
436	P117219121	-289.881	-309.323	-316.997
437	P117219121	-288.018	-306.733	-309.465
438	P117219121	-287.519	-298.819	-311.016
439	P117950931	-190.024	-202.086	-213.138
440	P117950931	-177.324	-188.658	-193.259
441	P117950931	-195.761	-210.537	-218.076
442	P119262355	-272.19	-288.205	-288.277
443	P119262355	-286.415	-300.443	-302.492
444	P119262355	-283.036	-297.768	-293.698
445	P119969605	-254.282	-265.901	-261.581
446	P119969605	-260.186	-270.765	-272.229
447	P119969605	-268.022	-278.969	-281.984
448	P120409796	-170.864	-179.813	-176.556
449	P120409796	-171.644	-180.683	-178.945
450	P120409796	-174.364	-187.565	-186.164
451	P120527579	-535.586	-562.139	-563.082
452	P120527579	-531.133	-545.908	-550.103
453	P120527579	-509.029	-525.747	-527.083
454	P120615705	-213.32	-232.953	-231.798
455	P120615705	-205.559	-220.072	-221.253
456	P120615705	-195.668	-211.234	-208.517
457	P120618097	-341.315	-339.247	-356.425
458	P120618097	-352.313	-368.494	-382.665
459	P120618097	-336.97	-358.877	-369.309
460	P120960811	-171.684	-181.226	-186.575
461	P120960811	-158.115	-162.094	-169.276
462	P120960811	-153.863	-161.144	-166.624
463	P121478925	-256.301	-264.957	-267.994
464	P121478925	-240.459	-245.704	-255.122
465	P121478925	-241.424	-246.742	-256.45
466	P12150557	-203.859	-212.033	-219.757
467	P12150557	-203.545	-233.454	-225.333
468	P12150557	-204.274	-212.435	-219.359
469	P121562394	-327.886	-347.071	-352.615
470	P121562394	-256.508	-270.875	-269.707
471	P121562394	-315.147	-333.956	-343.345
472	P12222356	-266.956	-275.913	-279.907
473	P12222356	-285.503	-311.61	-309.659
474	P12222356	-291.919	-310.2	-316.62
475	P122581322	-325.375	-348.322	-350.444
476	P122581322	-348.697	-371.546	-374.842
477	P122581322	-341.078	-356.597	-363.857
478	P122655173	-298.74	-314.199	-316.857
479	P122655173	-298.789	-313.039	-315.841
480	P122655173	-288.426	-298.459	-300.894
481	P122929873	-282.796	-299.096	-310.024
482	P122929873	-211.221	-216.317	-217.291
483	P122929873	-264.727	-283.977	-290.223
484	P123005539	-266.107	-276.89	-284.535
485	P123005539	-262.5	-272.977	-280.404
486	P123005539	-261.534	-274.567	-279.251
487	P12306179	-296.956	-309.424	-311.348
488	P12306179	-315.604	-329.127	-323.395
489	P12306179	-295.425	-297.819	-305.378
490	P123380324	-243.417	-255.15	-254.33
491	P123380324	-238.23	-254.699	-252.812
492	P123380324	-258.315	-273.564	-276.308
493	P123401059	-228.468	-232.986	-243.775
494	P123401059	-213.876	-228.102	-227.012
495	P123401059	-195.959	-210.61	-207.65
496	P123465903	-175.138	-188.255	-185.668
497	P123465903	-198.874	-208.178	-204.607
498	P123465903	-208.733	-231.816	-227.757
499	P124008815	-344.808	-375.525	-367.458
500	P124008815	-342.627	-366.198	-361.438
501	P124008815	-314.531	-331.161	-340.501
502	P124036481	-231.536	-234.299	-237.747
503	P124036481	-229.234	-235.255	-237.197
504	P124036481	-230.815	-235.257	-238.62
505	P124078767	-254.948	-262.866	-271.142
506	P124078767	-258.303	-273.689	-279.961
507	P124078767	-276.814	-286.27	-292.527
508	P124151411	-285.675	-297.852	-304.76
509	P124151411	-274.019	-286.506	-291.854
510	P124151411	-277.033	-283.483	-283.099
511	P124152192	-303.568	-324.239	-328.661
512	P124152192	-342.364	-370.998	-375.831
513	P124152192	-291.982	-307.735	-302.046
514	P124185120	-279.983	-294.559	-300.36
515	P124185120	-266.855	-273.743	-281.882
516	P124185120	-261.835	-272.56	-281.195
517	P12437617	-221.058	-230.493	-232.585
518	P12437617	-239.056	-249.392	-250.594
519	P12437617	-242.233	-253.124	-253.93
520	P124664733	-278.083	-287.425	-299.039
521	P124664733	-285.006	-300.492	-308.519
522	P124664733	-298.283	-316.161	-320.137
523	P12515949	-258.94	-281.32	-277.681
524	P12515949	-265.203	-281.728	-282.778
525	P12515949	-260.463	-282.138	-278.675
526	P125275231	-330.639	-356.824	-355.965
527	P125275231	-332.022	-361.669	-356.754
528	P125275231	-307.849	-336.394	-341.433
529	P125328066	-302.521	-322.721	-324.38
530	P125328066	-300.768	-310.523	-315.624
531	P125328066	-313.001	-324.431	-328.296
532	P12542667	-265.6	-265.358	-268.364
533	P12542667	-273.288	-286.839	-290.345
534	P12542667	-276.588	-282.584	-289.527
535	P125489807	-251.481	-267.252	-266.12
536	P125489807	-233.243	-247.542	-250.302
537	P125489807	-239.401	-248.046	-254.962
538	P125500924	-295.29	-319.091	-320.056
539	P125500924	-296.924	-320.875	-323.821
540	P125500924	-296.889	-317.494	-317.317
541	P125501083	-259.728	-266.43	-266.72
542	P125501083	-262.902	-274.699	-280.855
543	P125501083	-259.059	-276.229	-276.947
544	P126174045	-271.52	-290.311	-300.342
545	P126174045	-274.58	-303.41	-309.912
546	P126174045	-277.789	-293.272	-295.315
547	P126187505	-343.559	-364.952	-372.529
548	P126187505	-281.546	-290.68	-292.35
549	P126187505	-335.332	-351.197	-354.261
550	P126197486	-235.338	-235.923	-241.076
551	P126197486	-249.381	-254.434	-258.68
552	P126197486	-228.445	-228.771	-238.18
553	P126201710	-230.051	-243.887	-245.816
554	P126201710	-242.512	-247.741	-252.102
555	P126201710	-234.523	-245.918	-254.806
556	P126212327	-313.423	-328.405	-338.241
557	P126212327	-327.725	-348.164	-340.492
558	P126212327	-324.818	-343.875	-343.499
559	P126225292	-249.075	-258.156	-260.038
560	P126225292	-234.359	-239.527	-241.741
561	P126225292	-251.208	-255.749	-258.203
562	P126229948	-253.848	-254.838	-257.781
563	P126229948	-270.927	-286.677	-287.978
564	P126229948	-246.384	-261.397	-270.7
565	P126244896	-235.615	-239.016	-242.333
566	P126244896	-217.732	-221.925	-229.297
567	P126244896	-245.412	-253.864	-255.138
568	P126258086	-306.478	-311.232	-318.696
569	P126258086	-290.042	-290.354	-300.444
570	P126258086	-279.656	-292.09	-293.098
571	P126544573	-358.196	-365.907	-370.282
572	P126544573	-364.029	-382.889	-378.603
573	P126544573	-363.093	-377.135	-379.687
574	P126544961	-268.753	-277.273	-282.131
575	P126544961	-249.023	-258.694	-267.93
576	P126544961	-276.497	-299.53	-301.136
577	P126549881	-193.044	-205.882	-212.995
578	P126549881	-204.662	-221.016	-223.862
579	P126549881	-202.904	-213.577	-220.776
580	P126562879	-235.661	-266.156	-266.578
581	P126562879	-238.187	-261.534	-267.202
582	P126562879	-234.003	-259.775	-262.01
583	P126576268	-314.104	-342.31	-339.686
584	P126576268	-306.253	-318.938	-321.618
585	P126576268	-289.749	-312.799	-311.884
586	P12686861	-215.939	-223.117	-228.82
587	P12686861	-220.926	-224.253	-230.389
588	P12686861	-223.198	-227.446	-233.848
589	P128003238	-321.779	-322.205	-342.659
590	P128003238	-346.063	-350.929	-367.379
591	P128003238	-312.361	-317.42	-337.22
592	P128188077	-408.642	-422.566	-425.97
593	P128188077	-428.871	-440.776	-451.638
594	P128188077	-410.681	-423.555	-427.543
595	P128841338	-203.779	-217.719	-221.494
596	P128841338	-203.555	-218.513	-220.66
597	P128841338	-189.463	-194.422	-199.611
598	P128889461	-151.208	-159.429	-158.072
599	P128889461	-179.914	-187.597	-189.172
600	P128889461	-173.46	-173.217	-182.01
601	P130222095	-306.61	-307.458	-316.757
602	P130222095	-317.239	-331.244	-338.453
603	P130222095	-296.946	-304.472	-313.218
604	P130289827	-278.296	-296.682	-300.536
605	P130289827	-266.836	-282.135	-285.578
606	P130289827	-271.307	-284.221	-287.184
607	P130298161	-332.444	-345.372	-348.58
608	P130298161	-330.27	-342.611	-344.89
609	P130298161	-353.216	-353.317	-366.351
610	P130311421	-301.648	-316.427	-320.609
611	P130311421	-297.153	-315.155	-320.274
612	P130311421	-296.104	-314.202	-318.753
613	P131298833	-192.794	-195.924	-197.235
614	P131298833	-196.673	-203.906	-202.384
615	P131298833	-197.378	-202.156	-201.343
616	P131586137	-255.889	-271.185	-271.125
617	P131586137	-273.765	-281.284	-285.36
618	P131586137	-277.232	-286.164	-291.722
619	P13170971	-271.117	-284.691	-286.653
620	P13170971	-272.31	-287.241	-296.043
621	P13170971	-267.304	-280.317	-278.478
622	P131932630	-249.204	-262.377	-265.221
623	P131932630	-256.517	-282.106	-284.591
624	P131932630	-256.89	-280.254	-284.324
625	P132064226	-369.756	-385.977	-393.478
626	P132064226	-335.434	-353.536	-359.78
627	P132064226	-375.155	-387.672	-397.93
628	P132207676	-253.596	-266.212	-267.594
629	P132207676	-213.066	-221.802	-223.976
630	P132207676	-265.094	-286.49	-291.978
631	P133896572	-299.527	-316.275	-323.047
632	P133896572	-280.786	-294.945	-300.005
633	P133896572	-300.112	-315.93	-321.933
634	P133997385	-227.128	-244.573	-250.311
635	P133997385	-266.527	-293.921	-290.406
636	P133997385	-222.517	-232.119	-243.794
637	P134038159	-141.359	-151.257	-151.738
638	P134038159	-142.269	-151.586	-152.301
639	P134038159	-132.811	-141.499	-140.99
640	P134118939	-163.654	-167.835	-170.501
641	P134118939	-143.581	-154.157	-155.199
642	P134118939	-148.634	-168.644	-164.151
643	P134120876	-143.078	-157.126	-149.865
644	P134120876	-142.538	-156.209	-149.161
645	P134120876	-143.783	-154.027	-148.028
646	P134247326	-164.906	-168.793	-164.983
647	P134247326	-164.482	-166.999	-163.843
648	P134247326	-164.901	-167.077	-164.17
649	P134294437	-160.375	-164.335	-168.164
650	P134294437	-162.814	-168.526	-172.149
651	P134294437	-159.486	-165.114	-166.78
652	P134720856	-359.044	-372.411	-376.167
653	P134720856	-371.615	-394.306	-402.52
654	P134720856	-376.321	-370.388	-385.477
655	P13546879	-317.079	-331.712	-339.982
656	P13546879	-334.024	-354.445	-355.959
657	P13546879	-325.164	-345.152	-345.711
658	P13573144	-267.386	-274.072	-273.736
659	P13573144	-268.1	-291.896	-287.603
660	P13573144	-270.11	-285.145	-284.757
661	P136604582	-204.481	-212.797	-212.22
662	P136604582	-205.251	-213.316	-213.324
663	P136604582	-206.041	-215.105	-214.387
