compoundId    score
1180	-727.54
1181	-727.54
1182	-727.54
3208	-262.09
1318	-260.25
1319	-260.25
1320	-168.32
2765	-66.44
2766	-66.44
2450	-64.24
4174	-62.48
4175	-62.48
4176	-62.48
2451	-31.16
2764	-11.59
743	1.29
2449	3.57
2115	6.81
2113	9.12
2114	28.86
3209	48.34
742	58.79
744	60.70
3210	88.49
2979	97.71
2977	98.85
2978	99.56
1741	136.82
3290	144.30
3291	153.56
3289	155.77
3028	158.75
3029	158.75
3030	158.75
601	179.58
926	187.50
604	187.74
927	187.86
606	188.05
605	189.53
3598	189.67
3599	189.67
3600	189.67
925	189.68
2890	191.93
2134	201.99
2135	201.99
2136	201.99
1229	209.47
1314	212.54
1312	213.26
1313	213.26
2891	214.24
1228	214.64
1230	221.26
603	231.57
2892	239.95
602	241.82
962	253.99
961	257.39
991	261.29
911	263.42
912	263.42
963	267.49
2436	268.50
2435	270.55
2434	271.60
2806	274.07
910	274.18
2807	280.23
2808	281.83
2119	283.85
1075	284.35
1076	284.35
1077	284.35
3493	287.83
3494	287.83
3495	287.83
993	287.88
3770	295.30
871	295.95
872	295.95
873	295.95
2142	296.75
3769	298.32
4120	299.93
4121	299.93
4122	299.93
43	302.53
3322	304.05
992	308.93
3850	309.15
1440	311.41
922	312.21
3771	314.46
923	315.02
1384	316.94
551	322.41
924	324.38
4345	324.56
39	328.73
1365	329.37
4091	329.91
4092	329.91
177	330.57
916	331.23
1093	331.73
918	333.58
4090	334.19
2	336.01
1250	339.06
3852	339.21
2120	339.83
1249	340.36
2121	342.92
37	344.51
623	346.62
624	346.62
176	347.57
3181	348.40
917	349.13
813	350.09
3	351.48
622	351.68
44	351.81
550	353.14
1356	353.33
3324	354.31
38	354.65
811	354.91
812	354.91
4111	354.92
4112	354.92
1363	356.39
175	356.64
45	357.41
367	358.13
14	359.32
1355	359.44
2738	360.87
1354	362.10
1420	362.96
13	363.84
15	363.95
4005	364.48
4003	365.70
2140	365.74
4004	366.12
122	367.77
94	367.83
121	368.36
95	370.75
96	370.75
2737	371.11
3538	371.44
3099	371.72
2985	371.80
209	372.02
4379	373.02
4179	373.54
1251	373.98
2700	375.17
3093	376.43
2984	376.74
997	376.94
4315	378.41
1258	378.61
739	380.01
4177	380.82
2983	381.36
110	382.46
913	383.08
914	383.08
915	383.08
4317	384.04
109	384.18
111	384.18
4495	385.65
4178	387.06
30	387.19
1099	388.09
1095	388.85
4380	389.36
1414	389.48
1129	389.64
374	390.21
2818	390.37
1094	390.60
2699	390.62
4316	390.85
1100	390.93
1066	391.79
1260	392.27
1284	392.60
3383	393.11
3382	393.25
1124	394.94
41	395.12
1263	395.77
1101	395.88
1	398.00
1409	398.32
1410	398.32
40	398.36
1382	398.66
1381	398.71
1416	399.56
1262	400.19
1742	400.81
1743	400.81
1134	401.39
2802	402.31
2801	403.31
1142	403.52
2141	403.77
1364	403.78
4497	404.45
1259	404.69
2819	405.42
2800	405.83
3881	406.18
1385	406.24
934	406.25
1415	406.38
1141	407.01
1383	407.14
1392	407.22
225	407.74
1390	408.25
1125	408.95
373	409.01
4346	409.01
4347	409.01
3734	409.26
3570	409.26
230	409.50
4183	410.45
1408	410.63
3457	410.84
936	411.14
4378	411.16
1379	411.30
1126	411.38
2065	411.66
935	411.78
552	412.17
2059	412.63
2060	412.63
2061	412.63
2066	412.98
4513	413.19
1378	413.24
223	413.79
42	413.99
3808	415.04
2067	415.07
3809	415.22
948	416.69
2790	417.41
1983	417.78
1399	417.81
4367	418.89
3098	418.92
3458	419.14
1136	419.36
1137	419.36
3097	419.41
1391	419.70
4514	420.10
3810	420.48
1393	420.59
3275	420.78
4412	420.95
3568	421.04
3569	421.04
2504	421.30
377	421.55
2503	422.09
4413	422.19
2505	422.22
4411	422.27
2718	422.51
4515	422.66
907	422.69
2820	423.36
2717	423.70
3482	423.96
4113	424.38
1401	425.12
464	425.35
1123	426.64
1135	427.66
3709	427.68
740	427.87
741	427.87
1386	428.13
908	428.19
909	428.19
3481	428.51
4088	428.99
1067	429.01
1130	429.60
208	430.64
2716	430.78
2277	431.38
371	431.67
4312	431.82
3882	431.84
3483	431.92
1394	433.13
465	433.83
1280	433.97
147	433.97
29	434.27
146	435.50
372	435.95
145	436.11
3710	437.16
1469	437.31
370	437.73
1982	438.19
4089	438.27
4087	438.46
3543	438.63
380	439.12
3285	439.26
1590	439.96
946	440.12
4224	440.49
1589	440.51
28	441.10
1102	441.18
1537	441.82
4313	441.90
3999	442.12
1468	442.85
3040	442.89
3042	442.89
999	443.19
3323	443.68
3546	444.60
1539	444.70
2275	444.99
369	445.11
1532	445.97
3041	446.29
1538	447.13
1395	447.74
2788	447.76
1087	449.22
3650	449.27
1400	449.57
902	449.87
3646	450.26
3651	450.52
1027	450.62
2280	450.98
1531	451.18
1873	451.41
3976	451.49
3544	452.06
3545	452.06
1279	452.80
1533	453.37
1389	453.60
3283	453.93
3459	454.10
330	454.42
1387	454.61
1388	454.61
4228	454.96
2972	455.95
998	456.12
1994	456.17
2739	456.22
903	456.27
947	456.50
1281	456.60
1133	457.01
3581	457.22
368	457.27
1995	457.51
4060	457.87
1149	458.38
1324	458.44
1325	458.44
4061	458.55
4062	458.55
4430	459.06
4309	459.52
1398	459.79
4318	459.80
4057	460.46
537	461.01
1753	461.03
3978	461.09
1470	461.18
1283	461.24
3384	461.26
1282	461.33
1020	461.50
4117	461.63
4058	461.76
4059	461.76
4262	462.56
55	462.64
56	462.64
57	462.64
3505	462.74
2789	463.27
292	463.44
293	463.44
294	463.44
806	463.89
1944	464.24
2680	464.44
2681	464.44
2682	464.44
4475	464.52
3454	464.55
210	464.69
4226	465.03
379	465.77
463	465.94
3361	466.16
3363	466.16
12	466.22
3284	466.82
4185	466.85
452	467.23
1942	467.24
3745	467.53
4474	467.67
1019	467.91
4184	468.08
3362	468.17
3647	468.47
805	468.70
3288	468.72
591	468.97
803	470.02
4496	470.06
447	470.27
1153	470.81
2969	471.16
1088	471.81
1089	471.81
1004	472.46
4146	472.63
4222	472.69
1588	472.83
381	473.13
882	473.15
3273	473.30
1013	473.70
3703	474.20
4119	474.79
3509	474.98
3091	475.16
3766	475.24
1303	475.33
3087	475.69
328	475.69
1304	475.77
1005	475.80
1003	476.38
3998	476.60
4476	476.62
3880	477.72
1421	477.77
1422	477.77
310	478.03
1131	478.19
1012	478.37
3735	478.78
4145	478.97
2907	479.03
1872	479.31
2968	479.60
1417	479.92
1871	480.08
329	480.33
1117	480.46
1119	480.46
1147	480.85
1148	480.85
2276	481.03
4219	481.18
1439	481.41
450	481.72
3531	481.86
786	481.98
590	482.12
4217	482.52
442	482.59
1305	482.61
1326	482.77
1888	483.00
303	483.30
1889	483.54
3906	483.61
1509	483.70
730	483.73
2053	483.78
2054	483.78
2055	483.78
3608	484.16
1524	484.30
3905	484.46
1473	484.52
2056	485.29
3743	485.31
446	485.62
123	485.73
1054	485.75
1121	486.59
3742	486.68
1418	486.89
1056	487.02
3349	487.08
1138	487.36
1471	487.38
1508	487.42
375	487.80
3350	487.93
3455	488.02
1261	488.16
4301	488.62
589	488.80
1028	489.35
1029	489.35
25	489.83
1507	489.89
3507	490.48
3744	490.48
2268	490.66
536	490.87
33	490.89
302	491.02
4279	491.37
4280	491.37
4281	491.37
880	491.39
1719	491.40
787	491.47
1890	491.67
50	491.84
1688	492.19
2690	492.47
2691	492.47
3997	492.59
1472	492.67
4221	492.69
1255	492.80
3456	492.92
1943	492.98
3603	493.09
814	493.14
815	493.14
816	493.14
4452	493.64
10	493.77
4225	493.96
4227	493.96
4021	494.15
3529	494.24
1563	494.84
1165	495.11
2698	495.17
785	495.24
27	495.26
4323	495.40
1166	495.79
4220	495.79
4275	495.93
3530	495.95
1375	496.13
1122	496.53
4369	496.78
4370	496.78
1687	496.95
1717	497.02
3092	497.17
990	497.25
4371	497.29
1132	497.73
1523	497.85
1916	498.21
406	498.34
407	498.34
312	498.38
3276	498.79
1128	498.87
4429	498.91
132	499.09
3487	499.19
3488	499.19
3489	499.19
1118	499.32
4314	499.86
694	499.93
4144	499.93
2906	500.02
311	500.05
1721	500.08
1347	500.40
4150	500.41
1874	500.51
1396	500.82
1397	500.82
1438	501.00
1014	501.30
3767	501.32
3508	501.46
1490	501.66
444	501.66
584	501.84
2058	501.90
4242	501.95
1068	502.01
884	502.04
3711	502.08
4241	502.35
680	502.84
2273	503.18
2057	503.39
1714	503.74
1715	503.74
989	503.93
1192	503.97
3025	504.02
3977	504.45
4211	504.71
1891	504.93
1139	505.66
4023	506.01
1484	506.01
4022	506.22
3026	506.54
789	506.59
535	507.23
4321	507.30
4322	507.36
1155	507.53
1177	507.66
4368	507.68
773	507.95
1376	507.99
1491	508.00
1691	508.21
1404	508.35
242	508.58
2267	508.67
674	508.70
1140	508.78
1483	508.86
1485	508.86
3027	508.89
3991	509.19
1917	509.28
181	509.31
1489	509.46
4212	509.57
2443	509.79
1179	509.90
1735	509.94
4223	510.00
2781	510.07
4015	510.11
1716	510.12
1692	510.17
1419	510.30
243	510.33
3768	510.72
2905	510.91
3085	511.26
2689	511.29
3177	511.35
11	511.57
1933	511.58
451	511.65
3886	511.95
3887	511.95
3888	511.97
3740	512.04
1477	512.05
1893	512.18
