compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
138	P06168530	-84.488	-89.655	-86.102
139	P06219489	-109.905	-113.29	-112.324
140	P06219489	-91.268	-96.51	-87.467
141	P06219489	-96.976	-103.322	-96.962
142	P06282721	-88.648	-92.717	-88.191
143	P06282721	-85.848	-92.9	-89.997
144	P06282721	-92.588	-95.644	-92.438
145	P06413841	-34.972	-46.72	-41.333
146	P06413841	-35.016	-46.189	-41.473
147	P06413841	-35.544	-46.376	-41.548
148	P06666378	-112.248	-115.36	-110.35
149	P06666378	-113.878	-114.741	-112.554
150	P06666378	-96.267	-110.424	-104.746
151	P06702309	-74.667	-75.096	-73.927
152	P06702309	-73.832	-74.362	-71.849
153	P06702309	-71.993	-73.882	-73.065
154	P06768307	-92.832	-98.392	-93.747
155	P06768307	-92.913	-99.059	-93.615
156	P06768307	-92.596	-98.379	-93.128
157	P06771401	-73.641	-79.127	-77.393
158	P06771401	-73.572	-79.207	-77.28
159	P06771401	-73.071	-80.169	-77.011
160	P07136692	-67.027	-71.51	-69.332
161	P07136692	-66.567	-71.137	-69.526
162	P07136692	-66.372	-71.2	-68.507
163	P07138396	-88.656	-92.288	-90.201
164	P07138396	-82.411	-83.507	-81.028
165	P07138396	-91.267	-95.901	-91.256
166	P07174041	-55.414	-57.968	-54.821
167	P07174041	-59.689	-71.567	-69.502
168	P07174041	-61.309	-71.085	-69.726
169	P07569050	-13.479	-20.277	-18.96
170	P07569050	-13.742	-21.046	-20.155
171	P07569050	-15.62	-20.359	-15.527
172	P07583861	-88.499	-89.039	-86.855
173	P07583861	-95.447	-101.769	-98.866
174	P07583861	-90.049	-91.913	-88.524
175	P07715533	-65.299	-63.453	-65.362
176	P07715533	-81.431	-82.327	-84.14
177	P07715533	-57.004	-59.074	-58.35
178	P07782977	-116.947	-121.74	-115.145
179	P07782977	-135.169	-135.315	-138.935
180	P07782977	-135.772	-136.012	-138.946
181	P07839198	-79.978	-82.975	-78.915
182	P07839198	-77.998	-82.496	-83.379
183	P07839198	-77.436	-82.831	-82.666
184	P08011852	-106.768	-114.296	-111.467
185	P08011852	-93.437	-94.675	-90.899
186	P08011852	-111.696	-114.633	-119.293
187	P08011872	-93.189	-101.857	-100.06
188	P08011872	-101.006	-105.717	-101.417
189	P08011872	-114.047	-120.226	-118.347
190	P08103884	-101.318	-99.811	-97.077
191	P08103884	-99.594	-100.522	-97.148
192	P08103884	-101.106	-100.757	-96.717
193	P08179997	-74.027	-75.692	-75.945
194	P08179997	-74.163	-75.733	-76.391
195	P08179997	-74.252	-75.681	-76.333
196	P08182707	-58.185	-65.235	-61.732
197	P08182707	-56.453	-65.178	-66.561
198	P08182707	-56.762	-65.05	-67.078
199	P08192944	-73.956	-78.566	-76.708
200	P08192944	-74.736	-76.086	-74.998
201	P08192944	-74.767	-75.865	-74.889
202	P08287941	-73.039	-78.807	-77.46
203	P08287941	-62.934	-68.224	-67.387
204	P08287941	-74.345	-78.692	-74.551
205	P08904802	-108.397	-122.214	-112.837
206	P08904802	-108.825	-114.37	-111.995
207	P08904802	-111.022	-112.124	-112.305
208	P08977643	-65.659	-66.383	-66.148
209	P08977643	-65.699	-66.692	-64.963
210	P08977643	-68.446	-70.005	-67.437
211	P09338548	58.549	56.445	57.14
212	P09338548	60.091	58.406	59.622
213	P09338548	60.478	56.508	58.837
214	P09461762	-52.984	-56.732	-53.063
215	P09461762	-45.671	-52.728	-50.569
216	P09461762	-49.746	-55.696	-55.748
217	P09524617	-128.494	-138.774	-130.643
218	P09524617	-121.085	-127.614	-122.955
219	P09524617	-124.991	-124.923	-122.951
220	P09781598	-42.36	-44.09	-41.716
221	P09781598	-42.249	-43.591	-40.98
222	P09781598	-41.88	-43.567	-41.292
223	P09845720	-90.724	-96.167	-93.255
224	P09845720	-93.703	-105.719	-100.243
225	P09845720	-81.937	-88.091	-86.443
226	P100636508	-64.456	-69.057	-65.27
227	P100636508	-65.84	-70.988	-66.066
228	P100636508	-66.19	-70.68	-65.543
229	P100669881	-62.359	-62.133	-59.579
230	P100669881	-55.471	-54.807	-56.221
231	P100669881	-56.012	-57.167	-57.15
232	P101126751	-129.336	-133.085	-131.703
233	P101126751	-126.166	-129.52	-120.382
234	P101126751	-118.332	-125.138	-119.107
235	P101126773	-83.049	-87.035	-84.589
236	P101126773	-85.392	-89.847	-85.666
237	P101126773	-90.191	-100.623	-95.34
238	P101151117	9.462	-4.069	1.995
239	P101151117	8.106	-5.038	0.576
240	P101151117	12.084	-1.455	2.906
241	P101151122	-9.686	-14.877	-9.017
242	P101151122	-12.192	-13.942	-10.992
243	P101151122	-3.679	-8.092	-4.723
