compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
54	P05695100	-187.716	-201.654	-198.981	-1903.65	-1858.68	P05695100	-67.0151	-6	FMN	2YIE
55	P05741367	-239.63	-262.35	-258.744	-3036.3	-2987.31	P05741367	-86.3882	-6	FMN	2YIE
56	P05741367	-221.199	-238.507	-241.671	-3012.64	-2961.19	P05741367	-85.5339	-6	FMN	2YIE
57	P05741367	-219.056	-237.257	-238.149	-3052.65	-3003.92	P05741367	-85.4848	-6	FMN	2YIE
58	P05825277	-295.445	-314.209	-315.732	-1194.01	-1163.39	P05825277	-67.6206	-6	FMN	2YIE
59	P05825277	-296.048	-315.025	-316.048	-1188.66	-1157.79	P05825277	-67.3447	-6	FMN	2YIE
60	P05825277	-295.848	-314.347	-316.608	-1204.01	-1174.13	P05825277	-67.3401	-6	FMN	2YIE
61	P06032388	-265.83	-272.829	-270.512	-1169.9	-1137.35	P06032388	-63.9815	-6	FMN	2YIE
62	P06032388	-265.232	-272.842	-268.899	-1175.22	-1143.92	P06032388	-63.7041	-6	FMN	2YIE
63	P06032388	-266.971	-274.128	-272.228	-1157.35	-1124.52	P06032388	-63.3642	-6	FMN	2YIE
64	P06064347	-311.475	-318.529	-322.575	-1577.66	-1552.53	P06064347	-76.6015	-6	FMN	2YIE
65	P06064347	-312.459	-319.531	-321.861	-1589.95	-1563.89	P06064347	-73.6437	-6	FMN	2YIE
66	P06064347	-300.837	-308.412	-312.034	-1330.79	-1294.18	P06064347	-73.1617	-6	FMN	2YIE
67	P06120254	-283.033	-295.57	-301.13	-2441.33	-2349.64	P06120254	-61.5546	-6	FMN	2YIE
68	P06120254	-287.784	-305.068	-307.174	-2491.04	-2403.84	P06120254	-58.8011	-6	FMN	2YIE
69	P06120254	-281.373	-292.894	-294.773	-1986.64	-1893.5	P06120254	-57.6569	-6	FMN	2YIE
70	P06191905	-279.745	-282.033	-283.007	138.67	278.38	P06191905	-52.4947	-5	FMN	2YIE
71	P06191905	-273.016	-281.157	-283.464	-78.16	62.21	P06191905	-52.4323	-5	FMN	2YIE
72	P06191905	-278.484	-281.628	-282.945	143.9	283.79	P06191905	-51.6353	-5	FMN	2YIE
73	P06220759	-522.595	-545.281	-549.829	-322.96	-230.57	P06220759	-68.0648	-5	FMN	2YIE
74	P06220759	-496.798	-511.572	-529.955	270.26	345.36	P06220759	-67.6538	-5	FMN	2YIE
75	P06220759	-487.349	-500.0	-504.04	-244.38	-177.04	P06220759	-66.6831	-5	FMN	2YIE
76	P06232446	-339.075	-346.922	-349.787	-990.49	-903.42	P06232446	-60.6059	-5	FMN	2YIE
77	P06232446	-332.871	-345.344	-349.723	-1068.89	-981.41	P06232446	-60.4674	-5	FMN	2YIE
78	P06232446	-303.994	-304.016	-309.906	-601.02	-578.05	P06232446	-58.3123	-6	FMN	2YIE
79	P06868648	-247.721	-262.053	-264.7	-2026.56	-1897.43	P06868648	-57.6711	-6	FMN	2YIE
80	P06868648	-270.383	-272.515	-280.725	-2858.51	-2776.95	P06868648	-57.4505	-6	FMN	2YIE
81	P06868648	-269.425	-271.294	-280.862	-2850.16	-2767.45	P06868648	-57.1434	-6	FMN	2YIE
82	P07014171	-292.232	-301.502	-313.248	-2047.28	-1963.66	P07014171	-61.0194	-6	FMN	2YIE
83	P07014171	-284.04	-300.463	-300.495	-2041.76	-1954.48	P07014171	-59.4816	-6	FMN	2YIE
84	P07014171	-289.375	-305.014	-306.569	-2083.97	-2002.83	P07014171	-57.0825	-6	FMN	2YIE
85	P07309907	-214.386	-222.263	-228.182	-1453.79	-1381.6	P07309907	-57.7681	-6	FMN	2YIE
86	P07309907	-211.92	-220.269	-220.161	-1506.6	-1438.68	P07309907	-55.3308	-6	FMN	2YIE
87	P07309907	-212.988	-222.981	-224.129	-1505.23	-1435.78	P07309907	-55.092	-6	FMN	2YIE
88	P07377776	-197.644	-196.594	-196.443	-1396.44	-1331.47	P07377776	-53.5186	-6	FMN	2YIE
89	P07377776	-197.313	-193.109	-194.162	-1356.04	-1284.83	P07377776	-53.2784	-6	FMN	2YIE
90	P07377776	-199.349	-198.485	-198.086	-1384.33	-1318.62	P07377776	-53.2759	-6	FMN	2YIE
91	P07486837	-241.982	-259.09	-259.139	-1194.05	-1115.78	P07486837	-51.9373	-6	FMN	2YIE
92	P07486837	-237.866	-251.275	-252.506	-1045.28	-986.01	P07486837	-50.7867	-6	FMN	2YIE
93	P07486837	-236.324	-240.104	-238.182	-1376.57	-1310.7	P07486837	-50.3006	-6	FMN	2YIE
94	P07518761	-335.653	-348.144	-349.863	-1843.47	-1816.53	P07518761	-58.5664	-6	FMN	2YIE
95	P07518761	-331.051	-341.642	-347.828	-1408.15	-1371.4	P07518761	-58.3039	-6	FMN	2YIE
96	P07518761	-364.362	-387.906	-386.673	-1647.98	-1604.19	P07518761	-58.1674	-6	FMN	2YIE
97	P07629653	-245.481	-256.858	-265.223	-1706.54	-1608.5	P07629653	-71.155	-6	FMN	2YIE
98	P07629653	-259.709	-273.706	-279.768	-1708.8	-1609.72	P07629653	-71.1033	-6	FMN	2YIE
99	P07629653	-245.024	-253.027	-260.361	-1661.42	-1564.29	P07629653	-70.3779	-6	FMN	2YIE
100	P08034799	-235.315	-241.204	-241.861	-1512.94	-1466.98	P08034799	-53.0087	-6	FMN	2YIE
101	P08034799	-253.746	-260.059	-261.634	-1851.8	-1803.5	P08034799	-52.8516	-6	FMN	2YIE
102	P08034799	-237.531	-240.004	-239.462	-1588.61	-1550.71	P08034799	-52.0977	-6	FMN	2YIE
103	P08073217	-242.175	-250.539	-258.084	-1706.7	-1672.04	P08073217	-87.6619	-6	FMN	2YIE
104	P08073217	-237.815	-244.487	-250.808	-1689.46	-1653.19	P08073217	-87.3435	-6	FMN	2YIE
105	P08073217	-237.831	-245.854	-251.257	-1714.62	-1681.13	P08073217	-86.0699	-6	FMN	2YIE
106	P08165416	-234.394	-249.642	-245.257	-2049.38	-2026.64	P08165416	-79.628	-6	FMN	2YIE
