score,method,desc,type
0.7911585365853658,Random Forest,1LVJ+1UUI,two
0.760344827586207,Random Forest,1LVJ+1UUI,two
0.8083164300202841,Random Forest,1LVJ+1UUI,two
0.9173780487804878,Random Forest,1LVJ+1UUI,two
0.8579107505070994,Random Forest,1LVJ+1UUI,two
0.9143002028397565,Random Forest,1LVJ+1UUI,two
0.8433943089430895,Random Forest,1LVJ+1UUI,two
0.7297160243407708,Random Forest,1LVJ+1UUI,two
0.9573022312373225,Random Forest,1LVJ+1UUI,two
0.8969512195121951,Random Forest,1LVJ+1UUI,two
0.8608519269776876,Random Forest,1LVJ+1UUI,two
0.8745436105476674,Random Forest,1LVJ+1UUI,two
0.8505081300813008,Random Forest,1LVJ+1UUI,two
0.8487829614604463,Random Forest,1LVJ+1UUI,two
0.9738336713995943,Random Forest,1LVJ+1UUI,two
0.775609756097561,Random Forest,1LVJ+1UUI,two
0.8840770791075051,Random Forest,1LVJ+1UUI,two
0.8149087221095335,Random Forest,1LVJ+1UUI,two
0.8210365853658537,Random Forest,1LVJ+1UUI,two
0.6426977687626776,Random Forest,1LVJ+1UUI,two
0.763184584178499,Random Forest,1LVJ+1UUI,two
0.8541666666666667,Random Forest,1LVJ+1UUI,two
0.8356997971602433,Random Forest,1LVJ+1UUI,two
0.8512170385395538,Random Forest,1LVJ+1UUI,two
0.8715447154471545,Random Forest,1LVJ+1UUI,two
0.8300202839756592,Random Forest,1LVJ+1UUI,two
0.8710953346855983,Random Forest,1LVJ+1UUI,two
0.8070121951219512,Random Forest,1LVJ+1UUI,two
0.840973630831643,CatBoost,1LVJ+2L8H,two
0.8787018255578094,CatBoost,1LVJ+2L8H,two
0.7229674796747968,CatBoost,1LVJ+2L8H,two
0.9269776876267748,CatBoost,1LVJ+2L8H,two
0.8912778904665315,CatBoost,1LVJ+2L8H,two
0.7467479674796749,CatBoost,1LVJ+2L8H,two
0.698580121703854,CatBoost,1LVJ+2L8H,two
0.7823529411764706,CatBoost,1LVJ+2L8H,two
0.9026422764227642,CatBoost,1LVJ+2L8H,two
0.7973630831643003,CatBoost,1LVJ+2L8H,two
0.8178498985801217,CatBoost,1LVJ+2L8H,two
0.9217479674796748,CatBoost,1LVJ+2L8H,two
0.7880324543610547,CatBoost,1LVJ+2L8H,two
0.9190669371196754,CatBoost,1LVJ+2L8H,two
0.8782520325203252,CatBoost,1LVJ+2L8H,two
0.8600405679513186,CatBoost,1LVJ+2L8H,two
0.7614604462474646,CatBoost,1LVJ+2L8H,two
0.8008130081300813,CatBoost,1LVJ+2L8H,two
0.8632860040567952,CatBoost,1LVJ+2L8H,two
0.7718052738336715,CatBoost,1LVJ+2L8H,two
0.8756097560975611,CatBoost,1LVJ+2L8H,two
0.8774847870182556,CatBoost,1LVJ+2L8H,two
0.8008113590263692,CatBoost,1LVJ+2L8H,two
0.7754065040650406,CatBoost,1LVJ+2L8H,two
0.7643002028397565,CatBoost,1LVJ+2L8H,two
0.7602434077079108,CatBoost,1LVJ+2L8H,two
0.8445121951219513,CatBoost,1LVJ+2L8H,two
0.8162271805273834,CatBoost,1LVJ+2L8H,two
0.9440162271805274,CatBoost,1LVJ+2L8H,two
0.7514227642276423,CatBoost,1LVJ+2L8H,two
0.6689655172413793,kNN,1LVJ+2L8H,two
0.724239350912779,kNN,1LVJ+2L8H,two
0.5815040650406503,kNN,1LVJ+2L8H,two
0.6779918864097363,kNN,1LVJ+2L8H,two
0.5830628803245436,kNN,1LVJ+2L8H,two
0.7329268292682927,kNN,1LVJ+2L8H,two
0.6232251521298176,kNN,1LVJ+2L8H,two
0.7844827586206897,kNN,1LVJ+2L8H,two
0.7288617886178862,kNN,1LVJ+2L8H,two
0.6806288032454361,kNN,1LVJ+2L8H,two
0.6850912778904664,kNN,1LVJ+2L8H,two
0.5752032520325203,kNN,1LVJ+2L8H,two
0.6780933062880323,kNN,1LVJ+2L8H,two
0.6829614604462474,kNN,1LVJ+2L8H,two
0.5696138211382114,kNN,1LVJ+2L8H,two
0.5770791075050711,kNN,1LVJ+2L8H,two
0.78052738336714,kNN,1LVJ+2L8H,two
0.6788617886178862,kNN,1LVJ+2L8H,two
0.6643002028397565,kNN,1LVJ+2L8H,two
0.5789046653144015,kNN,1LVJ+2L8H,two
0.6749999999999999,kNN,1LVJ+2L8H,two
0.6269776876267749,kNN,1LVJ+2L8H,two
0.6156186612576064,kNN,1LVJ+2L8H,two
0.7300813008130081,kNN,1LVJ+2L8H,two
0.6683569979716024,kNN,1LVJ+2L8H,two
0.6817444219066937,kNN,1LVJ+2L8H,two
0.7270325203252033,kNN,1LVJ+2L8H,two
0.8337728194726165,kNN,1LVJ+2L8H,two
0.5713995943204868,kNN,1LVJ+2L8H,two
0.7320121951219513,kNN,1LVJ+2L8H,two
0.7429006085192698,Random Forest,1LVJ+2L8H,two
0.805578093306288,Random Forest,1LVJ+2L8H,two
0.7890243902439025,Random Forest,1LVJ+2L8H,two
0.8097363083164302,Random Forest,1LVJ+2L8H,two
0.8316430020283976,Random Forest,1LVJ+2L8H,two
0.7780487804878049,Random Forest,1LVJ+2L8H,two
0.8328600405679513,Random Forest,1LVJ+2L8H,two
0.6221095334685598,Random Forest,1LVJ+2L8H,two
0.891260162601626,Random Forest,1LVJ+2L8H,two
0.8191683569979715,Random Forest,1LVJ+2L8H,two
0.7622718052738338,Random Forest,1LVJ+2L8H,two
0.7709349593495936,Random Forest,1LVJ+2L8H,two
0.8637931034482759,Random Forest,1LVJ+2L8H,two
0.7026369168356998,Random Forest,1LVJ+2L8H,two
0.7580284552845529,Random Forest,1LVJ+2L8H,two
0.9254563894523327,Random Forest,1LVJ+2L8H,two
0.8490872210953346,Random Forest,1LVJ+2L8H,two
0.8066056910569106,Random Forest,1LVJ+2L8H,two
0.7855983772819473,Random Forest,1LVJ+2L8H,two
0.7643002028397567,Random Forest,1LVJ+2L8H,two
0.8100609756097561,Random Forest,1LVJ+2L8H,two
0.8621703853955375,Random Forest,1LVJ+2L8H,two
0.8831643002028398,Random Forest,1LVJ+2L8H,two
0.6536585365853658,Random Forest,1LVJ+2L8H,two
0.7097363083164301,Random Forest,1LVJ+2L8H,two
0.8164300202839756,Random Forest,1LVJ+2L8H,two
0.9365853658536585,Random Forest,1LVJ+2L8H,two
0.8134888438133875,Random Forest,1LVJ+2L8H,two
0.7844827586206897,Random Forest,1LVJ+2L8H,two
0.8454268292682927,Random Forest,1LVJ+2L8H,two
0.8578093306288033,CatBoost,1LVJ+6MCE,two
0.8442190669371197,CatBoost,1LVJ+6MCE,two
0.833130081300813,CatBoost,1LVJ+6MCE,two
0.8162271805273834,CatBoost,1LVJ+6MCE,two
0.8361054766734282,CatBoost,1LVJ+6MCE,two
0.8794715447154471,CatBoost,1LVJ+6MCE,two
0.8265720081135903,CatBoost,1LVJ+6MCE,two
0.897160243407708,CatBoost,1LVJ+6MCE,two
0.7609756097560976,CatBoost,1LVJ+6MCE,two
0.9178498985801218,CatBoost,1LVJ+6MCE,two
0.8758620689655172,CatBoost,1LVJ+6MCE,two
0.7339430894308944,CatBoost,1LVJ+6MCE,two
0.805476673427992,CatBoost,1LVJ+6MCE,two
0.8801217038539554,CatBoost,1LVJ+6MCE,two
0.8065040650406504,CatBoost,1LVJ+6MCE,two
0.8227180527383366,CatBoost,1LVJ+6MCE,two
0.7468559837728195,CatBoost,1LVJ+6MCE,two
0.9166666666666667,CatBoost,1LVJ+6MCE,two
0.9115618661257607,CatBoost,1LVJ+6MCE,two
0.9006085192697769,CatBoost,1LVJ+6MCE,two
0.7784552845528456,CatBoost,1LVJ+6MCE,two
0.8977687626774848,CatBoost,1LVJ+6MCE,two
0.7561866125760649,CatBoost,1LVJ+6MCE,two
0.8294715447154472,CatBoost,1LVJ+6MCE,two
0.8888438133874239,CatBoost,1LVJ+6MCE,two
0.8509127789046653,CatBoost,1LVJ+6MCE,two
0.6640243902439024,CatBoost,1LVJ+6MCE,two
0.9081135902636917,CatBoost,1LVJ+6MCE,two
0.740973630831643,CatBoost,1LVJ+6MCE,two
0.7819105691056911,CatBoost,1LVJ+6MCE,two
0.6700811359026368,kNN,1LVJ+6MCE,two
0.7158215010141987,kNN,1LVJ+6MCE,two
0.681910569105691,kNN,1LVJ+6MCE,two
0.559026369168357,kNN,1LVJ+6MCE,two
0.68762677484787,kNN,1LVJ+6MCE,two
0.6752032520325203,kNN,1LVJ+6MCE,two
0.7224137931034483,kNN,1LVJ+6MCE,two
0.5749492900608519,kNN,1LVJ+6MCE,two
0.7308943089430895,kNN,1LVJ+6MCE,two
0.6122718052738337,kNN,1LVJ+6MCE,two
0.6821501014198783,kNN,1LVJ+6MCE,two
0.5710365853658536,kNN,1LVJ+6MCE,two
0.588235294117647,kNN,1LVJ+6MCE,two
0.6699797160243407,kNN,1LVJ+6MCE,two
0.7245934959349594,kNN,1LVJ+6MCE,two
0.6688640973630832,kNN,1LVJ+6MCE,two
0.6187626774847871,kNN,1LVJ+6MCE,two
0.6882113821138212,kNN,1LVJ+6MCE,two
0.634787018255578,kNN,1LVJ+6MCE,two
0.7734279918864098,kNN,1LVJ+6MCE,two
0.6725609756097561,kNN,1LVJ+6MCE,two
0.6156186612576066,kNN,1LVJ+6MCE,two
0.6705882352941175,kNN,1LVJ+6MCE,two
0.733739837398374,kNN,1LVJ+6MCE,two
0.7114604462474645,kNN,1LVJ+6MCE,two
0.7267748478701825,kNN,1LVJ+6MCE,two
0.6357723577235773,kNN,1LVJ+6MCE,two
0.6882352941176471,kNN,1LVJ+6MCE,two
0.7217038539553753,kNN,1LVJ+6MCE,two
0.5630081300813009,kNN,1LVJ+6MCE,two
0.7546653144016227,Random Forest,1LVJ+6MCE,two
0.8904665314401623,Random Forest,1LVJ+6MCE,two
0.6828252032520324,Random Forest,1LVJ+6MCE,two
0.9202839756592293,Random Forest,1LVJ+6MCE,two
0.6829614604462475,Random Forest,1LVJ+6MCE,two
0.7371951219512194,Random Forest,1LVJ+6MCE,two
0.8254563894523327,Random Forest,1LVJ+6MCE,two
0.8087221095334686,Random Forest,1LVJ+6MCE,two
0.8202235772357724,Random Forest,1LVJ+6MCE,two
0.7724137931034483,Random Forest,1LVJ+6MCE,two
0.8042596348884381,Random Forest,1LVJ+6MCE,two
0.8804878048780488,Random Forest,1LVJ+6MCE,two
0.6703853955375254,Random Forest,1LVJ+6MCE,two
0.8577079107505071,Random Forest,1LVJ+6MCE,two
0.7849593495934959,Random Forest,1LVJ+6MCE,two
0.7613590263691684,Random Forest,1LVJ+6MCE,two
0.834077079107505,Random Forest,1LVJ+6MCE,two
0.7607723577235772,Random Forest,1LVJ+6MCE,two
0.7023326572008114,Random Forest,1LVJ+6MCE,two
0.7254563894523327,Random Forest,1LVJ+6MCE,two
0.9073170731707316,Random Forest,1LVJ+6MCE,two
0.8411764705882353,Random Forest,1LVJ+6MCE,two
0.8339756592292089,Random Forest,1LVJ+6MCE,two
0.7204268292682927,Random Forest,1LVJ+6MCE,two
0.7838742393509127,Random Forest,1LVJ+6MCE,two
0.7962474645030426,Random Forest,1LVJ+6MCE,two
0.8679878048780487,Random Forest,1LVJ+6MCE,two
0.8262677484787018,Random Forest,1LVJ+6MCE,two
0.7598377281947262,Random Forest,1LVJ+6MCE,two
0.8270325203252032,Random Forest,1LVJ+6MCE,two
0.8342799188640974,CatBoost,1UTS+1UUD,two
0.744421906693712,CatBoost,1UTS+1UUD,two
0.891869918699187,CatBoost,1UTS+1UUD,two
0.8618661257606491,CatBoost,1UTS+1UUD,two
0.8874239350912778,CatBoost,1UTS+1UUD,two
0.7890243902439024,CatBoost,1UTS+1UUD,two
0.8821501014198783,CatBoost,1UTS+1UUD,two
0.7413793103448275,CatBoost,1UTS+1UUD,two
0.791869918699187,CatBoost,1UTS+1UUD,two
0.6987829614604463,CatBoost,1UTS+1UUD,two
0.8847870182555782,CatBoost,1UTS+1UUD,two
0.8936991869918698,CatBoost,1UTS+1UUD,two
0.834685598377282,CatBoost,1UTS+1UUD,two
0.8643002028397566,CatBoost,1UTS+1UUD,two
0.783739837398374,CatBoost,1UTS+1UUD,two
0.8425963488843814,CatBoost,1UTS+1UUD,two
0.8709939148073023,CatBoost,1UTS+1UUD,two
0.8703252032520324,CatBoost,1UTS+1UUD,two
0.883975659229209,CatBoost,1UTS+1UUD,two
0.7943204868154159,CatBoost,1UTS+1UUD,two
0.8319105691056911,CatBoost,1UTS+1UUD,two
0.8438133874239352,CatBoost,1UTS+1UUD,two
0.8144016227180528,CatBoost,1UTS+1UUD,two
0.8186991869918699,CatBoost,1UTS+1UUD,two
0.8563894523326572,CatBoost,1UTS+1UUD,two
0.8910750507099391,CatBoost,1UTS+1UUD,two
0.740650406504065,CatBoost,1UTS+1UUD,two
0.8354969574036512,CatBoost,1UTS+1UUD,two
0.8038539553752535,CatBoost,1UTS+1UUD,two
0.8371951219512195,CatBoost,1UTS+1UUD,two
0.6261663286004057,kNN,1UTS+1UUD,two
0.6672413793103448,kNN,1UTS+1UUD,two
0.6634146341463415,kNN,1UTS+1UUD,two
0.7256592292089249,kNN,1UTS+1UUD,two
0.6676470588235294,kNN,1UTS+1UUD,two
0.6121951219512196,kNN,1UTS+1UUD,two
0.5176470588235295,kNN,1UTS+1UUD,two
0.624949290060852,kNN,1UTS+1UUD,two
0.7217479674796747,kNN,1UTS+1UUD,two
0.6226166328600407,kNN,1UTS+1UUD,two
0.6668356997971602,kNN,1UTS+1UUD,two
0.7719512195121951,kNN,1UTS+1UUD,two
0.6058823529411765,kNN,1UTS+1UUD,two
0.676470588235294,kNN,1UTS+1UUD,two
0.724390243902439,kNN,1UTS+1UUD,two
0.5819472616632859,kNN,1UTS+1UUD,two
0.768762677484787,kNN,1UTS+1UUD,two
0.7220528455284552,kNN,1UTS+1UUD,two
0.7317444219066938,kNN,1UTS+1UUD,two
0.7148073022312373,kNN,1UTS+1UUD,two
0.6741869918699187,kNN,1UTS+1UUD,two
0.7335699797160243,kNN,1UTS+1UUD,two
0.6115618661257607,kNN,1UTS+1UUD,two
0.6680894308943089,kNN,1UTS+1UUD,two
0.6659229208924948,kNN,1UTS+1UUD,two
0.6268762677484787,kNN,1UTS+1UUD,two
0.6136178861788618,kNN,1UTS+1UUD,two
0.8154158215010142,kNN,1UTS+1UUD,two
0.6338742393509128,kNN,1UTS+1UUD,two
0.5603658536585366,kNN,1UTS+1UUD,two
0.7328600405679513,Random Forest,1UTS+1UUD,two
0.9096348884381339,Random Forest,1UTS+1UUD,two
0.6885162601626016,Random Forest,1UTS+1UUD,two
0.8161257606490873,Random Forest,1UTS+1UUD,two
0.8877281947261663,Random Forest,1UTS+1UUD,two
0.7641260162601625,Random Forest,1UTS+1UUD,two
0.8483772819472617,Random Forest,1UTS+1UUD,two
0.8439148073022312,Random Forest,1UTS+1UUD,two
0.7123983739837398,Random Forest,1UTS+1UUD,two
0.8579107505070994,Random Forest,1UTS+1UUD,two
0.6942190669371197,Random Forest,1UTS+1UUD,two
0.779979674796748,Random Forest,1UTS+1UUD,two
0.7122718052738337,Random Forest,1UTS+1UUD,two
0.7338742393509128,Random Forest,1UTS+1UUD,two
0.7503048780487805,Random Forest,1UTS+1UUD,two
0.8246450304259635,Random Forest,1UTS+1UUD,two
0.693103448275862,Random Forest,1UTS+1UUD,two
0.8425813008130081,Random Forest,1UTS+1UUD,two
0.8755578093306288,Random Forest,1UTS+1UUD,two
0.7758620689655172,Random Forest,1UTS+1UUD,two
0.802439024390244,Random Forest,1UTS+1UUD,two
0.732657200811359,Random Forest,1UTS+1UUD,two
0.860446247464503,Random Forest,1UTS+1UUD,two
0.7671747967479675,Random Forest,1UTS+1UUD,two
0.7122718052738336,Random Forest,1UTS+1UUD,two
0.7011156186612575,Random Forest,1UTS+1UUD,two
0.7998983739837399,Random Forest,1UTS+1UUD,two
0.7398580121703854,Random Forest,1UTS+1UUD,two
0.9296146044624747,Random Forest,1UTS+1UUD,two
0.6601626016260161,Random Forest,1UTS+1UUD,two
0.7855983772819473,CatBoost,1UTS+1UUI,two
0.8695740365111562,CatBoost,1UTS+1UUI,two
0.8412601626016261,CatBoost,1UTS+1UUI,two
0.871602434077079,CatBoost,1UTS+1UUI,two
0.8563894523326572,CatBoost,1UTS+1UUI,two
0.7764227642276423,CatBoost,1UTS+1UUI,two
0.8908722109533469,CatBoost,1UTS+1UUI,two
0.8300202839756592,CatBoost,1UTS+1UUI,two
0.758739837398374,CatBoost,1UTS+1UUI,two
0.8454361054766734,CatBoost,1UTS+1UUI,two
0.8515212981744422,CatBoost,1UTS+1UUI,two
0.927439024390244,CatBoost,1UTS+1UUI,two
0.7953346855983773,CatBoost,1UTS+1UUI,two
0.8488843813387423,CatBoost,1UTS+1UUI,two
0.9109756097560976,CatBoost,1UTS+1UUI,two
0.9097363083164299,CatBoost,1UTS+1UUI,two
0.8056795131845842,CatBoost,1UTS+1UUI,two
0.8083333333333333,CatBoost,1UTS+1UUI,two
0.7369168356997973,CatBoost,1UTS+1UUI,two
0.8953346855983773,CatBoost,1UTS+1UUI,two
0.9203252032520325,CatBoost,1UTS+1UUI,two
0.8308316430020284,CatBoost,1UTS+1UUI,two
0.7791075050709939,CatBoost,1UTS+1UUI,two
0.9335365853658537,CatBoost,1UTS+1UUI,two
0.7965517241379311,CatBoost,1UTS+1UUI,two
0.8129817444219066,CatBoost,1UTS+1UUI,two
0.8642276422764228,CatBoost,1UTS+1UUI,two
0.8093306288032455,CatBoost,1UTS+1UUI,two
0.7770791075050709,CatBoost,1UTS+1UUI,two
0.9207317073170731,CatBoost,1UTS+1UUI,two
0.6190669371196755,kNN,1UTS+1UUI,two
0.6676470588235294,kNN,1UTS+1UUI,two
0.6782520325203252,kNN,1UTS+1UUI,two
0.6727180527383367,kNN,1UTS+1UUI,two
0.5721095334685599,kNN,1UTS+1UUI,two
0.7181910569105692,kNN,1UTS+1UUI,two
0.7224137931034483,kNN,1UTS+1UUI,two
0.7256592292089249,kNN,1UTS+1UUI,two
0.6241869918699187,kNN,1UTS+1UUI,two
0.56815415821501,kNN,1UTS+1UUI,two
0.7239350912778906,kNN,1UTS+1UUI,two
0.7274390243902439,kNN,1UTS+1UUI,two
0.7335699797160243,kNN,1UTS+1UUI,two
0.666024340770791,kNN,1UTS+1UUI,two
0.5475609756097561,kNN,1UTS+1UUI,two
0.7734279918864099,kNN,1UTS+1UUI,two
0.6598377281947262,kNN,1UTS+1UUI,two
0.6278455284552845,kNN,1UTS+1UUI,two
0.6668356997971602,kNN,1UTS+1UUI,two
0.6744421906693712,kNN,1UTS+1UUI,two
0.6704268292682927,kNN,1UTS+1UUI,two
0.7191683569979715,kNN,1UTS+1UUI,two
0.6787018255578092,kNN,1UTS+1UUI,two
0.7241869918699186,kNN,1UTS+1UUI,two
0.6682555780933063,kNN,1UTS+1UUI,two
0.6815415821501014,kNN,1UTS+1UUI,two
0.7673780487804878,kNN,1UTS+1UUI,two
0.6651115618661256,kNN,1UTS+1UUI,two
0.6305273833671399,kNN,1UTS+1UUI,two
0.5608739837398373,kNN,1UTS+1UUI,two
0.8367139959432048,Random Forest,1UTS+1UUI,two
0.7416835699797161,Random Forest,1UTS+1UUI,two
0.758130081300813,Random Forest,1UTS+1UUI,two
0.70841784989858,Random Forest,1UTS+1UUI,two
0.8496957403651115,Random Forest,1UTS+1UUI,two
0.7802845528455284,Random Forest,1UTS+1UUI,two
0.8551724137931035,Random Forest,1UTS+1UUI,two
0.7724137931034483,Random Forest,1UTS+1UUI,two
0.630589430894309,Random Forest,1UTS+1UUI,two
0.8935091277890466,Random Forest,1UTS+1UUI,two
0.8894523326572008,Random Forest,1UTS+1UUI,two
0.7502032520325204,Random Forest,1UTS+1UUI,two
0.8739350912778905,Random Forest,1UTS+1UUI,two
0.8427991886409736,Random Forest,1UTS+1UUI,two
0.8041666666666667,Random Forest,1UTS+1UUI,two
0.8475659229208925,Random Forest,1UTS+1UUI,two
0.8874239350912779,Random Forest,1UTS+1UUI,two
0.6909552845528455,Random Forest,1UTS+1UUI,two
0.8828600405679513,Random Forest,1UTS+1UUI,two
0.7671399594320486,Random Forest,1UTS+1UUI,two
0.7731707317073171,Random Forest,1UTS+1UUI,two
0.710446247464503,Random Forest,1UTS+1UUI,two
0.7433062880324544,Random Forest,1UTS+1UUI,two
0.774390243902439,Random Forest,1UTS+1UUI,two
0.8217038539553753,Random Forest,1UTS+1UUI,two
0.7128803245436106,Random Forest,1UTS+1UUI,two
0.7382113821138212,Random Forest,1UTS+1UUI,two
0.7712981744421907,Random Forest,1UTS+1UUI,two
0.8170385395537525,Random Forest,1UTS+1UUI,two
0.7809959349593496,Random Forest,1UTS+1UUI,two
0.9292089249492901,CatBoost,1UTS+2L8H,two
0.8647058823529412,CatBoost,1UTS+2L8H,two
0.7396341463414634,CatBoost,1UTS+2L8H,two
0.8734279918864096,CatBoost,1UTS+2L8H,two
0.6890466531440163,CatBoost,1UTS+2L8H,two
0.8048780487804879,CatBoost,1UTS+2L8H,two
0.818052738336714,CatBoost,1UTS+2L8H,two
0.9006085192697768,CatBoost,1UTS+2L8H,two
0.7445121951219512,CatBoost,1UTS+2L8H,two
0.8097363083164301,CatBoost,1UTS+2L8H,two
0.8184584178498986,CatBoost,1UTS+2L8H,two
0.8526422764227642,CatBoost,1UTS+2L8H,two
0.8342799188640974,CatBoost,1UTS+2L8H,two
0.6912778904665315,CatBoost,1UTS+2L8H,two
0.828048780487805,CatBoost,1UTS+2L8H,two
0.7819472616632861,CatBoost,1UTS+2L8H,two
0.7446247464503043,CatBoost,1UTS+2L8H,two
0.9073170731707316,CatBoost,1UTS+2L8H,two
0.9434077079107505,CatBoost,1UTS+2L8H,two
0.7997971602434076,CatBoost,1UTS+2L8H,two
0.7916666666666666,CatBoost,1UTS+2L8H,two
0.7397565922920893,CatBoost,1UTS+2L8H,two
0.8567951318458418,CatBoost,1UTS+2L8H,two
0.8321138211382114,CatBoost,1UTS+2L8H,two
0.8813387423935092,CatBoost,1UTS+2L8H,two
0.7574036511156186,CatBoost,1UTS+2L8H,two
0.8170731707317074,CatBoost,1UTS+2L8H,two
0.7827586206896553,CatBoost,1UTS+2L8H,two
0.9052738336713996,CatBoost,1UTS+2L8H,two
0.7215447154471545,CatBoost,1UTS+2L8H,two
0.7044624746450304,kNN,1UTS+2L8H,two
0.6845841784989858,kNN,1UTS+2L8H,two
0.7771341463414635,kNN,1UTS+2L8H,two
0.7187626774847871,kNN,1UTS+2L8H,two
0.5843813387423934,kNN,1UTS+2L8H,two
0.817479674796748,kNN,1UTS+2L8H,two
0.5539553752535497,kNN,1UTS+2L8H,two
0.6334685598377282,kNN,1UTS+2L8H,two
0.7716463414634147,kNN,1UTS+2L8H,two
0.6626774847870183,kNN,1UTS+2L8H,two
0.7304259634888438,kNN,1UTS+2L8H,two
0.6766260162601626,kNN,1UTS+2L8H,two
0.5894523326572008,kNN,1UTS+2L8H,two
0.7676470588235295,kNN,1UTS+2L8H,two
0.6097560975609757,kNN,1UTS+2L8H,two
0.6280933062880324,kNN,1UTS+2L8H,two
0.7221095334685599,kNN,1UTS+2L8H,two
0.7479674796747968,kNN,1UTS+2L8H,two
0.6553752535496956,kNN,1UTS+2L8H,two
0.7760649087221096,kNN,1UTS+2L8H,two
0.5670731707317074,kNN,1UTS+2L8H,two
0.8137931034482757,kNN,1UTS+2L8H,two
0.7251521298174443,kNN,1UTS+2L8H,two
0.6231707317073171,kNN,1UTS+2L8H,two
0.7122718052738337,kNN,1UTS+2L8H,two
0.7264705882352942,kNN,1UTS+2L8H,two
0.7757113821138212,kNN,1UTS+2L8H,two
0.6744421906693711,kNN,1UTS+2L8H,two
0.768762677484787,kNN,1UTS+2L8H,two
0.569410569105691,kNN,1UTS+2L8H,two
0.8155172413793104,Random Forest,1UTS+2L8H,two
0.8144016227180528,Random Forest,1UTS+2L8H,two
0.869410569105691,Random Forest,1UTS+2L8H,two
0.9151115618661257,Random Forest,1UTS+2L8H,two
0.8609533468559838,Random Forest,1UTS+2L8H,two
0.7594512195121952,Random Forest,1UTS+2L8H,two
0.9139959432048682,Random Forest,1UTS+2L8H,two
0.6755578093306288,Random Forest,1UTS+2L8H,two
0.7477642276422765,Random Forest,1UTS+2L8H,two
0.7230223123732251,Random Forest,1UTS+2L8H,two
0.7811359026369168,Random Forest,1UTS+2L8H,two
0.9145325203252033,Random Forest,1UTS+2L8H,two
0.9267748478701825,Random Forest,1UTS+2L8H,two
0.7550709939148073,Random Forest,1UTS+2L8H,two
0.8138211382113821,Random Forest,1UTS+2L8H,two
0.7126774847870183,Random Forest,1UTS+2L8H,two
0.8998985801217039,Random Forest,1UTS+2L8H,two
0.7278455284552845,Random Forest,1UTS+2L8H,two
0.8381338742393509,Random Forest,1UTS+2L8H,two
0.9076064908722109,Random Forest,1UTS+2L8H,two
0.7054878048780487,Random Forest,1UTS+2L8H,two
0.8766734279918864,Random Forest,1UTS+2L8H,two
0.9391480730223123,Random Forest,1UTS+2L8H,two
0.6889227642276423,Random Forest,1UTS+2L8H,two
0.946450304259635,Random Forest,1UTS+2L8H,two
0.7394523326572008,Random Forest,1UTS+2L8H,two
0.6219512195121951,Random Forest,1UTS+2L8H,two
0.8981744421906693,Random Forest,1UTS+2L8H,two
0.9324543610547666,Random Forest,1UTS+2L8H,two
0.7180894308943089,Random Forest,1UTS+2L8H,two
0.8415821501014198,CatBoost,1UTS+6MCE,two
0.8162271805273833,CatBoost,1UTS+6MCE,two
0.898170731707317,CatBoost,1UTS+6MCE,two
0.9531440162271805,CatBoost,1UTS+6MCE,two
0.7845841784989858,CatBoost,1UTS+6MCE,two
0.8414634146341463,CatBoost,1UTS+6MCE,two
0.8468559837728196,CatBoost,1UTS+6MCE,two
0.9075050709939148,CatBoost,1UTS+6MCE,two
0.7721544715447155,CatBoost,1UTS+6MCE,two
0.8296146044624747,CatBoost,1UTS+6MCE,two
0.8350912778904666,CatBoost,1UTS+6MCE,two
0.7654471544715447,CatBoost,1UTS+6MCE,two
0.78052738336714,CatBoost,1UTS+6MCE,two
0.8363083164300202,CatBoost,1UTS+6MCE,two
0.9119918699186991,CatBoost,1UTS+6MCE,two
0.8977687626774848,CatBoost,1UTS+6MCE,two
0.8543610547667343,CatBoost,1UTS+6MCE,two
0.7573170731707317,CatBoost,1UTS+6MCE,two
0.9498985801217038,CatBoost,1UTS+6MCE,two
0.7697768762677485,CatBoost,1UTS+6MCE,two
0.8745934959349594,CatBoost,1UTS+6MCE,two
0.8713995943204869,CatBoost,1UTS+6MCE,two
0.7336713995943205,CatBoost,1UTS+6MCE,two
0.8886178861788618,CatBoost,1UTS+6MCE,two
0.8515212981744422,CatBoost,1UTS+6MCE,two
0.8505070993914807,CatBoost,1UTS+6MCE,two
0.7739837398373983,CatBoost,1UTS+6MCE,two
0.8371196754563894,CatBoost,1UTS+6MCE,two
0.763894523326572,CatBoost,1UTS+6MCE,two
0.8526422764227642,CatBoost,1UTS+6MCE,two
0.7280933062880325,kNN,1UTS+6MCE,two
0.7319472616632859,kNN,1UTS+6MCE,two
0.6833333333333333,kNN,1UTS+6MCE,two
0.6302231237322515,kNN,1UTS+6MCE,two
0.7270791075050709,kNN,1UTS+6MCE,two
0.7741869918699188,kNN,1UTS+6MCE,two
0.6656186612576064,kNN,1UTS+6MCE,two
0.7319472616632859,kNN,1UTS+6MCE,two
0.83130081300813,kNN,1UTS+6MCE,two
0.6732251521298174,kNN,1UTS+6MCE,two
0.73052738336714,kNN,1UTS+6MCE,two
0.7802845528455284,kNN,1UTS+6MCE,two
0.7252535496957404,kNN,1UTS+6MCE,two
0.8280933062880323,kNN,1UTS+6MCE,two
0.6333333333333333,kNN,1UTS+6MCE,two
0.7292089249492901,kNN,1UTS+6MCE,two
0.6760649087221096,kNN,1UTS+6MCE,two
