compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
3539	P59186968	-134.868	-135.724	-136.051
3540	P59186968	-136.168	-136.211	-136.754
3541	P59187163	-140.458	-136.471	-135.16
3542	P59187163	-140.532	-136.586	-135.514
3543	P59187163	-142.391	-135.528	-137.804
3544	P59204101	-217.522	-215.254	-225.359
3545	P59204101	-216.064	-216.099	-222.991
3546	P59204101	-217.139	-215.998	-224.623
3547	P59208865	-78.947	-84.179	-78.402
3548	P59208865	-78.837	-82.237	-77.694
3549	P59208865	-136.405	-137.957	-140.863
3550	P59210952	-131.125	-135.213	-144.035
3551	P59210952	-132.054	-135.995	-145.713
3552	P59210952	-90.849	-90.31	-90.171
3553	P59211002	-124.583	-124.855	-131.78
3554	P59211002	-91.725	-93.428	-88.986
3555	P59211002	-92.674	-94.258	-89.901
3556	P59230650	-157.948	-159.938	-162.914
3557	P59230650	-205.931	-214.338	-215.821
3558	P59230650	-209.111	-220.227	-216.101
3559	P59262341	-190.244	-183.847	-193.225
3560	P59262341	-191.948	-184.725	-192.964
3561	P59262341	-191.075	-186.194	-193.738
3562	P59266123	-135.343	-136.307	-132.894
3563	P59266123	-129.439	-131.961	-133.813
3564	P59266123	-129.478	-134.648	-131.337
3565	P59399307	-106.109	-109.279	-112.07
3566	P59399307	-106.542	-110.198	-112.67
3567	P59399307	-115.517	-128.032	-126.582
3568	P59422438	-145.975	-158.088	-161.307
3569	P59422438	-126.977	-132.962	-135.923
3570	P59422438	-127.001	-127.727	-132.879
3571	P59429443	-166.465	-173.06	-173.713
3572	P59429443	-166.879	-172.912	-171.665
3573	P59429443	-167.562	-172.274	-173.294
3574	P59527859	-153.138	-153.322	-160.92
3575	P59527859	-152.66	-153.863	-161.014
3576	P59527859	-189.115	-186.63	-195.833
3577	P59583063	-146.378	-146.478	-147.5
3578	P59583063	-142.672	-143.321	-152.023
3579	P59583063	-142.649	-143.344	-152.266
3580	P59611550	-122.656	-128.589	-125.738
3581	P59611550	-123.338	-126.946	-126.574
3582	P59611550	-125.204	-123.751	-125.842
3583	P59620250	-229.782	-229.275	-227.042
3584	P59620250	-226.981	-226.841	-230.723
3585	P59620250	-232.001	-228.418	-230.564
3586	P59653490	-152.659	-145.15	-149.77
3587	P59653490	-162.19	-165.022	-168.234
3588	P59653490	-161.197	-163.358	-165.505
3589	P59674978	-314.074	-323.756	-321.096
3590	P59674978	-293.704	-295.36	-295.482
3591	P59674978	-318.21	-327.881	-339.285
3592	P59771814	-135.955	-139.623	-149.356
3593	P59771814	-123.507	-131.656	-131.263
3594	P59771814	-138.52	-137.378	-143.335
3595	P59973970	-119.479	-135.384	-137.348
3596	P59973970	-128.105	-127.465	-127.444
3597	P59973970	-116.435	-119.072	-119.836
3598	P60008783	-134.361	-137.438	-134.822
3599	P60008783	-135.611	-138.727	-135.563
3600	P60008783	-137.944	-140.622	-137.974
3601	P60479057	-129.854	-141.694	-137.259
3602	P60479057	-126.879	-138.746	-134.787
3603	P60479057	-134.22	-143.065	-143.225
3604	P60479193	-135.272	-147.009	-142.672
3605	P60479193	-136.284	-146.898	-141.654
3606	P60479193	-135.105	-146.983	-141.181
3607	P60479221	-161.938	-175.346	-174.782
3608	P60479221	-161.578	-175.172	-175.214
3609	P60479221	-160.039	-172.891	-173.403
3610	P60563480	-241.359	-262.295	-255.755
3611	P60563480	-222.793	-224.76	-225.309
3612	P60563480	-236.171	-245.797	-241.395
3613	P60563486	-247.198	-254.851	-257.554
3614	P60563486	-239.86	-244.953	-243.194
3615	P60563486	-258.101	-275.367	-272.647
3616	P60563516	-237.349	-234.874	-240.288
3617	P60563516	-237.301	-235.448	-244.914
3618	P60563516	-243.36	-245.565	-253.721
3619	P60591643	-197.087	-201.209	-208.309
3620	P60591643	-188.36	-200.03	-205.183
3621	P60591643	-199.799	-206.291	-209.453
3622	P60635865	-2.369	-7.922	-7.201
3623	P60635865	-6.975	-15.541	-13.015
3624	P60635865	-40.137	-44.311	-45.19
3625	P60644020	-201.149	-205.725	-201.884
3626	P60644020	-208.93	-218.855	-214.425
3627	P60644020	-209.112	-215.627	-213.991
3628	P61213558	-148.92	-154.686	-155.799
