compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
202	P103549664	-232.685	-226.233	-226.595
203	P103549664	-234.204	-227.664	-228.96
204	P103549664	-233.072	-226.361	-226.887
205	P104360884	-188.01	-185.862	-193.593
206	P104360884	-193.557	-195.514	-202.337
207	P104360884	-186.691	-185.089	-192.629
208	P104360888	-153.588	-151.462	-152.494
209	P104360888	-151.467	-149.954	-150.734
210	P104360888	-150.984	-149.67	-150.72
211	P104367367	-232.065	-246.899	-249.359
212	P104367367	-231.885	-246.636	-250.313
213	P104367367	-231.393	-246.882	-250.024
214	P10470480	-395.614	-428.609	-428.343
215	P10470480	-385.919	-409.241	-412.655
216	P10470480	-384.755	-415.477	-413.912
217	P105251863	-229.386	-258.801	-252.598
218	P105251863	-229.488	-256.479	-251.39
219	P105251863	-231.804	-260.549	-255.002
220	P105253445	-314.344	-342.124	-348.677
221	P105253445	-313.068	-340.199	-346.989
222	P105253445	-312.058	-339.589	-345.965
223	P105275513	-230.725	-241.508	-249.752
224	P105275513	-230.03	-241.542	-250.589
225	P105275513	-245.087	-258.17	-266.115
226	P105279502	-305.728	-310.356	-321.331
227	P105279502	-310.815	-318.953	-328.876
228	P105279502	-305.755	-310.105	-321.62
229	P105550806	-365.55	-385.951	-388.011
230	P105550806	-365.15	-387.483	-387.987
231	P105550806	-355.703	-370.506	-368.439
232	P105620882	-378.237	-412.512	-425.946
233	P105620882	-377.204	-413.607	-428.518
234	P105620882	-380.619	-414.041	-428.076
235	P105948661	-131.932	-140.007	-140.131
236	P105948661	-133.459	-141.458	-141.138
237	P105948661	-132.54	-140.902	-141.08
238	P105994133	-203.105	-204.497	-213.668
239	P105994133	-201.348	-202.134	-212.677
240	P105994133	-210.79	-210.511	-220.069
241	P106975142	-272.648	-277.071	-284.376
242	P106975142	-262.791	-263.829	-271.031
243	P106975142	-268.735	-278.649	-281.062
244	P107050660	-286.661	-288.976	-287.304
245	P107050660	-300.327	-328.911	-334.886
246	P107050660	-293.367	-318.723	-324.287
247	P107063757	-287.008	-299.448	-311.289
248	P107063757	-286.415	-298.94	-308.939
249	P107063757	-287.25	-301.704	-313.347
250	P107199644	-260.097	-280.364	-290.725
251	P107199644	-230.953	-251.255	-265.289
252	P107199644	-233.844	-254.211	-264.519
253	P107232255	-259.802	-276.562	-272.045
254	P107232255	-229.982	-225.527	-221.129
255	P107232255	-240.922	-243.011	-234.831
256	P107271708	-275.989	-286.728	-285.167
257	P107271708	-272.907	-284.492	-283.652
258	P107271708	-320.733	-345.98	-345.123
259	P107290233	-173.286	-178.824	-183.889
260	P107290233	-176.37	-181.426	-188.136
261	P107290233	-178.282	-182.45	-189.791
262	P107335604	-220.416	-221.241	-224.816
263	P107335604	-199.234	-191.05	-196.031
264	P107335604	-254.336	-264.326	-267.82
265	P107411719	-220.143	-238.754	-237.582
266	P107411719	-185.002	-183.999	-185.711
267	P107411719	-216.339	-220.017	-220.649
268	P107411723	-209.202	-223.112	-224.104
269	P107411723	-222.993	-240.659	-243.3
270	P107411723	-196.84	-212.392	-211.52
271	P107460269	-268.225	-273.732	-277.132
272	P107460269	-250.573	-268.721	-266.886
273	P107460269	-224.384	-225.233	-225.751
274	P107604042	-215.507	-214.491	-221.582
275	P107604042	-225.785	-228.599	-230.754
276	P107604042	-224.799	-229.644	-231.066
277	P107706077	-346.887	-357.699	-360.383
278	P107706077	-344.331	-357.494	-359.135
279	P107706077	-345.791	-359.232	-361.485
280	P107707661	-236.913	-258.786	-250.466
281	P107707661	-236.162	-259.995	-251.185
282	P107707661	-237.382	-259.06	-251.613
283	P107707728	-184.397	-183.588	-186.728
284	P107707728	-182.336	-186.146	-188.399
285	P107707728	-167.533	-169.763	-169.462
286	P107727468	-261.533	-279.872	-291.42
287	P107727468	-261.624	-280.894	-291.359
288	P107727468	-261.74	-281.294	-292.822
