compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
55	8	-412.422	-461.954	-462.781	-6928.49	-6814.61	8	-78.8758	-6	guanine	4FE5
56	8	-415.677	-464.161	-464.463	-6872.8	-6757.48	8	-78.4997	-6	guanine	4FE5
57	8	-413.205	-463.328	-463.242	-6922.52	-6808.5	8	-78.4888	-6	guanine	4FE5
58	8-methylxanthine	-455.504	-495.31	-501.943	-6384.54	-6240.37	8-methylxanthine	-55.3222	-6	guanine	4FE5
59	8-methylxanthine	-448.371	-495.112	-499.552	-6459.84	-6322.35	8-methylxanthine	-55.244	-6	guanine	4FE5
60	8-methylxanthine	-449.096	-495.074	-499.049	-6444.45	-6307.98	8-methylxanthine	-54.7819	-6	guanine	4FE5
61	G1	-379.984	-421.413	-421.166	-6884.37	-6732.54	G1	-51.8528	-6	guanine	4FE5
62	G1	-365.087	-418.18	-420.375	-6810.06	-6659.53	G1	-51.6377	-6	guanine	4FE5
63	G1	-367.919	-419.95	-422.654	-6650.34	-6499.86	G1	-51.5523	-6	guanine	4FE5
64	G10	-433.822	-470.397	-473.627	-5176.82	-5013.12	G10	-82.1466	-6	guanine	4FE5
65	G10	-434.896	-470.975	-475.182	-5131.19	-4969.09	G10	-79.9005	-6	guanine	4FE5
66	G10	-433.43	-472.393	-475.42	-5151.36	-4987.49	G10	-79.3547	-6	guanine	4FE5
67	G11	-449.504	-494.298	-497.558	-6215.46	-6130.77	G11	-81.1583	-5	guanine	4FE5
68	G11	-445.096	-482.47	-487.396	-6279.47	-6199.63	G11	-79.9706	-5	guanine	4FE5
69	G11	-438.31	-477.378	-481.613	-6223.13	-6144.31	G11	-78.7146	-5	guanine	4FE5
70	G12	-379.033	-414.122	-421.475	-6011.35	-5921.88	G12	-69.2671	-5	guanine	4FE5
71	G12	-391.025	-424.44	-432.648	-5928.1	-5837.5	G12	-67.8658	-5	guanine	4FE5
72	G12	-387.84	-422.332	-430.663	-6040.32	-5951.1	G12	-67.5332	-5	guanine	4FE5
73	G13	-452.646	-507.412	-504.675	-4781.7	-4668.86	G13	-76.7652	-6	guanine	4FE5
74	G13	-468.127	-510.073	-510.803	-4734.15	-4607.94	G13	-75.2269	-6	guanine	4FE5
75	G13	-438.342	-474.71	-483.185	-4614.95	-4490.96	G13	-74.8219	-6	guanine	4FE5
76	G14	-424.662	-461.483	-462.503	-5316.65	-5193.67	G14	-87.6187	-6	guanine	4FE5
77	G14	-421.492	-461.806	-463.42	-5380.64	-5257.7	G14	-84.2679	-6	guanine	4FE5
78	G14	-422.297	-456.687	-462.76	-5554.86	-5425.52	G14	-84.0415	-6	guanine	4FE5
79	G15	-410.845	-456.677	-456.442	-4914.71	-4781.91	G15	-68.0893	-6	guanine	4FE5
80	G15	-409.522	-457.405	-457.51	-4910.08	-4776.54	G15	-67.7106	-6	guanine	4FE5
81	G15	-406.687	-452.288	-451.707	-4938.07	-4804.84	G15	-66.9391	-6	guanine	4FE5
82	G3	-347.783	-378.483	-390.745	-4121.45	-3977.3	G3	-61.5859	-6	guanine	4FE5
83	G3	-448.406	-495.236	-499.83	-4403.06	-4265.0	G3	-60.4937	-6	guanine	4FE5
84	G3	-442.595	-488.012	-489.634	-4479.62	-4339.27	G3	-59.7116	-6	guanine	4FE5
85	G4	-212.081	-222.626	-218.282	-1651.75	-1559.12	G4	-52.6896	-5	guanine	4FE5
86	G4	-209.452	-219.341	-214.883	-1671.43	-1580.13	G4	-50.3968	-5	guanine	4FE5
87	G4	-216.482	-216.542	-218.517	-1986.5	-1884.19	G4	-45.552	-5	guanine	4FE5
88	G6	-456.197	-505.757	-506.71	-4774.51	-4659.4	G6	-63.9948	-6	guanine	4FE5
89	G6	-414.212	-468.417	-464.652	-4930.22	-4805.67	G6	-63.6614	-6	guanine	4FE5
90	G6	-321.733	-356.814	-363.459	-4578.49	-4467.35	G6	-63.4058	-6	guanine	4FE5
91	G8	-386.593	-428.539	-436.511	-6089.35	-5967.52	G8	-76.5259	-5	guanine	4FE5
92	G8	-408.21	-441.934	-446.287	-6197.08	-6074.46	G8	-74.6389	-5	guanine	4FE5
93	G8	-386.795	-427.419	-430.965	-5938.97	-5817.78	G8	-74.0824	-5	guanine	4FE5
94	O6-methylguanine	-432.813	-453.005	-460.585	-6981.55	-6853.01	O6-methylguanine	-74.8851	-5	guanine	4FE5
95	O6-methylguanine	-431.856	-454.409	-461.189	-6836.08	-6699.17	O6-methylguanine	-74.7991	-6	guanine	4FE5
96	O6-methylguanine	-434.18	-453.23	-460.716	-7066.31	-6937.69	O6-methylguanine	-74.7512	-5	guanine	4FE5
97	P04510763	-228.396	-226.824	-236.101	-781.36	-683.35	P04510763	-20.29	-5	guanine	4FE5
98	P04510763	-227.846	-226.94	-235.368	-779.57	-681.58	P04510763	-20.0763	-5	guanine	4FE5
99	P04510763	-225.973	-228.395	-236.927	-856.67	-755.19	P04510763	-19.5523	-5	guanine	4FE5
100	P04878919	-358.596	-365.279	-378.186	-2981.99	-2796.84	P04878919	-54.257	-5	guanine	4FE5
101	P04878919	-361.552	-369.225	-380.374	-2959.25	-2775.39	P04878919	-53.3877	-5	guanine	4FE5
102	P04878919	-356.118	-363.133	-372.798	-3022.68	-2837.19	P04878919	-53.3783	-5	guanine	4FE5
103	P05160426	-330.634	-328.285	-344.871	-4079.13	-3888.24	P05160426	-55.5814	-6	guanine	4FE5
104	P05160426	-325.635	-326.577	-338.924	-4213.46	-4022.13	P05160426	-55.4745	-5	guanine	4FE5
105	P05160426	-338.205	-345.753	-356.326	-4137.63	-3949.19	P05160426	-55.4153	-5	guanine	4FE5
106	P05169006	-303.747	-324.136	-330.515	577.86	737.32	P05169006	-58.4337	-5	guanine	4FE5
107	P05169006	-303.26	-324.068	-330.425	559.64	721.74	P05169006	-58.2701	-5	guanine	4FE5
108	P05169006	-303.597	-324.248	-330.131	559.64	721.74	P05169006	-58.0379	-5	guanine	4FE5
109	P05203552	-386.68	-415.264	-424.27	-3063.21	-2941.77	P05203552	-0.340192	-5	guanine	4FE5
110	P05203552	-377.769	-408.928	-416.198	-3016.38	-2899.27	P05203552	-0.21845	-6	guanine	4FE5
111	P05203552	-383.037	-414.448	-423.782	-3044.83	-2925.62	P05203552	-0.157406	-5	guanine	4FE5
112	P05458189	-221.143	-225.108	-229.805	-605.75	-593.65	P05458189	-27.3189	-5	guanine	4FE5
113	P05458189	-221.879	-225.78	-230.044	-588.68	-576.62	P05458189	-26.9917	-5	guanine	4FE5
114	P05458189	-221.874	-225.152	-226.927	-600.07	-588.43	P05458189	-26.5168	-5	guanine	4FE5
115	P05653762	-164.872	-167.765	-172.098	-715.13	-712.59	P05653762	-44.6002	-5	guanine	4FE5
116	P05653762	-207.493	-200.664	-202.165	-921.38	-921.26	P05653762	-41.8576	-6	guanine	4FE5
117	P05653762	-205.825	-203.532	-209.046	-945.83	-941.92	P05653762	-39.6058	-6	guanine	4FE5
118	P06144602	-423.451	-434.298	-438.662	-2891.98	-2795.9	P06144602	-46.4274	-5	guanine	4FE5
119	P06144602	-428.16	-436.769	-441.4	-2898.64	-2802.52	P06144602	-43.1169	-5	guanine	4FE5
120	P06144602	-409.091	-416.268	-418.136	-108.9	40.83	P06144602	-42.964	-5	guanine	4FE5
121	P06168283	-450.442	-445.474	-462.369	-312.55	-348.36	P06168283	-54.2879	-6	guanine	4FE5
122	P06168283	-445.794	-445.101	-456.922	-332.51	-391.49	P06168283	-49.6723	-6	guanine	4FE5
123	P06168283	-476.909	-492.317	-495.952	-229.6	-283.04	P06168283	-49.5089	-6	guanine	4FE5
124	P06191806	-208.337	-226.728	-228.758	-5199.58	-5065.55	P06191806	-58.8657	-6	guanine	4FE5
125	P06191806	-208.183	-227.126	-230.109	-5286.8	-5153.63	P06191806	-58.4703	-6	guanine	4FE5
126	P06191806	-207.667	-227.293	-230.013	-5286.8	-5153.63	P06191806	-57.8879	-6	guanine	4FE5
127	P06323680	-406.199	-418.773	-422.901	-644.3	-489.59	P06323680	-43.0259	-6	guanine	4FE5
128	P06323680	-402.977	-416.105	-418.976	-638.36	-483.04	P06323680	-40.4881	-6	guanine	4FE5
129	P06323680	-402.738	-418.801	-422.258	-629.26	-474.53	P06323680	-39.5846	-6	guanine	4FE5
130	P06375344	-271.583	-272.377	-285.704	-1542.9	-1535.59	P06375344	-45.1038	-6	guanine	4FE5
131	P06375344	-273.016	-276.218	-290.071	-1546.68	-1540.07	P06375344	-44.1005	-6	guanine	4FE5
132	P06375344	-271.877	-271.004	-288.263	-1552.03	-1543.02	P06375344	-43.8529	-6	guanine	4FE5
133	P06387406	-320.897	-346.976	-352.604	-1730.56	-1653.44	P06387406	-43.9437	-6	guanine	4FE5
134	P06387406	-355.91	-378.755	-375.969	-1661.72	-1584.62	P06387406	-39.7255	-6	guanine	4FE5
135	P06387406	-351.44	-380.205	-384.282	-1755.7	-1682.37	P06387406	-39.2031	-6	guanine	4FE5
136	P06660819	-294.451	-297.832	-308.318	-411.7	-341.36	P06660819	-50.9577	-6	guanine	4FE5
137	P06660819	-292.049	-297.129	-307.617	-398.33	-322.1	P06660819	-49.9249	-5	guanine	4FE5
138	P06660819	-294.331	-302.955	-314.284	-372.4	-309.51	P06660819	-49.2642	-6	guanine	4FE5
139	P06747469	-201.398	-199.034	-203.948	-1006.61	-981.81	P06747469	-39.016	-6	guanine	4FE5
140	P06747469	-197.951	-194.57	-198.407	-963.66	-937.29	P06747469	-35.6897	-6	guanine	4FE5
141	P06747469	-232.717	-245.395	-241.186	-1098.17	-1076.45	P06747469	-32.9743	-6	guanine	4FE5
142	P06776811	-414.082	-424.044	-429.696	-830.46	-686.67	P06776811	-55.4157	-6	guanine	4FE5
143	P06776811	-415.332	-425.397	-431.221	-830.46	-686.67	P06776811	-55.0742	-6	guanine	4FE5
144	P06776811	-413.539	-423.331	-428.636	-827.76	-682.47	P06776811	-53.5557	-6	guanine	4FE5
145	P06880560	-159.05	-163.598	-162.836	-368.45	-359.62	P06880560	-33.5565	-5	guanine	4FE5
146	P06880560	-241.931	-259.466	-260.167	-539.84	-456.13	P06880560	-24.4613	-6	guanine	4FE5
147	P06880560	-244.912	-264.222	-266.071	-551.72	-468.01	P06880560	-22.7437	-6	guanine	4FE5
148	P07004269	-308.322	-305.334	-312.282	464.22	614.85	P07004269	-50.2673	-6	guanine	4FE5
149	P07004269	-315.527	-319.485	-325.4	542.03	682.48	P07004269	-50.2142	-6	guanine	4FE5
150	P07004269	-314.971	-322.413	-324.325	494.98	647.05	P07004269	-50.1996	-5	guanine	4FE5
151	P07497395	-204.454	-208.995	-205.927	-1260.26	-1220.02	P07497395	-55.82	-6	guanine	4FE5
152	P07497395	-219.201	-229.544	-228.604	-991.04	-948.1	P07497395	-54.1624	-6	guanine	4FE5
153	P07497395	-221.369	-238.202	-232.3	-1162.94	-1119.79	P07497395	-53.5223	-6	guanine	4FE5
154	P07862578	-454.982	-469.075	-478.88	77.22	174.0	P07862578	-60.4315	-6	guanine	4FE5
155	P07862578	-457.519	-479.232	-487.312	107.24	204.12	P07862578	-58.4622	-6	guanine	4FE5
156	P07862578	-457.112	-473.032	-482.989	101.63	196.53	P07862578	-56.9295	-6	guanine	4FE5
157	P07919128	-455.915	-471.106	-470.318	-21.65	67.14	P07919128	-55.6754	-6	guanine	4FE5
158	P07919128	-457.251	-474.746	-475.202	-18.35	70.65	P07919128	-49.8172	-6	guanine	4FE5
159	P07919128	-464.647	-481.283	-482.243	-27.6	60.18	P07919128	-49.2774	-6	guanine	4FE5
160	P07956841	-330.747	-363.851	-369.056	-6628.85	-6448.41	P07956841	-51.6174	-6	guanine	4FE5
