compoundId    score
4609	-8273.38
4610	-8216.33
15	-8182.74
13	-8120.70
14	-8082.38
8	-7779.29
9	-7779.29
50	-7757.76
7	-7738.10
49	-7715.86
4613	-7667.06
4611	-7624.29
4604	-7616.97
4605	-7616.97
51	-7605.70
4612	-7564.95
4614	-7546.36
4603	-7528.30
41	-7473.39
40	-7463.57
42	-7463.57
4619	-7198.35
4606	-7183.43
4608	-7166.55
4607	-7139.93
52	-7114.87
4620	-7104.06
53	-7071.91
54	-7071.91
4618	-7071.46
96	-7066.31
94	-6981.55
11	-6936.70
55	-6928.49
57	-6922.52
10	-6909.93
12	-6901.58
61	-6884.37
43	-6880.61
45	-6880.61
4615	-6878.78
4616	-6878.78
44	-6874.28
56	-6872.80
4617	-6871.86
95	-6836.08
62	-6810.06
4233	-6671.96
162	-6654.12
63	-6650.34
161	-6644.27
160	-6628.85
2917	-6534.22
2522	-6479.74
59	-6459.84
2521	-6458.26
2919	-6447.48
60	-6444.45
1	-6394.63
3	-6394.63
2	-6393.14
58	-6384.54
2918	-6354.35
2095	-6346.13
2096	-6346.13
2097	-6346.13
68	-6279.47
2523	-6243.61
69	-6223.13
67	-6215.46
92	-6197.08
4	-6118.54
6	-6118.54
5	-6097.99
91	-6089.35
72	-6040.32
3701	-6012.24
70	-6011.35
3702	-5942.06
93	-5938.97
71	-5928.10
3700	-5926.94
2860	-5881.34
3179	-5876.76
2619	-5832.06
3178	-5831.57
3180	-5831.57
2618	-5806.40
2617	-5782.27
4502	-5777.94
4503	-5771.37
2555	-5737.02
2861	-5712.79
2556	-5703.45
2554	-5698.64
4326	-5694.96
4201	-5662.62
4203	-5654.72
4351	-5625.80
4352	-5619.08
1821	-5618.18
4325	-5608.51
885	-5604.77
2862	-5597.95
4353	-5594.51
2713	-5587.40
2714	-5587.40
2715	-5580.61
883	-5561.52
884	-5561.52
78	-5554.86
2854	-5545.26
2855	-5542.13
1819	-5526.73
4202	-5512.36
4232	-5499.94
391	-5470.97
1820	-5468.60
4231	-5467.28
1954	-5433.10
1000	-5427.21
4597	-5425.50
4598	-5425.50
4599	-5425.50
1002	-5424.00
1488	-5422.96
1487	-5417.44
1956	-5414.13
77	-5380.64
1791	-5366.88
1771	-5363.31
2856	-5354.41
1773	-5354.25
1772	-5348.97
1955	-5348.59
849	-5346.79
3509	-5340.12
33	-5336.28
1001	-5316.90
76	-5316.65
4322	-5316.35
1790	-5299.46
2697	-5292.61
4321	-5290.89
32	-5286.85
125	-5286.80
126	-5286.80
2528	-5284.27
31	-5283.83
1789	-5282.45
3508	-5258.01
3820	-5248.19
3821	-5248.19
37	-5242.75
848	-5236.24
3822	-5233.46
847	-5220.87
3612	-5202.50
3611	-5201.31
124	-5199.58
4323	-5199.26
2527	-5194.75
64	-5176.82
2472	-5174.50
3610	-5170.08
39	-5169.39
4324	-5159.78
2470	-5158.70
66	-5151.36
38	-5147.40
65	-5131.19
4285	-5120.26
4286	-5120.26
4287	-5120.26
1794	-5100.15
2829	-5100.09
2972	-5085.86
1043	-5067.71
2557	-5065.14
2559	-5065.11
3510	-5064.22
3103	-5064.05
1911	-5063.81
27	-5059.68
1910	-5058.00
2971	-5055.23
2973	-5050.73
2717	-5049.39
25	-5046.27
4411	-5042.32
626	-5041.86
627	-5041.86
1064	-5041.29
2471	-5037.39
2857	-5036.76
1909	-5035.19
