compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
4348	P92077150	-397.83	-404.193	-419.02
4349	P92077150	-368.354	-367.525	-378.121
4350	P92077150	-298.354	-297.324	-300.936
4351	P92284437	-139.549	-138.758	-141.001
4352	P92284437	-140.888	-141.188	-143.965
4353	P92284437	-142.013	-142.948	-145.088
4354	P92297227	-127.699	-128.184	-133.522
4355	P92297227	-134.333	-132.216	-141.602
4356	P92297227	-134.714	-139.372	-137.846
4357	P93591981	-193.089	-200.065	-203.288
4358	P93591981	-191.744	-194.99	-196.874
4359	P93591981	-191.274	-196.217	-198.439
4360	P93592050	-220.969	-226.039	-226.938
4361	P93592050	-219.438	-224.861	-225.679
4362	P93592050	-221.143	-225.061	-226.99
4363	P93592224	-242.238	-249.938	-248.384
4364	P93592224	-236.651	-240.681	-243.321
4365	P93592224	-244.53	-263.232	-260.751
4366	P93788425	-194.957	-203.749	-208.444
4367	P93788425	-215.01	-225.686	-230.27
4368	P93788425	-186.25	-191.368	-193.346
4369	P94300164	-123.37	-126.875	-130.537
4370	P94300164	-122.241	-126.306	-129.235
4371	P94300164	-121.885	-125.226	-129.411
4372	P94303119	-135.286	-140.442	-142.818
4373	P94303119	-152.275	-166.395	-166.438
4374	P94303119	-153.039	-166.0	-167.519
4375	P94391874	-182.699	-188.045	-188.519
4376	P94391874	-187.413	-186.934	-193.359
4377	P94391874	-168.93	-170.915	-174.346
4378	P94461764	-148.023	-153.355	-151.409
4379	P94461764	-122.747	-118.285	-125.093
4380	P94461764	-152.807	-153.848	-155.292
4381	P94633413	-153.747	-167.104	-168.863
4382	P94633413	-156.084	-170.573	-171.708
4383	P94633413	-155.879	-168.216	-170.296
4384	P94681239	-208.281	-215.908	-220.037
4385	P94681239	-211.659	-211.127	-218.045
4386	P94681239	-222.075	-225.89	-233.012
4387	P94682253	-229.931	-238.892	-242.465
4388	P94682253	-247.045	-254.847	-259.904
4389	P94682253	-234.702	-238.442	-246.506
4390	P94737498	-167.821	-160.709	-166.696
4391	P94737498	-167.504	-159.782	-166.459
4392	P94737498	-169.642	-161.757	-167.953
4393	P94758396	-283.355	-290.697	-291.865
4394	P94758396	-265.524	-269.977	-273.583
4395	P94758396	-246.496	-264.536	-259.328
4396	P94758401	-239.251	-246.873	-249.014
4397	P94758401	-223.814	-226.634	-234.891
4398	P94758401	-297.128	-308.745	-304.701
4399	P94758412	-276.777	-275.398	-280.753
4400	P94758412	-235.262	-233.216	-238.594
4401	P94758412	-309.598	-315.433	-324.061
4402	P94771580	-156.935	-171.977	-168.181
4403	P94771580	-151.366	-160.171	-163.784
4404	P94771580	-193.883	-212.141	-209.679
4405	P95000724	-224.479	-233.053	-239.612
4406	P95000724	-227.713	-223.512	-233.237
4407	P95000724	-238.888	-245.636	-243.591
4408	P95062743	-139.51	-140.405	-138.203
4409	P95062743	-131.315	-130.31	-134.41
4410	P95062743	-130.482	-130.208	-135.082
4411	P95071434	-176.961	-178.286	-193.379
4412	P95071434	-177.055	-186.01	-194.011
4413	P95071434	-171.984	-174.297	-187.591
4414	P95083449	-24.894	-23.101	-27.324
4415	P95083449	-17.303	-16.637	-17.785
4416	P95083449	-15.781	-16.2	-18.232
4417	P95092601	-179.03	-192.021	-194.46
4418	P95092601	-181.045	-192.779	-193.451
4419	P95092601	-180.895	-193.46	-193.797
4420	P95266919	-164.913	-163.167	-170.359
4421	P95266919	-169.466	-169.268	-172.043
4422	P95266919	-164.44	-163.511	-172.281
4423	P95286714	-173.143	-185.552	-185.486
4424	P95286714	-157.217	-163.658	-165.456
4425	P95286714	-178.603	-175.889	-179.576
4426	P95289615	-176.637	-185.432	-198.162
4427	P95289615	-177.409	-186.192	-197.165
4428	P95289615	-178.411	-186.455	-199.039
4429	P95297176	-164.027	-166.608	-169.566
4430	P95297176	-179.122	-182.868	-184.936
4431	P95297176	-165.504	-164.631	-169.254
4432	P95345472	-149.577	-154.27	-154.383
4433	P95345472	-172.008	-173.804	-173.306
4434	P95345472	-150.041	-153.31	-154.467
4435	P95488112	-271.775	-274.937	-279.722
4436	P95488112	-343.194	-355.191	-365.086
4437	P95488112	-305.693	-299.593	-318.474
4438	P95514911	-257.876	-280.072	-281.579
4439	P95514911	-259.441	-282.676	-283.989
4440	P95514911	-261.26	-279.673	-284.625
4441	P95571133	-233.752	-256.303	-254.424
4442	P95571133	-234.205	-257.466	-255.531
4443	P95571133	-232.966	-258.064	-254.242
4444	P95839856	-215.372	-226.348	-229.313
4445	P95839856	-221.955	-221.571	-228.728
4446	P95839856	-217.792	-225.402	-227.369
4447	P95957335	-246.395	-263.06	-264.383
4448	P95957335	-218.945	-218.009	-217.931
4449	P95957335	-219.128	-215.794	-222.15
4450	P95978907	-151.766	-157.025	-149.845
4451	P95978907	-155.084	-158.552	-151.945
4452	P95978907	-156.274	-159.242	-152.928
4453	P95989994	-106.721	-100.543	-109.372
4454	P95989994	-95.0	-98.314	-99.431
4455	P95989994	-95.674	-99.812	-100.348
4456	P95995984	-146.078	-139.575	-141.992
4457	P95995984	-146.071	-139.943	-141.624
4458	P95995984	-145.197	-138.966	-141.491
4459	P96083105	-215.806	-220.139	-226.586
4460	P96083105	-223.589	-226.145	-229.251
4461	P96083105	-241.202	-257.383	-255.257
4462	P96214473	-136.617	-139.534	-141.702
4463	P96214473	-137.634	-142.11	-143.276
4464	P96214473	-135.749	-138.852	-140.195
4465	P96280115	-186.049	-185.566	-181.171
4466	P96280115	-185.983	-182.853	-180.021
4467	P96280115	-177.755	-180.778	-176.371
4468	P96311720	-199.52	-208.405	-210.438
4469	P96311720	-199.979	-206.286	-208.507
4470	P96311720	-208.772	-204.617	-215.407
4471	P96387284	-235.482	-240.73	-246.19
4472	P96387284	-218.777	-213.825	-226.349
4473	P96387284	-224.137	-235.711	-242.443
4474	P96396852	-177.363	-188.919	-188.283
4475	P96396852	-171.079	-171.197	-176.936
4476	P96396852	-174.788	-181.597	-185.237
4477	P96409305	-129.354	-146.505	-146.07
4478	P96409305	-146.43	-152.617	-154.452
4479	P96409305	-136.658	-152.128	-149.706
4480	P96436096	-200.657	-206.417	-204.855
4481	P96436096	-202.686	-206.419	-208.139
4482	P96436096	-204.629	-207.637	-208.51
4483	P96464310	-279.954	-308.779	-309.978
