compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
48	6-bromoguanine	-399.397	-433.378	-435.606	-7647.11	-7517.08	6-bromoguanine	-80.1557	-5	guanineC74U	2XNW
49	6-chloroguanine	-319.768	-362.389	-363.59	-5006.09	-4984.25	6-chloroguanine	-66.4523	-5	guanineC74U	2XNW
50	6-chloroguanine	-322.767	-368.157	-370.688	-5044.51	-5030.64	6-chloroguanine	-65.8442	-5	guanineC74U	2XNW
51	6-chloroguanine	-320.036	-363.684	-364.39	-5031.5	-5013.29	6-chloroguanine	-65.5407	-5	guanineC74U	2XNW
52	6-methylaminopurine	-380.399	-405.02	-405.868	-7896.88	-7742.15	6-methylaminopurine	-72.4925	-5	guanineC74U	2XNW
53	6-methylaminopurine	-381.318	-404.097	-406.015	-7841.1	-7688.38	6-methylaminopurine	-72.4746	-5	guanineC74U	2XNW
54	6-methylaminopurine	-378.765	-403.778	-405.415	-7959.21	-7802.69	6-methylaminopurine	-72.4658	-5	guanineC74U	2XNW
55	O6-methylguanine	-422.616	-445.521	-449.569	-7089.94	-6945.26	O6-methylguanine	-78.1867	-5	guanineC74U	2XNW
56	O6-methylguanine	-425.783	-447.65	-451.649	-7089.94	-6945.26	O6-methylguanine	-78.1108	-5	guanineC74U	2XNW
57	O6-methylguanine	-422.96	-445.665	-449.618	-7089.38	-6946.92	O6-methylguanine	-78.0942	-5	guanineC74U	2XNW
58	P04526248	-360.532	-366.216	-362.704	348.66	455.1	P04526248	-60.8094	-5	guanineC74U	2XNW
59	P04526248	-361.676	-368.852	-364.885	345.01	452.21	P04526248	-57.3227	-5	guanineC74U	2XNW
60	P04526248	-369.484	-377.005	-373.238	380.01	484.58	P04526248	-56.1777	-5	guanineC74U	2XNW
61	P05147970	-388.322	-397.318	-402.576	133.57	245.81	P05147970	-58.23	-6	guanineC74U	2XNW
62	P05147970	-404.193	-416.7	-431.528	47.65	159.11	P05147970	-57.5067	-6	guanineC74U	2XNW
63	P05147970	-440.919	-460.58	-463.559	143.7	253.27	P05147970	-57.3295	-6	guanineC74U	2XNW
64	P05147973	-437.73	-454.428	-458.957	34.43	142.57	P05147973	-60.658	-6	guanineC74U	2XNW
65	P05147973	-231.272	-231.817	-234.768	348.42	372.04	P05147973	-58.3637	-5	guanineC74U	2XNW
66	P05147973	-439.878	-471.49	-477.421	183.59	311.4	P05147973	-57.5888	-6	guanineC74U	2XNW
67	P05160873	-239.508	-239.526	-238.486	204.8	232.1	P05160873	-52.3695	-5	guanineC74U	2XNW
68	P05160873	-282.59	-285.149	-291.06	921.95	958.1	P05160873	-45.9021	-5	guanineC74U	2XNW
69	P05160873	-231.201	-233.99	-230.997	649.44	656.72	P05160873	-43.6712	-5	guanineC74U	2XNW
70	P05622710	-326.876	-326.998	-333.115	-1329.76	-1297.91	P05622710	-59.343	-6	guanineC74U	2XNW
71	P05622710	-327.373	-328.838	-334.409	-1299.72	-1267.73	P05622710	-59.3035	-6	guanineC74U	2XNW
72	P05622710	-323.366	-327.081	-331.965	-1236.87	-1201.1	P05622710	-59.0155	-6	guanineC74U	2XNW
73	P05730549	-301.901	-313.059	-315.76	318.69	462.12	P05730549	-59.44	-5	guanineC74U	2XNW
74	P05730549	-300.518	-311.796	-314.708	288.35	434.21	P05730549	-59.4146	-5	guanineC74U	2XNW
75	P05730549	-302.187	-313.514	-316.777	304.53	449.33	P05730549	-58.7246	-5	guanineC74U	2XNW
76	P06003582	-232.872	-244.14	-249.049	-969.53	-922.02	P06003582	-41.9268	-5	guanineC74U	2XNW
77	P06003582	-233.784	-243.994	-248.952	-971.0	-923.71	P06003582	-41.8553	-5	guanineC74U	2XNW
78	P06003582	-232.939	-242.592	-248.138	-969.53	-922.02	P06003582	-41.2096	-5	guanineC74U	2XNW
79	P06162918	-280.077	-293.312	-292.127	-214.49	-220.77	P06162918	-67.1364	-5	guanineC74U	2XNW
80	P06162918	-342.276	-339.197	-344.493	-206.78	-204.11	P06162918	-66.2663	-5	guanineC74U	2XNW
81	P06162918	-340.315	-341.166	-349.013	-234.01	-228.76	P06162918	-64.6979	-5	guanineC74U	2XNW
82	P06162920	-335.638	-336.747	-348.961	-11.74	-7.4	P06162920	-67.7275	-5	guanineC74U	2XNW
83	P06162920	-333.598	-335.822	-345.997	80.67	85.68	P06162920	-67.6404	-5	guanineC74U	2XNW
84	P06162920	-333.675	-333.861	-345.315	41.51	47.14	P06162920	-67.6277	-5	guanineC74U	2XNW
85	P06379833	-220.083	-238.48	-239.415	-2030.11	-2143.16	P06379833	-50.872	-5	guanineC74U	2XNW
86	P06379833	-217.164	-232.645	-235.959	-2029.0	-2142.63	P06379833	-50.8351	-5	guanineC74U	2XNW
87	P06379833	-218.241	-235.908	-237.9	-1991.4	-2101.45	P06379833	-50.6938	-5	guanineC74U	2XNW
88	P06708473	-166.636	-166.223	-165.872	-1571.99	-1595.71	P06708473	-57.8367	-5	guanineC74U	2XNW
89	P06708473	-167.497	-167.42	-167.609	-1588.49	-1606.14	P06708473	-57.7737	-5	guanineC74U	2XNW
90	P06708473	-182.897	-186.558	-192.503	-1416.37	-1435.01	P06708473	-57.4426	-5	guanineC74U	2XNW
91	P06864458	-147.316	-147.378	-152.368	-375.28	-372.61	P06864458	-44.2705	-5	guanineC74U	2XNW
92	P06864458	-143.614	-142.559	-145.265	-436.29	-430.68	P06864458	-43.8427	-5	guanineC74U	2XNW
93	P06864458	-146.052	-146.526	-149.851	-343.55	-342.17	P06864458	-43.8101	-5	guanineC74U	2XNW
94	P06873249	-158.275	-154.805	-160.184	-678.85	-680.25	P06873249	-61.6489	-5	guanineC74U	2XNW
95	P06873249	-167.847	-170.525	-169.514	-550.83	-544.69	P06873249	-61.4762	-5	guanineC74U	2XNW
96	P06873249	-151.445	-153.819	-154.961	-601.05	-606.34	P06873249	-61.2487	-5	guanineC74U	2XNW
97	P06940431	-205.765	-208.239	-207.986	-1033.13	-1039.5	P06940431	-54.1651	-6	guanineC74U	2XNW
98	P06940431	-205.656	-206.422	-209.073	-1083.75	-1092.12	P06940431	-54.1593	-5	guanineC74U	2XNW
99	P06940431	-205.246	-206.299	-209.166	-1088.79	-1094.81	P06940431	-53.4111	-5	guanineC74U	2XNW
100	P07267247	-190.285	-188.487	-193.296	-465.56	-455.86	P07267247		-5	guanineC74U	2XNW
101	P07267247	-181.342	-180.757	-184.672	-567.5	-551.81	P07267247		-5	guanineC74U	2XNW
102	P07267247	-250.173	-258.794	-259.592	-1131.25	-1116.9	P07267247		-6	guanineC74U	2XNW
103	P07275946	-364.678	-396.993	-399.833	-1579.97	-1566.71	P07275946	-59.9508	-6	guanineC74U	2XNW
104	P07275946	-363.354	-395.176	-398.078	-1564.89	-1549.77	P07275946	-57.8153	-6	guanineC74U	2XNW
105	P07275946	-365.976	-394.744	-398.894	-1603.49	-1588.28	P07275946	-56.5103	-6	guanineC74U	2XNW
106	P07321143	-207.477	-212.599	-215.287	-943.14	-934.49	P07321143	-58.7515	-5	guanineC74U	2XNW
107	P07321143	-197.597	-200.556	-193.514	-752.27	-751.6	P07321143	-58.661	-5	guanineC74U	2XNW
108	P07321143	-257.597	-268.249	-268.645	-668.24	-636.08	P07321143	-57.978	-6	guanineC74U	2XNW
109	P07499278	-291.574	-317.606	-317.139	-1557.86	-1560.86	P07499278	-59.057	-6	guanineC74U	2XNW
110	P07499278	-291.639	-317.93	-318.471	-1569.37	-1572.24	P07499278	-56.7176	-6	guanineC74U	2XNW
111	P07499278	-290.244	-315.756	-316.808	-1569.37	-1572.24	P07499278	-56.6996	-6	guanineC74U	2XNW
112	P07509428	-332.65	-332.71	-332.872	-1780.3	-1782.07	P07509428	-67.0641	-6	guanineC74U	2XNW
113	P07509428	-326.861	-327.876	-328.51	-1708.0	-1727.89	P07509428	-66.4584	-6	guanineC74U	2XNW
114	P07509428	-323.894	-325.904	-328.608	-1606.24	-1613.76	P07509428	-66.3156	-6	guanineC74U	2XNW
115	P07587534	-166.023	-170.423	-169.846	-166.65	-160.25	P07587534	-47.254	-5	guanineC74U	2XNW
116	P07587534	-166.918	-171.594	-171.37	-138.04	-131.22	P07587534	-47.1498	-5	guanineC74U	2XNW
117	P07587534	-295.892	-308.609	-314.815	-978.79	-917.7	P07587534	-46.7015	-5	guanineC74U	2XNW
118	P07587628	-176.517	-181.296	-182.585	-896.19	-815.08	P07587628	-47.8487	-6	guanineC74U	2XNW
119	P07587628	-174.072	-179.906	-180.585	-901.23	-821.3	P07587628	-47.7933	-6	guanineC74U	2XNW
120	P07587628	-173.426	-178.95	-179.701	-896.19	-815.08	P07587628	-47.2275	-6	guanineC74U	2XNW
121	P08236010	-193.844	-205.905	-203.597	-50.51	-34.26	P08236010	-50.4454	-5	guanineC74U	2XNW
122	P08236010	-392.808	-423.672	-424.53	128.61	242.16	P08236010	-50.2175	-5	guanineC74U	2XNW
123	P08236010	-392.586	-424.487	-424.865	151.27	264.28	P08236010	-50.1215	-5	guanineC74U	2XNW
124	P08281619	-173.67	-176.118	-181.601	-932.0	-940.38	P08281619	-49.1828	-5	guanineC74U	2XNW
125	P08281619	-173.025	-170.445	-177.366	-911.87	-915.83	P08281619	-48.1888	-5	guanineC74U	2XNW
126	P08281619	-182.391	-180.889	-187.67	-1093.24	-1092.09	P08281619	-47.7909	-5	guanineC74U	2XNW
127	P08502090	-418.289	-450.829	-456.292	-3804.91	-3666.53	P08502090	-57.7581	-5	guanineC74U	2XNW
128	P08502090	-418.731	-454.158	-459.503	-3801.8	-3662.61	P08502090	-56.6868	-5	guanineC74U	2XNW
129	P08502090	-417.298	-449.983	-454.406	-3810.69	-3671.84	P08502090	-56.5302	-5	guanineC74U	2XNW
130	P08504266	-178.875	-202.567	-202.121	-1300.73	-1274.97	P08504266	-48.2455	-5	guanineC74U	2XNW
131	P08504266	-167.8	-177.83	-180.303	-1283.28	-1235.29	P08504266	-47.9268	-6	guanineC74U	2XNW
132	P08504266	-167.912	-179.154	-179.298	-1398.55	-1353.11	P08504266	-47.7872	-5	guanineC74U	2XNW
133	P08509442	-199.94	-212.794	-209.417	-251.91	-212.46	P08509442	-56.4531	-5	guanineC74U	2XNW
134	P08509442	-223.995	-230.601	-236.626	-816.71	-775.88	P08509442	-55.2909	-5	guanineC74U	2XNW
135	P08509442	-231.936	-234.546	-243.624	-1061.92	-1031.91	P08509442	-54.0696	-6	guanineC74U	2XNW
136	P08543123	-267.137	-278.129	-281.814	-1703.93	-1715.54	P08543123	-52.6767	-5	guanineC74U	2XNW
137	P08543123	-198.042	-195.168	-201.372	-968.43	-994.04	P08543123	-52.3975	-5	guanineC74U	2XNW
138	P08543123	-185.214	-192.881	-195.487	-907.73	-920.24	P08543123	-50.9902	-5	guanineC74U	2XNW
139	P08565280	-292.797	-311.972	-314.657	206.81	341.14	P08565280	-56.4792	-5	guanineC74U	2XNW
140	P08565280	-278.227	-292.027	-296.299	292.76	437.64	P08565280	-55.3937	-6	guanineC74U	2XNW
141	P08565280	-277.206	-291.699	-295.575	329.75	477.4	P08565280	-54.681	-6	guanineC74U	2XNW
142	P08648168	-346.222	-381.001	-386.078	-3245.7	-3117.8	P08648168	-60.0139	-5	guanineC74U	2XNW
143	P08648168	-366.457	-395.255	-400.435	-3429.14	-3298.23	P08648168	-59.133	-5	guanineC74U	2XNW
144	P08648168	-361.467	-389.361	-392.403	-3329.17	-3200.16	P08648168	-58.5978	-5	guanineC74U	2XNW
145	P08736860	-80.867	-81.814	-84.714	-197.83	-195.59	P08736860	-47.17	-5	guanineC74U	2XNW
146	P08736860	-83.442	-84.267	-87.149	-166.8	-162.85	P08736860	-46.5679	-5	guanineC74U	2XNW
