compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
114	P04835579	-238.548	-257.344	-248.698
115	P05035237	-336.452	-375.611	-365.861
116	P05035237	-343.499	-375.092	-368.139
117	P05035237	-355.475	-389.81	-385.295
118	P05656096	-241.399	-256.362	-263.611
119	P05656096	-243.477	-258.892	-258.474
120	P05656096	-237.464	-251.718	-258.151
121	P05858866	-212.786	-215.212	-216.845
122	P05858866	-200.758	-204.484	-201.9
123	P05858866	-214.193	-217.431	-220.297
124	P06164581	-204.272	-206.126	-211.476
125	P06164581	-202.019	-201.453	-210.787
126	P06164581	-200.825	-205.37	-207.68
127	P06461021	-293.218	-313.376	-323.689
128	P06461021	-322.423	-351.208	-360.353
129	P06461021	-323.638	-343.877	-351.132
130	P07179005	-256.835	-277.263	-282.133
131	P07179005	-280.336	-294.666	-301.034
132	P07179005	-259.425	-285.77	-286.668
133	P07341217	-295.762	-300.864	-305.131
134	P07341217	-229.758	-238.141	-234.744
135	P07341217	-291.798	-307.258	-310.47
136	P07350294	-129.949	-134.789	-135.572
137	P07350294	-126.242	-127.25	-132.435
138	P07350294	-135.311	-139.769	-140.849
139	P07405082	-178.513	-197.201	-193.658
140	P07405082	-177.092	-198.675	-193.894
141	P07405082	-177.361	-195.657	-189.379
142	P07587272	-141.272	-142.082	-147.883
143	P07587272	-141.488	-142.23	-148.101
144	P07587272	-141.802	-147.904	-147.692
145	P07726472	-346.959	-353.954	-368.381
146	P07726472	-315.577	-318.495	-332.742
147	P07726472	-312.117	-316.357	-330.019
148	P07730737	-223.398	-228.481	-235.099
149	P07730737	-220.16	-223.707	-233.064
150	P07730737	-233.182	-241.307	-240.827
151	P08009421	-274.303	-295.406	-291.701
152	P08009421	-296.603	-321.205	-319.621
153	P08009421	-286.671	-303.786	-302.374
154	P08210471	-171.477	-174.112	-175.194
155	P08210471	-180.176	-177.589	-184.474
156	P08210471	-173.102	-177.206	-179.682
157	P08210477	-197.364	-195.204	-200.898
158	P08210477	-181.07	-185.031	-188.144
159	P08210477	-185.296	-183.963	-191.436
160	P08231427	-230.529	-248.144	-245.008
161	P08231427	-231.127	-247.672	-248.65
162	P08231427	-228.988	-244.688	-242.822
163	P08592829	-135.579	-134.039	-133.603
164	P08592829	-150.062	-153.473	-154.682
165	P08592829	-143.727	-148.496	-152.15
166	P08781595	-135.862	-140.187	-142.767
167	P08781595	-139.995	-143.091	-145.462
168	P08781595	-125.187	-135.527	-139.561
169	P08845651	-245.381	-261.186	-262.665
170	P08845651	-222.339	-227.594	-237.322
171	P08845651	-241.5	-242.294	-250.202
172	P08858537	-137.021	-142.204	-148.775
173	P08858537	-136.311	-135.467	-140.19
174	P08858537	-129.927	-126.222	-133.088
175	P09064713	-179.316	-184.962	-186.306
176	P09064713	-176.993	-183.241	-189.202
177	P09064713	-181.858	-186.241	-187.153
178	P09065639	-214.623	-220.067	-219.589
179	P09065639	-190.022	-193.318	-200.642
180	P09065639	-215.115	-225.132	-223.23
181	P09072673	-139.252	-145.196	-144.576
182	P09072673	-139.165	-139.606	-144.405
183	P09072673	-141.263	-144.758	-144.862
184	P09110681	-233.198	-243.01	-252.306
185	P09110681	-224.537	-236.749	-240.901
186	P09110681	-235.661	-243.983	-251.602
187	P09112194	-203.319	-204.95	-211.768
188	P09112194	-234.713	-230.231	-236.026
189	P09112194	-222.638	-222.23	-228.046
190	P09150375	-373.754	-393.605	-398.77
191	P09150375	-383.444	-400.714	-406.529
192	P09150375	-350.518	-381.148	-381.455
193	P09151738	-223.984	-228.63	-232.093
194	P09151738	-236.941	-250.029	-248.176
195	P09151738	-238.05	-246.475	-245.535
196	P09152596	-209.105	-211.041	-212.25
197	P09152596	-207.761	-218.848	-217.01
198	P09152596	-206.58	-214.108	-214.144
199	P09372097	-329.599	-338.481	-349.33
200	P09372097	-345.832	-371.292	-384.263
201	P09372097	-329.37	-356.906	-369.048
202	P09399348	-285.304	-304.49	-306.694
203	P09399348	-290.964	-310.68	-315.405
204	P09399348	-259.779	-281.22	-284.995
205	P09585773	-213.139	-215.656	-220.257
206	P09585773	-198.646	-205.057	-214.626
207	P09585773	-190.664	-198.116	-205.277
208	P09594140	-331.661	-357.616	-352.782
209	P09594140	-329.374	-350.609	-359.579
210	P09594140	-312.853	-320.462	-338.502
211	P09793650	-173.117	-179.523	-180.474
212	P09793650	-193.788	-197.349	-203.697
213	P09793650	-185.214	-184.985	-188.001
214	P100435734	-136.264	-142.702	-147.231
215	P100435734	-141.022	-142.421	-144.593
216	P100435734	-139.088	-141.55	-143.732
217	P101142557	-297.948	-317.271	-320.295
218	P101142557	-264.34	-261.316	-280.997
219	P101142557	-246.333	-252.088	-256.076
220	P102006731	-174.733	-176.642	-186.412
221	P102006731	-147.481	-147.379	-157.178
222	P102006731	-126.579	-122.081	-138.965
223	P10246164	-324.348	-336.806	-341.204
224	P10246164	-325.406	-338.043	-342.17
225	P10246164	-326.553	-332.711	-332.6
226	P104005258	-315.943	-334.792	-346.329
227	P104005258	-320.544	-344.277	-355.392
228	P104005258	-357.074	-371.445	-381.871
229	P104204898	-223.661	-226.315	-229.88
230	P104204898	-227.465	-231.022	-240.317
231	P104204898	-233.193	-238.857	-243.694
232	P104233216	-245.013	-244.854	-257.024
233	P104233216	-199.758	-193.602	-198.103
234	P104233216	-221.956	-222.046	-224.891
235	P104264482	-373.822	-377.657	-389.172
236	P104264482	-387.452	-393.432	-417.826
237	P104264482	-388.454	-403.258	-412.328
238	P104265094	-376.958	-389.758	-406.702
239	P104265094	-383.136	-400.245	-414.521
240	P104265094	-384.759	-406.343	-418.591
241	P104266550	-358.198	-367.105	-379.756
242	P104266550	-331.495	-327.254	-341.549
243	P104266550	-334.663	-338.619	-344.418
244	P105240519	-130.424	-130.727	-130.403
245	P105240519	-129.76	-129.339	-129.246
246	P105240519	-131.258	-131.05	-131.66
247	P105253462	-253.581	-278.401	-276.142
248	P105253462	-252.065	-275.934	-274.951
249	P105253462	-253.691	-278.646	-277.006
250	P105275957	-353.125	-367.498	-371.857
251	P105275957	-360.457	-365.055	-379.558
252	P105275957	-338.451	-353.71	-357.397
253	P105396114	-265.883	-274.598	-266.777
254	P105396114	-265.894	-273.442	-266.043
255	P105396114	-267.383	-273.784	-268.246
256	P105396118	-231.982	-244.107	-240.915
257	P105396118	-240.472	-244.521	-240.22
258	P105396118	-210.403	-213.268	-214.47
259	P105685708	-241.002	-249.896	-255.143
260	P105685708	-242.338	-248.669	-254.468
261	P105685708	-232.497	-238.019	-245.068
262	P105889995	-143.49	-148.67	-149.315
263	P105889995	-155.478	-163.094	-161.784
264	P105889995	-158.611	-168.802	-165.987
265	P106174882	-232.813	-244.568	-243.759
266	P106174882	-232.87	-242.157	-239.047
267	P106174882	-231.007	-241.863	-238.838
268	P106174887	-173.612	-176.278	-184.897
269	P106174887	-209.633	-216.893	-219.759
270	P106174887	-181.828	-186.657	-200.029
271	P106208527	-226.862	-231.033	-234.408
272	P106208527	-231.181	-237.976	-243.868
273	P106208527	-227.492	-232.152	-237.212
274	P106279701	-162.968	-179.357	-177.591
275	P106279701	-193.078	-209.996	-208.926
276	P106279701	-162.818	-179.327	-177.453
277	P10673291	-238.946	-259.213	-255.426
278	P10673291	-239.156	-255.094	-256.199
279	P10673291	-231.773	-251.136	-247.311
280	P107308575	-133.752	-134.65	-135.689
281	P107308575	-102.877	-102.879	-101.62
282	P107308575	-115.596	-126.71	-120.428
283	P107369325	-255.562	-271.407	-272.224
284	P107369325	-257.843	-271.798	-274.083
285	P107369325	-257.289	-271.625	-276.195
286	P107468390	-123.52	-129.377	-127.914
287	P107468390	-119.577	-124.89	-126.964
288	P107468390	-114.662	-117.498	-122.597
289	P10750371	-257.164	-273.556	-274.938
290	P10750371	-271.286	-283.746	-286.786
291	P10750371	-305.525	-327.311	-332.821
292	P107528152	-230.944	-242.543	-249.885
293	P107528152	-252.197	-261.989	-265.377
294	P107528152	-219.091	-227.678	-224.938
295	P107620754	-200.301	-200.926	-214.528
296	P107620754	-214.029	-229.622	-229.738
297	P107620754	-198.212	-201.074	-214.771
298	P107620881	-153.657	-161.333	-162.443
299	P107620881	-131.683	-135.736	-138.713
300	P107620881	-123.084	-127.975	-126.243
301	P107620884	-149.278	-155.016	-158.558
302	P107620884	-150.009	-155.915	-159.322
303	P107620884	-148.692	-155.401	-159.036
304	P107630784	-106.089	-112.999	-112.318
305	P107630784	-108.556	-111.244	-109.284
