compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
1022	P154000568	-340.937	-372.908	-377.814
1023	P154000568	-349.718	-366.305	-377.677
1024	P154186587	-270.645	-278.5	-278.923
1025	P154186587	-270.08	-287.847	-286.884
1026	P154186587	-265.711	-281.741	-284.815
1027	P154200374	-334.694	-361.765	-359.262
1028	P154200374	-364.301	-394.589	-395.979
1029	P154200374	-349.294	-372.099	-371.226
1030	P154267614	-234.773	-235.163	-238.081
1031	P154267614	-233.293	-235.341	-239.913
1032	P154267614	-233.488	-234.867	-237.23
1033	P154588560	-242.306	-246.457	-248.15
1034	P154588560	-264.681	-270.786	-272.435
1035	P154588560	-242.398	-247.265	-249.234
1036	P154831428	-219.739	-229.325	-226.195
1037	P154831428	-225.708	-236.152	-237.27
1038	P154831428	-220.446	-230.232	-227.184
1039	P154911477	-212.566	-231.161	-224.616
1040	P154911477	-217.487	-230.504	-231.144
1041	P154911477	-217.049	-230.169	-230.906
1042	P154989319	-254.193	-269.461	-270.819
1043	P154989319	-257.248	-275.265	-277.815
1044	P154989319	-251.614	-262.939	-266.758
1045	P15540392	-307.75	-316.502	-322.718
1046	P15540392	-280.988	-279.063	-284.215
1047	P15540392	-304.842	-318.324	-323.915
1048	P155480972	-201.886	-213.864	-218.445
1049	P155480972	-197.41	-212.322	-212.88
1050	P155480972	-190.792	-202.385	-208.665
1051	P155481026	-194.932	-218.576	-220.382
1052	P155481026	-165.366	-179.189	-188.659
1053	P155481026	-165.805	-179.445	-188.198
1054	P155570297	-285.321	-293.46	-304.046
1055	P155570297	-305.602	-313.285	-315.739
1056	P155570297	-288.398	-292.321	-294.164
1057	P155641126	-318.704	-336.025	-343.196
1058	P155641126	-314.853	-332.897	-329.178
1059	P155641126	-305.783	-329.984	-336.844
1060	P155692606	-340.888	-367.847	-375.487
1061	P155692606	-332.121	-362.863	-370.33
1062	P155692606	-316.875	-353.771	-353.8
